Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 4 2017,All Day,NZD,Holiday,Bank Holiday,,,
,7:30pm,AUD,Low,AIG Services Index,51.5,,53.0
,9:00pm,AUD,Low,MI Inflation Gauge m/m,0.0%,,0.5%
,9:30pm,AUD,Medium,Company Operating Profits q/q,6.0%,5.1%,20.1%
,,AUD,Low,ANZ Job Advertisements m/m,0.4%,,1.5%
,9:45pm,CNY,Low,Caixin Services PMI,52.8,51.4,51.5
Mon Jun 5 2017,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,3:15am,EUR,Low,Spanish Services PMI,57.3,57.5,57.8
,3:45am,EUR,Low,Italian Services PMI,55.1,55.4,56.2
,3:50am,EUR,Low,French Final Services PMI,57.2,58.0,58.0
,3:55am,EUR,Low,German Final Services PMI,55.4,55.2,55.2
,4:00am,EUR,Low,Final Services PMI,56.3,56.2,56.2
,4:30am,GBP,High,Final Services PMI,53.8,55.1,55.8
,8:30am,USD,Medium,Revised Nonfarm Productivity q/q,0.0%,-0.6%,-0.6%
,,USD,Low,Revised Unit Labor Costs q/q,2.2%,3.0%,3.0%
,9:45am,USD,Low,Final Services PMI,53.6,54.1,54.0
,10:00am,USD,High,ISM Services PMI,56.9,57.1,57.5
,,USD,Medium,Factory Orders m/m,-0.2%,-0.2%,1.0%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,-0.4%,,5.6%
,8:00pm,JPY,Low,Average Cash Earnings y/y,0.5%,0.3%,0.0%
,9:00pm,NZD,Low,ANZ Commodity Prices m/m,3.2%,,-0.2%
,9:30pm,AUD,Medium,Current Account,-3.1B,-0.2B,-3.5B
,11:45pm,JPY,Low,30-y Bond Auction,0.82|3.6,,0.82|3.4
Tue Jun 6 2017,12:30am,AUD,High,RBA Rate Statement,,,
,,AUD,Medium,Cash Rate,1.50%,1.50%,1.50%
,4:10am,EUR,Low,Retail PMI,52.0,,52.7
,4:30am,EUR,Low,Sentix Investor Confidence,28.4,27.6,27.4
,5:00am,EUR,Low,Retail Sales m/m,0.1%,0.2%,0.2%
,9:59am,CAD,Medium,Ivey PMI,53.8,62.0,62.4
,10:00am,USD,Medium,JOLTS Job Openings,6.04M,5.65M,5.79M
,10:37am,NZD,Medium,GDT Price Index,0.6%,,3.2%
,6:45pm,NZD,Low,Manufacturing Sales q/q,2.8%,,1.3%
,7:30pm,AUD,Low,AIG Construction Index,56.7,,51.9
,9:30pm,AUD,High,GDP q/q,0.3%,0.2%,1.1%
Wed Jun 7 2017,1:00am,JPY,Low,Leading Indicators,104.5%,104.4%,105.7%
,2:00am,EUR,Low,German Factory Orders m/m,-2.1%,-0.2%,1.1%
,3:00am,CHF,Low,Foreign Currency Reserves,694B,,697B
,3:30am,GBP,Medium,Halifax HPI m/m,0.4%,-0.2%,0.0%
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.1%,0.2%,0.0%
,8:30am,CAD,Medium,Building Permits m/m,-0.2%,2.4%,-4.9%
,10:30am,USD,High,Crude Oil Inventories,3.3M,-3.1M,-6.4M
,3:00pm,USD,Low,Consumer Credit m/m,8.2B,15.2B,19.5B
,7:01pm,GBP,Low,RICS House Price Balance,17%,20%,22%
,7:50pm,JPY,Medium,Final GDP q/q,0.3%,0.6%,0.5%
,,JPY,Low,Bank Lending y/y,3.2%,3.0%,3.0%
,,JPY,Low,Current Account,1.81T,1.62T,1.73T
,,JPY,Low,Final GDP Price Index y/y,-0.8%,-0.8%,-0.8%
,9:30pm,AUD,High,Trade Balance,0.56B,1.91B,3.17B
,11:30pm,CNY,High,Trade Balance,282B,336B,262B
,11:33pm,CNY,Low,USD-Denominated Trade Balance,40.8B,47.5B,38.1B
Thu Jun 8 2017,1:00am,JPY,Low,Economy Watchers Sentiment,48.6,48.6,48.1
,1:45am,CHF,Low,Unemployment Rate,3.2%,3.3%,3.2%
,2:00am,EUR,Low,German Industrial Production m/m,0.8%,0.6%,-0.1%
,2:45am,EUR,Low,French Trade Balance,-5.5B,-5.9B,-4.8B
,3:15am,CHF,Medium,CPI m/m,0.2%,0.0%,0.2%
,All Day,GBP,High,Parliamentary Elections,,,
,5:00am,EUR,Low,Revised GDP q/q,0.6%,0.5%,0.5%
,7:45am,EUR,High,Main Refinancing Rate,0.00%,0.00%,0.00%
,,EUR,High,Monetary Policy Statement,,,
,8:13am,CAD,Low,Housing Starts,195K,205K,213K
,8:30am,CAD,Medium,NHPI m/m,0.8%,0.3%,0.2%
,,EUR,High,ECB Press Conference,,,
,,USD,High,Unemployment Claims,245K,241K,255K
,10:00am,USD,Low,IBD/TIPP Economic Optimism,51.3,51.6,51.3
,10:30am,CAD,Low,BOC Financial System Review,,,
,,USD,Low,Natural Gas Storage,106B,99B,81B
,11:15am,CAD,High,BOC Gov Poloz Speaks,,,
,7:50pm,JPY,Low,M2 Money Stock y/y,3.9%,4.3%,4.0%
,9:30pm,AUD,Low,Home Loans m/m,-1.9%,-0.9%,-0.9%
,,CNY,Medium,CPI y/y,1.5%,1.5%,1.2%
,,CNY,Medium,PPI y/y,5.5%,5.7%,6.4%
Fri Jun 9 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,1.2%,0.5%,-0.3%
,2:00am,EUR,Low,German Trade Balance,19.8B,20.3B,19.9B
,2:45am,EUR,Low,French Gov Budget Balance,-57.9B,,-29.6B
,,EUR,Low,French Industrial Production m/m,-0.5%,0.3%,2.2%
,4:00am,EUR,Low,Italian Quarterly Unemployment Rate,11.6%,11.6%,11.8%
,4:30am,GBP,High,Manufacturing Production m/m,0.2%,0.8%,-0.6%
,,GBP,Medium,Goods Trade Balance,-10.4B,-12.0B,-12.0B
,,GBP,Low,Construction Output m/m,-1.6%,0.5%,0.7%
,,GBP,Low,Consumer Inflation Expectations,2.8%,,2.9%
,,GBP,Low,Industrial Production m/m,0.2%,0.7%,-0.5%
,7:48am,GBP,Low,NIESR GDP Estimate,0.2%,,0.2%
,8:30am,CAD,High,Employment Change,54.5K,11.5K,3.2K
,,CAD,High,Unemployment Rate,6.6%,6.6%,6.5%
,,CAD,Low,Capacity Utilization Rate,83.3%,82.4%,81.8%
,10:00am,USD,Low,Final Wholesale Inventories m/m,-0.5%,-0.1%,-0.3%
Sat Jun 10 2017,,,No specified,,,,
