Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 15 2021,7:01pm,GBP,Low,Rightmove HPI m/m,-0.3%,,0.7%
,7:50pm,JPY,Low,Prelim GDP Price Index y/y,-0.7%,-0.9%,-0.1%
,,JPY,Low,Prelim GDP q/q,0.3%,0.1%,-1.0%
,10:00pm,CNY,Low,Fixed Asset Investment ytd/y,10.3%,11.3%,12.6%
,,CNY,Low,Industrial Production y/y,6.4%,7.9%,8.3%
,,CNY,Low,Retail Sales y/y,8.5%,10.9%,12.1%
,,CNY,Low,Unemployment Rate,5.1%,5.0%,5.0%
Mon Aug 16 2021,12:30am,JPY,Low,Revised Industrial Production m/m,6.5%,6.2%,6.2%
,8:30am,CAD,Low,Manufacturing Sales m/m,2.1%,2.0%,-0.3%
,,CAD,Low,Wholesale Sales m/m,-0.8%,-1.8%,0.5%
,,USD,Low,Empire State Manufacturing Index,18.3,28.9,43.0
,9:30am,GBP,Low,CB Leading Index m/m,0.4%,,0.9%
,3:45pm,USD,Low,President Biden Speaks,,,
,4:00pm,USD,Low,TIC Long-Term Purchases,110.9B,110.9B,-30.0B
,9:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
Tue Aug 17 2021,12:30am,JPY,Low,Tertiary Industry Activity m/m,2.3%,1.8%,-2.9%
,2:00am,GBP,Low,Average Earnings Index 3m/y,8.8%,8.6%,7.4%
,,GBP,Low,Claimant Count Change,-7.8K,-84.1K,-136.1K
,,GBP,Low,Unemployment Rate,4.7%,4.8%,4.8%
,5:00am,EUR,Low,Flash Employment Change q/q,0.5%,0.2%,-0.2%
,,EUR,Low,Flash GDP q/q,2.0%,2.0%,2.0%
,8:15am,CAD,Low,Housing Starts,272K,281K,281K
,8:30am,CAD,Low,Foreign Securities Purchases,19.63B,11.5B,20.81B
,,USD,High,Core Retail Sales m/m,-0.4%,0.2%,1.6%
,,USD,High,Retail Sales m/m,-1.1%,-0.2%,0.7%
,9:15am,USD,Medium,Industrial Production m/m,0.9%,0.5%,0.2%
,,USD,Low,Capacity Utilization Rate,76.1%,75.7%,75.4%
,10:00am,USD,Low,Business Inventories m/m,0.8%,0.8%,0.6%
,,USD,Low,NAHB Housing Market Index,75,80,80
,10:10am,NZD,Low,GDT Price Index,0.3%,,-1.0%
,1:30pm,USD,High,Fed Chair Powell Speaks,,,
,6:45pm,NZD,Low,PPI Input q/q,3.0%,0.9%,2.1%
,,NZD,Low,PPI Output q/q,2.6%,0.4%,1.2%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-1.5%,-2.7%,7.8%
,,JPY,Low,Trade Balance,0.05T,0.12T,-0.06T
,8:30pm,AUD,Low,MI Leading Index m/m,-0.1%,,-0.1%
,9:30pm,AUD,Low,Wage Price Index q/q,0.4%,0.6%,0.6%
,10:00pm,NZD,High,Official Cash Rate,0.25%,0.50%,0.25%
,,NZD,High,RBNZ Monetary Policy Statement,,,
,,NZD,High,RBNZ Rate Statement,,,
,11:00pm,NZD,High,RBNZ Press Conference,,,
Wed Aug 18 2021,2:00am,GBP,High,CPI y/y,2.0%,2.3%,2.5%
,,GBP,Low,Core CPI y/y,1.8%,2.0%,2.3%
,,GBP,Low,PPI Input m/m,0.8%,0.5%,0.5%
,,GBP,Low,PPI Output m/m,0.6%,0.5%,0.6%
,,GBP,Low,RPI y/y,3.8%,3.6%,3.9%
,4:30am,GBP,Low,HPI y/y,13.2%,11.3%,9.8%
,5:00am,EUR,Low,Final CPI y/y,2.2%,2.2%,1.9%
,,EUR,Low,Final Core CPI y/y,0.7%,0.7%,0.7%
,5:34am,EUR,Low,German 30-y Bond Auction,-0.04|2.0,,0.03|1.3
,8:30am,CAD,High,CPI m/m,0.6%,0.3%,0.3%
,,CAD,Medium,Common CPI y/y,1.7%,1.8%,1.7%
,,CAD,Medium,Median CPI y/y,2.6%,2.4%,2.4%
,,CAD,Medium,Trimmed CPI y/y,3.1%,2.5%,2.7%
,,USD,Low,Building Permits,1.64M,1.61M,1.59M
,,USD,Low,Housing Starts,1.53M,1.60M,1.65M
,8:36am,CAD,Low,Core CPI m/m,0.6%,,0.3%
