Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 12 2018,6:45pm,NZD,Low,FPI m/m,0.7%,,0.5%
Mon Aug 13 2018,7:26am,CNY,Low,M2 Money Supply y/y,8.5%,8.2%,8.0%
,7:27am,CNY,Low,New Loans,1450B,1210B,1840B
,9:30pm,AUD,Medium,NAB Business Confidence,7,,6
,9:59pm,CNY,Medium,Fixed Asset Investment ytd/y,5.5%,6.0%,6.0%
,,CNY,Medium,Industrial Production y/y,6.0%,6.3%,6.0%
,10:00pm,CNY,Low,Retail Sales y/y,8.8%,9.2%,9.0%
,,CNY,Low,Unemployment Rate,5.1%,,4.8%
Tue Aug 14 2018,12:30am,JPY,Low,Revised Industrial Production m/m,-1.8%,-2.1%,-2.1%
,2:00am,EUR,Medium,German Prelim GDP q/q,0.5%,0.4%,0.4%
,,EUR,Low,German Final CPI m/m,0.3%,0.3%,0.3%
,2:45am,EUR,Low,French Final CPI m/m,-0.1%,-0.1%,-0.1%
,3:15am,CHF,Low,PPI m/m,0.1%,0.3%,0.2%
,4:30am,GBP,High,Average Earnings Index 3m/y,2.4%,2.5%,2.5%
,,GBP,Medium,Claimant Count Change,6.2K,2.3K,9.0K
,,GBP,Medium,Unemployment Rate,4.0%,4.2%,4.2%
,5:00am,EUR,Medium,Flash GDP q/q,0.4%,0.3%,0.3%
,,EUR,Medium,German ZEW Economic Sentiment,-13.7,-20.1,-24.7
,,EUR,Low,Industrial Production m/m,-0.7%,-0.3%,1.4%
,,EUR,Low,ZEW Economic Sentiment,-11.1,-16.4,-18.7
,6:00am,USD,Low,NFIB Small Business Index,107.9,106.9,107.2
,8:30am,USD,Low,Import Prices m/m,0.0%,0.1%,-0.1%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,-2.3%,,3.9%
,9:30pm,AUD,High,Wage Price Index q/q,0.6%,0.6%,0.5%
Wed Aug 15 2018,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,4:30am,GBP,High,CPI y/y,2.5%,2.5%,2.4%
,,GBP,Medium,PPI Input m/m,0.5%,0.1%,0.3%
,,GBP,Medium,RPI y/y,3.2%,3.4%,3.4%
,,GBP,Low,Core CPI y/y,1.9%,1.9%,1.9%
,,GBP,Low,HPI y/y,3.0%,2.7%,3.5%
,,GBP,Low,PPI Output m/m,0.0%,0.1%,0.3%
,5:32am,EUR,Low,German 30-y Bond Auction,0.94|1.6,,1.02|1.7
,8:30am,USD,High,Core Retail Sales m/m,0.6%,0.3%,0.2%
,,USD,High,Retail Sales m/m,0.5%,0.1%,0.2%
,,USD,Medium,Empire State Manufacturing Index,25.6,20.1,22.6
,,USD,Low,Prelim Nonfarm Productivity q/q,2.9%,2.4%,0.4%
,,USD,Low,Prelim Unit Labor Costs q/q,-0.9%,-0.1%,2.9%
,9:15am,USD,Low,Capacity Utilization Rate,78.1%,78.2%,78.1%
,,USD,Low,Industrial Production m/m,0.1%,0.3%,1.0%
,10:00am,USD,Low,Business Inventories m/m,0.1%,0.2%,0.3%
,,USD,Low,NAHB Housing Market Index,67,67,68
,10:30am,USD,High,Crude Oil Inventories,6.8M,-2.6M,-1.4M
,4:00pm,USD,Low,TIC Long-Term Purchases,-36.5B,32.3B,45.5B
