Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 10 2018,All Day,AUD,Holiday,Bank Holiday,,,
,6:45pm,NZD,Low,Manufacturing Sales q/q,0.6%,,2.6%
,7:50pm,JPY,Low,Core Machinery Orders m/m,10.1%,2.5%,-3.9%
,,JPY,Low,M2 Money Stock y/y,3.2%,3.3%,3.2%
Mon Jun 11 2018,1:59am,JPY,Low,Prelim Machine Tool Orders y/y,14.9%,,22.0%
,4:00am,EUR,Low,Italian Industrial Production m/m,-1.2%,-0.7%,1.2%
,4:30am,GBP,High,Manufacturing Production m/m,-1.4%,0.3%,-0.1%
,,GBP,Medium,Goods Trade Balance,-14.0B,-11.5B,-12.0B
,,GBP,Low,Construction Output m/m,0.5%,2.4%,-2.3%
,,GBP,Low,Industrial Production m/m,-0.8%,0.1%,0.1%
,7:08am,GBP,Low,NIESR GDP Estimate,0.2%,,0.1%
,1:01pm,USD,Low,10-y Bond Auction,2.96|2.6,,3.00|2.6
,7:50pm,JPY,Low,BSI Manufacturing Index,-3.2,3.2,2.9
,,JPY,Low,PPI y/y,2.7%,2.1%,2.1%
,9:30pm,AUD,Medium,NAB Business Confidence,6,,11
,,AUD,Low,Home Loans m/m,-1.4%,-1.7%,-2.3%
Tue Jun 12 2018,12:30am,JPY,Low,Tertiary Industry Activity m/m,1.0%,0.6%,-0.3%
,1:30am,EUR,Low,French Final Private Payrolls q/q,0.2%,0.3%,0.3%
,4:00am,EUR,Low,Italian Quarterly Unemployment Rate,11.1%,11.1%,11.1%
,4:30am,GBP,High,Average Earnings Index 3m/y,2.5%,2.5%,2.6%
,,GBP,Medium,Claimant Count Change,-7.7K,11.3K,28.2K
,,GBP,Medium,Unemployment Rate,4.2%,4.2%,4.2%
,5:00am,CNY,Low,M2 Money Supply y/y,8.3%,8.5%,8.3%
,,CNY,Low,New Loans,1150B,1200B,1180B
,,EUR,Medium,German ZEW Economic Sentiment,-16.1,-14.6,-8.2
,,EUR,Low,ZEW Economic Sentiment,-12.6,0.1,2.4
,6:00am,USD,Low,NFIB Small Business Index,107.8,105.2,104.8
,8:30am,USD,High,CPI m/m,0.2%,0.2%,0.2%
,,USD,High,Core CPI m/m,0.2%,0.1%,0.1%
,1:01pm,USD,Low,30-y Bond Auction,3.10|2.4,,3.13|2.4
,2:00pm,USD,Low,Federal Budget Balance,-146.8B,-119.0B,214.3B
,6:45pm,NZD,Low,FPI m/m,0.0%,,0.1%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,0.3%,,-0.6%
,11:20pm,AUD,High,RBA Gov Lowe Speaks,,,
Wed Jun 13 2018,3:15am,CHF,Medium,PPI m/m,0.2%,0.3%,0.4%
,4:30am,GBP,High,CPI y/y,2.4%,2.4%,2.4%
,,GBP,Medium,PPI Input m/m,2.8%,1.7%,0.6%
,,GBP,Low,Core CPI y/y,2.1%,2.1%,2.1%
,,GBP,Low,HPI y/y,3.9%,4.4%,4.2%
,,GBP,Low,PPI Output m/m,0.4%,0.3%,0.4%
,,GBP,Low,RPI y/y,3.3%,3.4%,3.4%
,5:00am,EUR,Low,Final Employment Change q/q,0.4%,0.3%,0.3%
,,EUR,Low,Industrial Production m/m,-0.9%,-0.6%,0.6%
,5:38am,EUR,Low,German 10-y Bond Auction,0.48|1.1,,0.62|2.8
,8:30am,USD,High,PPI m/m,0.5%,0.3%,0.1%
,,USD,Medium,Core PPI m/m,0.3%,0.2%,0.2%
,10:30am,USD,High,Crude Oil Inventories,-4.1M,-1.4M,2.1M
