Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 9 2020,All Day,JPY,Holiday,Bank Holiday,,,
,9:00pm,NZD,Low,Prelim ANZ Business Confidence,-42.4,,-31.8
,9:30pm,CNY,Low,CPI y/y,2.7%,2.6%,2.5%
,,CNY,Low,PPI y/y,-2.4%,-2.5%,-3.0%
Mon Aug 10 2020,1:45am,CHF,Low,Unemployment Rate,3.3%,3.4%,3.3%
,4:30am,EUR,Low,Sentix Investor Confidence,-13.4,-16.0,-18.2
,10:00am,USD,Low,JOLTS Job Openings,5.89M,5.30M,5.37M
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,4.3%,2.5%,10.9%
,7:50pm,JPY,Low,Bank Lending y/y,6.3%,6.2%,6.2%
,,JPY,Low,Current Account,1.05T,1.00T,0.82T
,9:30pm,AUD,Medium,NAB Business Confidence,-14,,1
Tue Aug 11 2020,1:05am,JPY,Low,Economy Watchers Sentiment,41.1,40.0,38.8
,2:00am,GBP,Medium,Claimant Count Change,94.4K,9.7K,-68.5K
,,GBP,Low,Unemployment Rate,3.9%,4.2%,3.9%
,2:02am,GBP,Low,Average Earnings Index 3m/y,-1.2%,-1.2%,-0.3%
,4:32am,CNY,Low,M2 Money Supply y/y,10.7%,11.1%,11.1%
,,CNY,Low,New Loans,993B,1200B,1810B
,5:00am,EUR,Low,ZEW Economic Sentiment,64.0,55.3,59.6
,,EUR,Low,German ZEW Economic Sentiment,71.5,57.0,59.3
,6:00am,USD,Low,NFIB Small Business Index,98.8,100.7,100.6
,8:15am,CAD,Low,Housing Starts,246K,208K,212K
,8:30am,USD,Low,Core PPI m/m,0.5%,0.1%,-0.3%
,,USD,Low,PPI m/m,0.6%,0.3%,-0.2%
,9:30am,GBP,Low,CB Leading Index m/m,-2.4%,,-3.8%
,6:45pm,NZD,Low,Visitor Arrivals m/m,65.6%,,82.8%
,7:50pm,JPY,Low,M2 Money Stock y/y,7.9%,8.5%,7.3%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,-9.5%,,-6.1%
,9:30pm,AUD,Low,Wage Price Index q/q,0.2%,0.3%,0.5%
,10:00pm,NZD,High,Official Cash Rate,0.25%,0.25%,0.25%
,,NZD,High,RBNZ Monetary Policy Statement,,,
,,NZD,High,RBNZ Rate Statement,,,
