Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Dec 4 2016,All Day,EUR,High,Italian Constitution Amendment Vote,No,,
,5:30pm,AUD,Low,AIG Services Index,51.1,,50.5
,7:00pm,AUD,Low,MI Inflation Gauge m/m,0.1%,,0.2%
,,NZD,Low,ANZ Commodity Prices m/m,2.7%,,0.7%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.7%,,-1.7%
,7:30pm,AUD,Medium,Company Operating Profits q/q,1.0%,3.1%,6.5%
,,AUD,Low,ANZ Job Advertisements m/m,1.7%,,1.0%
,8:45pm,CNY,Medium,Caixin Services PMI,53.1,52.7,52.4
Mon Dec 5 2016,12:00am,JPY,Low,Consumer Confidence,40.9,43.8,42.3
,3:15am,EUR,Low,Spanish Services PMI,55.1,55.1,54.6
,3:45am,EUR,Low,Italian Services PMI,53.3,51.4,51.0
,3:50am,EUR,Low,French Final Services PMI,51.6,52.6,52.6
,3:55am,EUR,Low,German Final Services PMI,55.1,55.0,55.0
,4:00am,EUR,Low,Final Services PMI,53.8,54.1,54.1
,4:30am,EUR,Low,Sentix Investor Confidence,10.0,14.7,13.1
,,GBP,High,Final Services PMI,55.2,54.2,54.5
,5:00am,EUR,Low,Retail Sales m/m,1.1%,0.9%,-0.4%
,All Day,EUR,Medium,Eurogroup Meetings,,,
,8:30am,USD,Medium,FOMC Member Dudley Speaks,,,
,9:00am,EUR,High,ECB President Draghi Speaks,,,
,9:45am,USD,Low,Final Services PMI,54.6,54.9,54.7
,10:00am,USD,High,ISM Services PMI,57.2,55.3,54.8
,,USD,Low,Labor Market Conditions Index m/m,1.5,,1.4
,12:00pm,GBP,High,BOE Gov Carney Speaks,,,
,2:05pm,USD,Medium,FOMC Member Bullard Speaks,,,
,7:00pm,JPY,Low,Average Cash Earnings y/y,0.1%,0.2%,0.0%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,0.6%,,1.7%
,7:30pm,AUD,Medium,Current Account,-11.4B,-13.6B,-15.9B
,10:30pm,AUD,High,Cash Rate,1.50%,1.50%,1.50%
,,AUD,High,RBA Rate Statement,,,
Tue Dec 6 2016,2:00am,EUR,Medium,German Factory Orders m/m,4.9%,0.6%,-0.3%
,3:15am,CHF,Low,CPI m/m,-0.2%,-0.1%,0.1%
,4:10am,EUR,Low,Retail PMI,48.6,,48.6
,4:30am,GBP,Low,FPC Meeting Minutes,,,
,5:00am,EUR,Low,Revised GDP q/q,0.3%,0.3%,0.3%
,All Day,EUR,Medium,ECOFIN Meetings,,,
,5:40am,GBP,Low,10-y Bond Auction,1.39|2.0,,1.38|2.0
,8:30am,CAD,High,Trade Balance,-1.1B,-2.1B,-4.4B
,,USD,Medium,Revised Nonfarm Productivity q/q,3.1%,3.2%,3.1%
,,USD,Medium,Trade Balance,-42.6B,-41.5B,-36.2B
,,USD,Low,Revised Unit Labor Costs q/q,0.7%,0.4%,0.3%
,9:11am,NZD,High,GDT Price Index,3.5%,,4.5%
,10:00am,CAD,Medium,Ivey PMI,56.8,59.9,59.7
,,USD,Medium,Factory Orders m/m,2.7%,2.5%,0.6%
,,USD,Low,IBD/TIPP Economic Optimism,54.8,52.3,51.4
,5:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,5:30pm,AUD,Low,AIG Construction Index,46.6,,45.9
,7:30pm,AUD,High,GDP q/q,-0.5%,0.2%,0.6%
Wed Dec 7 2016,12:00am,JPY,Low,Leading Indicators,101.0%,101.6%,100.3%
,2:00am,EUR,Low,German Industrial Production m/m,0.3%,0.9%,-1.6%
,2:45am,EUR,Low,French Trade Balance,-5.2B,-4.2B,-4.8B
,3:00am,CHF,Low,Foreign Currency Reserves,648B,,630B
,3:30am,GBP,Medium,Halifax HPI m/m,0.2%,0.2%,1.5%
,4:00am,EUR,Low,Italian Quarterly Unemployment Rate,11.6%,11.6%,11.6%
,4:30am,GBP,High,Manufacturing Production m/m,-0.9%,0.2%,0.6%
,,GBP,Low,Industrial Production m/m,-1.3%,0.2%,-0.4%
,5:33am,GBP,Low,30-y Bond Auction,1.96|1.7,,1.49|2.2
,9:38am,GBP,Low,NIESR GDP Estimate,0.4%,,0.4%
,10:00am,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,0.50%,0.50%,0.50%
,,USD,Medium,JOLTS Job Openings,5.53M,5.53M,5.63M
,10:30am,USD,High,Crude Oil Inventories,-2.4M,-1.4M,-0.9M
,3:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
