Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 31 2016,4:45pm,NZD,Low,Visitor Arrivals m/m,-1.3%,,3.8%
,5:30pm,AUD,Low,AIG Manufacturing Index,51.5,,51.9
,6:30pm,AUD,Low,MI Inflation Gauge m/m,0.4%,,0.2%
,7:54pm,CNY,Medium,Non-Manufacturing PMI,53.5,,54.4
,7:56pm,CNY,High,Manufacturing PMI,49.4,49.6,49.7
,8:45pm,CNY,High,Caixin Manufacturing PMI,48.4,48.1,48.2
,9:00pm,JPY,Low,Final Manufacturing PMI,52.3,52.4,52.4
Mon Feb 1 2016,12:30am,AUD,Low,Commodity Prices y/y,-25.8%,,-22.7%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,55.4,52.5,53.0
,3:30am,CHF,Low,Manufacturing PMI,50.0,51.0,52.1
,3:45am,EUR,Low,Italian Manufacturing PMI,53.2,54.9,55.6
,3:50am,EUR,Low,French Final Manufacturing PMI,50.0,50.0,50.0
,3:55am,EUR,Low,German Final Manufacturing PMI,52.3,52.1,52.1
,4:00am,EUR,Low,Final Manufacturing PMI,52.3,52.3,52.3
,4:30am,GBP,High,Final Manufacturing PMI,52.9,51.8,52.1
,,GBP,Medium,Net Lending to Individuals m/m,4.4B,4.9B,5.2B
,,GBP,Low,M4 Money Supply m/m,-0.2%,0.3%,0.4%
,,GBP,Low,Mortgage Approvals,71K,70K,70K
,8:30am,USD,Medium,Core PCE Price Index m/m,0.0%,0.1%,0.2%
,,USD,Medium,Personal Spending m/m,0.0%,0.1%,0.5%
,,USD,Low,Personal Income m/m,0.3%,0.2%,0.3%
,9:30am,CAD,Low,Manufacturing PMI,49.3,,47.5
,9:45am,USD,Low,Final Manufacturing PMI,52.4,52.7,52.7
,10:00am,USD,High,ISM Manufacturing PMI,48.2,48.6,48.2
,,USD,Low,Construction Spending m/m,0.1%,0.6%,-0.6%
,,USD,Low,ISM Manufacturing Prices,33.5,34.7,33.5
,11:00am,EUR,High,ECB President Draghi Speaks,,,
,1:00pm,USD,Medium,FOMC Member Fischer Speaks,,,
,2:00pm,USD,Low,Loan Officer Survey,,,
,6:50pm,JPY,Low,Monetary Base y/y,28.9%,28.3%,29.5%
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,-2.3%,,-1.8%
,10:30pm,AUD,High,Cash Rate,2.00%,2.00%,2.00%
,,AUD,High,RBA Rate Statement,,,
,10:45pm,JPY,Low,10-y Bond Auction,0.08|3.1,,0.25|3.3
Tue Feb 2 2016,3:00am,EUR,Medium,Spanish Unemployment Change,57.2K,71.2K,-55.8K
,3:15am,CHF,Low,Retail Sales y/y,-1.6%,-1.3%,-1.7%
,3:55am,EUR,Medium,German Unemployment Change,-20K,-7K,-16K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,11.4%,11.2%,11.4%
,4:30am,GBP,High,Construction PMI,55.0,57.6,57.8
,5:00am,EUR,Medium,Unemployment Rate,10.4%,10.5%,10.5%
,,EUR,Low,PPI m/m,-0.8%,-0.4%,-0.2%
,5:30am,CHF,High,SNB Chairman Jordan Speaks,,,
,8:53am,NZD,High,GDT Price Index,-7.4%,,-1.4%
,10:00am,USD,Low,IBD/TIPP Economic Optimism,47.8,47.8,47.3
,10:15am,USD,Low,Wards Total Vehicle Sales,17.5M,17.3M,17.2M
,All Day,USD,Low,Total Vehicle Sales,17.6M,17.4M,17.3M
,1:00pm,USD,Medium,FOMC Member George Speaks,,,
,4:45pm,NZD,High,Employment Change q/q,0.9%,0.8%,-0.5%
,,NZD,High,Unemployment Rate,5.3%,6.1%,6.0%
,,NZD,Low,Labor Cost Index q/q,0.4%,0.5%,0.4%
,5:30pm,AUD,Low,AIG Services Index,48.4,,46.3
,6:50pm,JPY,Medium,Monetary Policy Meeting Minutes,,,
,7:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.8%,,-2.0%
,7:30pm,AUD,High,Building Approvals m/m,9.2%,4.8%,-12.4%
,,AUD,High,Trade Balance,-3.54B,-2.45B,-2.73B
,8:45pm,CNY,Medium,Caixin Services PMI,52.4,50.5,50.2
,9:30pm,JPY,High,BOJ Gov Kuroda Speaks,,,
Wed Feb 3 2016,12:00am,JPY,Low,Consumer Confidence,42.5,43.8,42.7
,3:15am,EUR,Low,Spanish Services PMI,54.6,54.6,55.1
,3:45am,EUR,Low,Italian Services PMI,53.6,54.2,55.3
,3:50am,EUR,Low,French Final Services PMI,50.3,50.6,50.6
,3:55am,EUR,Low,German Final Services PMI,55.0,55.4,55.4
,4:00am,EUR,Low,Final Services PMI,53.6,53.6,53.6
,4:30am,GBP,High,Final Services PMI,55.6,55.4,55.5
,5:00am,EUR,Low,Italian Prelim CPI m/m,-0.2%,-0.1%,0.0%
,,EUR,Low,Retail Sales m/m,0.3%,0.4%,-0.3%
,8:15am,USD,High,ADP Non-Farm Employment Change,205K,193K,267K
,9:45am,USD,Low,Final Services PMI,53.2,53.7,53.7
,10:00am,USD,High,ISM Services PMI,53.5,55.1,55.3
,10:30am,USD,High,Crude Oil Inventories,7.8M,3.7M,8.4M
,5:30pm,NZD,Medium,RBNZ Assist Gov McDermott Speaks,,,
,7:30pm,AUD,Medium,NAB Quarterly Business Confidence,4,,1
Thu Feb 4 2016,1:45am,CHF,Low,SECO Consumer Climate,-14,-15,-18
,2:15am,USD,Medium,FOMC Member Rosengren Speaks,,,
,3:00am,EUR,High,ECB President Draghi Speaks,,,
,3:30am,GBP,Medium,Halifax HPI m/m,1.7%,0.2%,2.0%
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,4:10am,EUR,Low,Retail PMI,48.9,,49.0
,4:45am,EUR,Low,Spanish 10-y Bond Auction,1.69|1.9,,1.46|2.6
,5:00am,EUR,Medium,EU Economic Forecasts,,,
,5:01am,EUR,Low,French 10-y Bond Auction,0.67|4.1,,0.86|1.4
,7:00am,GBP,High,BOE Monetary Policy Report,,,
,,GBP,High,MPC Official Bank Rate Votes,0-0-9,1-0-8,1-0-8
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,,GBP,Medium,BOE Inflation Letter,,,
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,7:30am,GBP,High,BOE Gov Carney Speaks,,,
,,USD,Low,Challenger Job Cuts y/y,41.6%,,-27.6%
,8:30am,USD,High,Unemployment Claims,285K,279K,277K
,,USD,Medium,Prelim Nonfarm Productivity q/q,-3.0%,-1.5%,2.2%
,,USD,Medium,Prelim Unit Labor Costs q/q,4.5%,3.9%,1.8%
,10:00am,USD,Medium,Factory Orders m/m,-2.9%,-2.5%,-0.7%
,10:30am,USD,Low,Natural Gas Storage,-152B,-170B,-211B
,5:00pm,USD,Medium,FOMC Member Mester Speaks,,,
,5:30pm,AUD,Low,AIG Construction Index,46.3,,46.8
,7:30pm,AUD,High,RBA Monetary Policy Statement,,,
,,AUD,High,Retail Sales m/m,0.0%,0.5%,0.4%
Fri Feb 5 2016,12:00am,JPY,Low,Leading Indicators,102.0%,102.8%,103.5%
,2:00am,EUR,Medium,German Factory Orders m/m,-0.7%,-0.3%,1.5%
,2:45am,EUR,Low,French Trade Balance,-3.9B,-4.5B,-4.5B
,3:00am,CHF,Medium,Foreign Currency Reserves,575B,,560B
,8:30am,CAD,High,Employment Change,-5.7K,5.2K,22.8K
,,CAD,High,Trade Balance,-0.6B,-2.2B,-1.6B
,,CAD,High,Unemployment Rate,7.2%,7.1%,7.1%
,,USD,High,Average Hourly Earnings m/m,0.5%,0.3%,0.0%
,,USD,High,Non-Farm Employment Change,151K,189K,262K
,,USD,High,Unemployment Rate,4.9%,5.0%,5.0%
,,USD,Medium,Trade Balance,-43.4B,-42.9B,-42.2B
,10:00am,CAD,Medium,Ivey PMI,66.0,50.3,49.9
,12:25pm,CAD,Low,Housing Starts,166K,185K,173K
,12:30pm,USD,Low,President Obama Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,21.3B,16.1B,14.0B
Sat Feb 6 2016,,,No specified,,,,
