Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 30 2015,6:45pm,NZD,Low,Building Consents m/m,20.4%,,-3.3%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-0.6%,0.1%,1.1%
,8:30pm,AUD,Low,MI Inflation Gauge m/m,0.1%,,0.2%
,9:00pm,AUD,Low,HIA New Home Sales m/m,-1.8%,,0.5%
,,NZD,High,ANZ Business Confidence,-29.1,,-15.3
,9:30pm,AUD,Medium,Company Operating Profits q/q,-1.9%,-1.9%,-0.3%
,,AUD,Low,Private Sector Credit m/m,0.6%,0.4%,0.4%
Mon Aug 31 2015,1:00am,JPY,Low,Housing Starts y/y,7.4%,11.2%,16.3%
,2:00am,EUR,Medium,German Retail Sales m/m,1.4%,1.3%,-1.0%
,3:00am,CHF,Medium,KOF Economic Barometer,100.7,99.9,100.4
,All Day,GBP,Holiday,Bank Holiday,,,
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.3%,0.1%,-0.2%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,0.2%,0.2%,0.2%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.0%,1.0%
,,EUR,Low,Italian Prelim CPI m/m,0.2%,0.2%,-0.1%
,8:30am,CAD,Medium,Current Account,-17.4B,-17.2B,-18.1B
,9:45am,USD,Medium,Chicago PMI,54.4,54.7,54.7
,6:45pm,NZD,Low,Overseas Trade Index q/q,1.3%,-1.9%,1.2%
,7:30pm,AUD,Low,AIG Manufacturing Index,51.7,,50.4
,7:50pm,JPY,Low,Capital Spending q/y,5.6%,9.0%,7.3%
,9:00pm,CNY,High,Manufacturing PMI,49.7,49.8,50.0
,,CNY,Medium,Non-Manufacturing PMI,53.4,,53.9
,9:30pm,AUD,High,Building Approvals m/m,4.2%,2.9%,-5.2%
,,AUD,Medium,Current Account,-19.0B,-15.9B,-13.5B
,9:35pm,JPY,Low,Final Manufacturing PMI,51.7,51.9,51.9
,9:45pm,CNY,High,Caixin Manufacturing PMI,47.3,47.2,47.1
,,CNY,Medium,Caixin Services PMI,51.5,53.9,53.8
,11:45pm,JPY,Low,10-y Bond Auction,0.42|3.5,,0.40|2.8
Tue Sep 1 2015,12:30am,AUD,High,Cash Rate,2.00%,2.00%,2.00%
,,AUD,High,RBA Rate Statement,,,
,2:30am,AUD,Low,Commodity Prices y/y,-20.9%,,-19.1%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,53.2,53.9,53.6
,3:30am,CHF,Low,Manufacturing PMI,52.2,49.9,48.7
,3:45am,EUR,Low,Italian Manufacturing PMI,53.8,56.2,55.3
,3:50am,EUR,Low,French Final Manufacturing PMI,48.3,48.6,48.6
,3:55am,EUR,Medium,German Unemployment Change,-7K,-3K,8K
,,EUR,Low,German Final Manufacturing PMI,53.3,53.2,53.2
,4:00am,EUR,Low,Final Manufacturing PMI,52.3,52.4,52.4
,,EUR,Low,Italian Monthly Unemployment Rate,12.0%,12.7%,12.5%
,,EUR,Low,Italian Quarterly Unemployment Rate,12.4%,12.5%,12.3%
,4:30am,GBP,High,Final Manufacturing PMI,51.5,51.9,51.9
,,GBP,Medium,Net Lending to Individuals m/m,3.9B,3.9B,3.9B
,,GBP,Low,M4 Money Supply m/m,1.0%,0.2%,-0.5%
,,GBP,Low,Mortgage Approvals,69K,68K,67K
,5:00am,EUR,Medium,Unemployment Rate,10.9%,11.1%,11.1%
,8:30am,CAD,High,GDP m/m,0.5%,0.2%,-0.2%
,9:30am,CAD,Low,Manufacturing PMI,49.4,,50.8
,9:45am,USD,Low,Final Manufacturing PMI,53.0,52.9,52.9
,10:00am,USD,High,ISM Manufacturing PMI,51.1,52.6,52.7
,,USD,Low,Construction Spending m/m,0.7%,0.8%,0.7%
,,USD,Low,IBD/TIPP Economic Optimism,42.0,47.3,46.9
,,USD,Low,ISM Manufacturing Prices,39.0,39.7,44.0
,10:49am,NZD,High,GDT Price Index,10.9%,,14.8%
,All Day,USD,Low,Total Vehicle Sales,17.8M,17.3M,17.6M
,7:50pm,JPY,Low,Monetary Base y/y,33.3%,33.2%,32.8%
,9:00pm,NZD,Low,ANZ Commodity Prices m/m,-5.2%,,-5.5%
,9:30pm,AUD,High,GDP q/q,0.2%,0.4%,0.9%
Wed Sep 2 2015,3:00am,EUR,Medium,Spanish Unemployment Change,21.7K,35.3K,-74.0K
,4:30am,GBP,High,Construction PMI,57.3,57.6,57.1
,5:00am,EUR,Low,PPI m/m,-0.1%,-0.1%,-0.1%
,8:15am,USD,High,ADP Non-Farm Employment Change,190K,204K,177K
,8:30am,USD,Medium,Revised Nonfarm Productivity q/q,3.3%,2.9%,1.3%
,,USD,Low,Revised Unit Labor Costs q/q,-1.4%,-0.5%,0.5%
,10:00am,USD,Medium,Factory Orders m/m,0.4%,0.8%,2.2%
,10:30am,USD,Medium,Crude Oil Inventories,4.7M,-0.7M,-5.5M
,2:00pm,USD,Low,Beige Book,,,
,7:30pm,AUD,Low,AIG Services Index,55.6,,54.1
,All Day,CNY,Holiday,Bank Holiday,,,
,9:30pm,AUD,High,Retail Sales m/m,-0.1%,0.4%,0.6%
,,AUD,High,Trade Balance,-2.46B,-3.10B,-3.05B
Thu Sep 3 2015,3:15am,EUR,Low,Spanish Services PMI,59.6,59.3,59.7
,3:45am,EUR,Low,Italian Services PMI,54.6,53.1,52.0
,3:50am,EUR,Low,French Final Services PMI,50.6,51.8,51.8
,3:55am,EUR,Low,German Final Services PMI,54.9,53.6,53.6
,4:00am,EUR,Low,Final Services PMI,54.4,54.3,54.3
,4:30am,GBP,High,Final Services PMI,55.6,57.6,57.4
,4:51am,EUR,Low,Spanish 10-y Bond Auction,2.13|1.8,,1.92|2.3
,5:00am,EUR,Low,French 10-y Bond Auction,1.21|1.7,,1.02|2.0
,,EUR,Low,Retail Sales m/m,0.4%,0.6%,-0.2%
,7:30am,USD,Low,Challenger Job Cuts y/y,2.9%,,125.4%
,7:45am,EUR,High,Main Refinancing Rate,0.05%,0.05%,0.05%
,8:30am,CAD,High,Trade Balance,-0.6B,-1.4B,-0.8B
,,EUR,High,ECB Press Conference,,,
,,USD,High,Trade Balance,-41.9B,-43.2B,-45.2B
,,USD,High,Unemployment Claims,282K,273K,270K
,9:45am,USD,Low,Final Services PMI,56.1,55.2,55.2
,10:00am,USD,High,ISM Services PMI,59.0,58.3,60.3
,10:30am,USD,Low,Natural Gas Storage,94B,88B,69B
,All Day,CNY,Holiday,Bank Holiday,,,
,9:30pm,JPY,Low,Average Cash Earnings y/y,0.6%,2.1%,-2.5%
Fri Sep 4 2015,2:00am,EUR,Medium,German Factory Orders m/m,-1.4%,-0.5%,1.8%
,3:15am,CHF,Low,CPI m/m,-0.2%,-0.2%,-0.6%
,4:10am,EUR,Low,Retail PMI,51.4,,54.2
,Day 1,All,Medium,G20 Meetings,,,
,8:10am,USD,High,FOMC Member Lacker Speaks,,,
,8:30am,CAD,High,Employment Change,12.0K,-4.8K,6.6K
,,CAD,High,Unemployment Rate,7.0%,6.8%,6.8%
,,CAD,Medium,Labor Productivity q/q,-0.6%,-0.7%,-0.5%
,,USD,High,Average Hourly Earnings m/m,0.3%,0.2%,0.2%
,,USD,High,Non-Farm Employment Change,173K,215K,245K
,,USD,High,Unemployment Rate,5.1%,5.2%,5.3%
,10:00am,CAD,High,Ivey PMI,58.0,53.5,52.9
Sat Sep 5 2015,Day 2,All,High,G20 Meetings,,,
