Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jul 29 2018,7:50pm,JPY,Low,Retail Sales y/y,1.8%,1.7%,0.6%
,9:28pm,AUD,Low,HIA New Home Sales m/m,2.2%,,-4.4%
Mon Jul 30 2018,All Day,EUR,Medium,German Prelim CPI m/m,0.3%,0.4%,0.1%
,3:00am,CHF,Medium,KOF Economic Barometer,101.1,101.6,101.3
,,EUR,Medium,Spanish Flash CPI y/y,2.2%,2.3%,2.3%
,4:30am,GBP,Medium,Net Lending to Individuals m/m,5.4B,5.3B,5.3B
,,GBP,Low,M4 Money Supply m/m,-0.3%,0.6%,0.4%
,,GBP,Low,Mortgage Approvals,66K,66K,65K
,5:15am,EUR,Low,Italian 10-y Bond Auction,2.87|1.4,,2.77|1.3
,10:00am,USD,Low,Pending Home Sales m/m,0.9%,0.4%,-0.5%
,6:45pm,NZD,Low,Building Consents m/m,-7.6%,,6.9%
,7:01pm,GBP,Low,GfK Consumer Confidence,-10,-9,-9
,7:30pm,JPY,Low,Unemployment Rate,2.4%,2.3%,2.2%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-2.1%,-0.3%,-0.2%
,8:20pm,CNY,Medium,Non-Manufacturing PMI,54.0,55.0,55.0
,8:59pm,CNY,Medium,Manufacturing PMI,51.2,51.4,51.5
,9:00pm,NZD,High,ANZ Business Confidence,-44.9,,-39.0
,9:30pm,AUD,Medium,Building Approvals m/m,6.4%,1.1%,-2.5%
,,AUD,Low,Private Sector Credit m/m,0.3%,0.3%,0.2%
Tue Jul 31 2018,12:03am,JPY,High,BOJ Outlook Report,,,
,,JPY,High,Monetary Policy Statement,,,
,,JPY,Medium,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
,1:00am,JPY,Low,Housing Starts y/y,-7.1%,-2.5%,1.3%
,1:04am,JPY,Low,Consumer Confidence,43.5,43.9,43.7
,2:00am,EUR,Medium,German Retail Sales m/m,1.2%,1.1%,-2.1%
,2:29am,JPY,High,BOJ Press Conference,,,
,2:45am,EUR,Low,French Prelim CPI m/m,-0.1%,-0.3%,0.0%
,3:00am,EUR,Medium,Spanish Flash GDP q/q,0.6%,0.7%,0.7%
,3:55am,EUR,Low,German Unemployment Change,-6K,-10K,-14K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,10.9%,10.8%,10.7%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,2.1%,2.0%,2.0%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.1%,1.0%,0.9%
,,EUR,Medium,Prelim Flash GDP q/q,0.3%,0.4%,0.4%
,,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,0.2%
,,EUR,Low,Unemployment Rate,8.3%,8.3%,8.3%
,6:00am,EUR,Low,Italian Prelim GDP q/q,0.2%,0.2%,0.3%
,8:30am,CAD,High,GDP m/m,0.5%,0.3%,0.1%
,,CAD,Medium,RMPI m/m,0.5%,2.7%,3.8%
,,CAD,Low,IPPI m/m,0.5%,0.3%,1.2%
,,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.2%
,,USD,Medium,Employment Cost Index q/q,0.6%,0.7%,0.8%
,,USD,Medium,Personal Spending m/m,0.4%,0.4%,0.5%
,,USD,Low,Personal Income m/m,0.4%,0.4%,0.4%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,6.5%,6.4%,6.7%
,9:45am,USD,Medium,Chicago PMI,65.5,61.9,64.1
,10:00am,USD,High,CB Consumer Confidence,127.4,126.5,127.1
,6:30pm,AUD,Low,AIG Manufacturing Index,52.0,,57.4
,6:45pm,NZD,High,Employment Change q/q,0.5%,0.4%,0.6%
