Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 14 2017,6:45pm,NZD,High,Retail Sales q/q,1.5%,1.1%,0.6%
,6:47pm,NZD,Medium,Core Retail Sales q/q,1.2%,0.9%,0.7%
,7:50pm,JPY,Low,PPI y/y,2.1%,1.8%,1.4%
,9:30pm,AUD,Low,Home Loans m/m,-0.5%,0.0%,-0.8%
,10:00pm,CNY,High,Industrial Production y/y,6.5%,7.0%,7.6%
,,CNY,Medium,Fixed Asset Investment ytd/y,8.9%,9.1%,9.2%
,,CNY,Low,Retail Sales y/y,10.7%,10.8%,10.9%
Mon May 15 2017,1:00am,NZD,Medium,RBNZ Assist Gov McDermott Speaks,,,
,1:58am,JPY,Low,Prelim Machine Tool Orders y/y,34.7%,,22.8%
,3:15am,CHF,Medium,PPI m/m,-0.2%,0.0%,0.1%
,8:30am,USD,Medium,Empire State Manufacturing Index,-1.0,7.2,5.2
,10:00am,GBP,High,Prime Minister May Speaks,,,
,,USD,Low,NAHB Housing Market Index,70,68,68
,4:00pm,USD,Low,TIC Long-Term Purchases,59.8B,68.3B,53.1B
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,,AUD,Low,New Motor Vehicle Sales m/m,0.3%,,1.9%
Tue May 16 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.2%,0.1%,0.0%
,2:45am,EUR,Low,French Final CPI m/m,0.1%,0.1%,0.1%
,4:00am,EUR,Low,Italian Prelim GDP q/q,0.2%,0.2%,0.2%
,4:30am,GBP,High,CPI y/y,2.7%,2.6%,2.3%
,,GBP,Medium,PPI Input m/m,0.1%,0.1%,0.0%
,,GBP,Medium,RPI y/y,3.5%,3.4%,3.1%
,,GBP,Low,Core CPI y/y,2.4%,2.2%,1.8%
,,GBP,Low,HPI y/y,4.1%,5.4%,5.6%
,,GBP,Low,PPI Output m/m,0.4%,0.2%,0.4%
,5:00am,EUR,Medium,Flash GDP q/q,0.5%,0.5%,0.5%
,,EUR,Medium,German ZEW Economic Sentiment,20.6,22.3,19.5
,,EUR,Low,Trade Balance,23.1B,18.8B,18.8B
,,EUR,Low,ZEW Economic Sentiment,35.1,29.1,26.3
,8:30am,USD,High,Building Permits,1.23M,1.27M,1.27M
,,USD,Medium,Housing Starts,1.17M,1.26M,1.20M
,9:15am,USD,Medium,Capacity Utilization Rate,76.7%,76.3%,76.1%
,,USD,Medium,Industrial Production m/m,1.0%,0.4%,0.4%
,9:30am,GBP,Low,CB Leading Index m/m,-0.2%,,0.0%
,10:00am,USD,Medium,Mortgage Delinquencies,4.71%,,4.80%
,10:44am,NZD,Medium,GDT Price Index,3.2%,,3.6%
,6:45pm,NZD,High,PPI Input q/q,0.8%,0.7%,1.0%
,,NZD,Low,PPI Output q/q,1.4%,1.1%,1.5%
,7:50pm,JPY,Low,Core Machinery Orders m/m,1.4%,2.6%,1.5%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,-1.1%,,-0.7%
,9:30pm,AUD,Medium,Wage Price Index q/q,0.5%,0.5%,0.4%
Wed May 17 2017,12:30am,JPY,Low,Revised Industrial Production m/m,-1.9%,-2.1%,-2.1%
,4:00am,EUR,Low,Italian Trade Balance,5.42B,1.97B,1.88B
,4:30am,GBP,High,Average Earnings Index 3m/y,2.4%,2.4%,2.3%
,,GBP,Medium,Claimant Count Change,19.4K,23.4K,33.5K
,,GBP,Medium,Unemployment Rate,4.6%,4.7%,4.7%
,5:00am,EUR,Medium,Final CPI y/y,1.9%,1.9%,1.9%
