Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 7 2020,All Day,AUD,Holiday,Bank Holiday,,,
,7:50pm,JPY,Low,Bank Lending y/y,4.8%,4.0%,2.9%
,,JPY,Low,Final GDP q/q,-0.6%,-0.5%,-0.9%
,7:52pm,JPY,Low,Current Account,0.25T,0.33T,0.94T
,,JPY,Low,Final GDP Price Index y/y,0.9%,0.9%,0.9%
Mon Jun 8 2020,1:02am,JPY,Low,Economy Watchers Sentiment,15.5,12.6,7.9
,2:00am,EUR,Medium,German Industrial Production m/m,-17.9%,-16.0%,-8.9%
,4:30am,EUR,Low,Sentix Investor Confidence,-24.8,-22.0,-41.8
,8:17am,CAD,Low,Housing Starts,193K,160K,166K
,9:45am,EUR,High,ECB President Lagarde Speaks,,,
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,7.9%,3.0%,5.7%
,7:30pm,JPY,Low,Average Cash Earnings y/y,-0.6%,-1.0%,0.1%
,7:50pm,JPY,Low,M2 Money Stock y/y,5.1%,4.0%,3.7%
,9:00pm,NZD,Medium,Prelim ANZ Business Confidence,-33.0,,-41.8
,9:30pm,AUD,Medium,NAB Business Confidence,-20,,-45
,,AUD,Low,ANZ Job Advertisements m/m,0.5%,,-53.4%
Tue Jun 9 2020,1:45am,CHF,Low,Unemployment Rate,3.4%,3.6%,3.1%
,1:59am,JPY,Low,Prelim Machine Tool Orders y/y,-52.8%,,-48.3%
,2:02am,EUR,Low,German Trade Balance,3.2B,11.9B,12.8B
,2:45am,EUR,Low,French Trade Balance,-5.0B,-3.4B,-3.2B
,5:00am,EUR,Low,Final Employment Change q/q,-0.2%,-0.2%,-0.2%
,,EUR,Low,Revised GDP q/q,-3.6%,-3.8%,-3.8%
,All Day,EUR,Low,ECOFIN Meetings,,,
,6:00am,USD,Low,NFIB Small Business Index,94.4,92.1,90.9
,8:32am,CAD,Low,Corporate Profits q/q,-38.4%,,3.6%
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.3%,0.4%,0.4%
,,USD,Low,JOLTS Job Openings,5.05M,5.75M,6.01M
,10:01am,USD,Low,IBD/TIPP Economic Optimism,47.0,52.1,49.7
,10:30am,GBP,Medium,MPC Member Cunliffe Speaks,,,
,1:01pm,USD,Low,10-y Bond Auction,0.83|2.3,,0.70|2.7
,6:45pm,NZD,Low,Manufacturing Sales q/q,0.0%,,2.2%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-12.0%,-7.5%,-0.4%
,,JPY,Low,PPI y/y,-2.7%,-2.4%,-2.4%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,6.3%,,16.4%
,9:30pm,CNY,Low,CPI y/y,2.4%,2.7%,3.3%
,,CNY,Low,PPI y/y,-3.7%,-3.2%,-3.1%
Wed Jun 10 2020,2:45am,EUR,Low,French Industrial Production m/m,-20.1%,-20.0%,-16.2%
,4:32am,CNY,Low,M2 Money Supply y/y,11.1%,11.3%,11.1%
,,CNY,Low,New Loans,1480B,1600B,1700B
,8:30am,USD,High,CPI m/m,-0.1%,0.0%,-0.8%
,,USD,High,Core CPI m/m,-0.1%,0.0%,-0.4%
,10:30am,USD,Low,Crude Oil Inventories,5.7M,-1.8M,-2.1M
,2:00pm,USD,High,FOMC Economic Projections,,,
,,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<0.25%,<0.25%,<0.25%
,,USD,Low,Federal Budget Balance,-398.8B,-580.0B,-737.9B
,2:30pm,USD,High,FOMC Press Conference,,,
,7:01pm,GBP,Low,RICS House Price Balance,-32%,-24%,-22%
,7:50pm,JPY,Low,BSI Manufacturing Index,-52.3,-20.5,-17.2
,9:00pm,AUD,Low,MI Inflation Expectations,3.3%,,3.4%
Thu Jun 11 2020,1:30am,EUR,Low,French Final Private Payrolls q/q,-2.5%,-2.3%,-2.3%
,4:00am,EUR,Low,Italian Industrial Production m/m,-19.1%,-24.0%,-28.4%
,All Day,EUR,Medium,Eurogroup Meetings,,,
