Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 30 2017,7:30pm,AUD,Low,AIG Manufacturing Index,59.2,,57.5
,All Day,CNY,Holiday,Bank Holiday,,,
,8:30pm,JPY,Low,Final Manufacturing PMI,52.7,52.8,52.8
,9:00pm,AUD,Low,MI Inflation Gauge m/m,0.5%,,0.1%
Mon May 1 2017,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,2:30am,AUD,Low,Commodity Prices y/y,38.6%,,46.8%
,All Day,EUR,Holiday,German Bank Holiday,,,
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,All Day,GBP,Holiday,Bank Holiday,,,
,3:15am,CHF,Low,Retail Sales y/y,2.1%,0.5%,0.7%
,8:30am,USD,Medium,Core PCE Price Index m/m,-0.1%,-0.1%,0.2%
,,USD,Medium,Personal Spending m/m,0.0%,0.2%,0.0%
,,USD,Low,Personal Income m/m,0.2%,0.4%,0.3%
,9:30am,CAD,Low,Manufacturing PMI,55.9,,55.5
,9:45am,USD,Low,Final Manufacturing PMI,52.8,52.8,52.8
,10:00am,USD,High,ISM Manufacturing PMI,54.8,56.6,57.2
,,USD,Low,Construction Spending m/m,-0.2%,0.5%,1.8%
,,USD,Low,ISM Manufacturing Prices,68.5,66.5,70.5
,10:45am,USD,High,Treasury Sec Mnuchin Speaks,,,
,7:50pm,JPY,Low,Monetary Base y/y,19.8%,21.2%,20.3%
,,JPY,Low,Monetary Policy Meeting Minutes,,,
,9:45pm,CNY,High,Caixin Manufacturing PMI,50.3,51.4,51.2
Tue May 2 2017,12:30am,AUD,High,Cash Rate,1.50%,1.50%,1.50%
,,AUD,High,RBA Rate Statement,,,
,1:00am,JPY,Low,BOJ Core CPI y/y,-0.1%,0.2%,0.1%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,54.5,54.3,53.9
,3:30am,CHF,Low,Manufacturing PMI,57.4,58.2,58.6
,3:45am,EUR,Low,Italian Manufacturing PMI,56.2,55.9,55.7
,3:50am,EUR,Low,French Final Manufacturing PMI,55.1,55.1,55.1
,3:55am,EUR,Low,German Final Manufacturing PMI,58.2,58.2,58.2
,4:00am,EUR,Low,Final Manufacturing PMI,56.7,56.8,56.8
,,EUR,Low,Italian Monthly Unemployment Rate,11.7%,11.6%,11.5%
,4:30am,GBP,High,Final Manufacturing PMI,57.3,54.0,54.2
,5:00am,EUR,Low,Unemployment Rate,9.5%,9.4%,9.5%
,All Day,USD,Low,Wards Total Vehicle Sales,16.8M,17.1M,16.7M
,10:32am,NZD,High,GDT Price Index,3.6%,,3.1%
,All Day,USD,Low,Total Vehicle Sales,16.9M,17.1M,16.6M
,6:45pm,NZD,High,Employment Change q/q,1.2%,0.8%,0.7%
,,NZD,High,Unemployment Rate,4.9%,5.1%,5.2%
,,NZD,Low,Labor Cost Index q/q,0.4%,0.5%,0.4%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-0.5%,,-0.8%
,7:30pm,AUD,Low,AIG Services Index,53.0,,51.7
