Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Oct 14 2018,Day 3,All,Low,IMF Meetings,,,
,7:01pm,GBP,Low,Rightmove HPI m/m,1.0%,,0.7%
Mon Oct 15 2018,12:30am,JPY,Low,Revised Industrial Production m/m,0.2%,0.7%,0.7%
,3:15am,CHF,Low,PPI m/m,-0.2%,0.1%,0.0%
,8:30am,USD,High,Core Retail Sales m/m,-0.1%,0.4%,0.2%
,,USD,High,Retail Sales m/m,0.1%,0.7%,0.1%
,,USD,Low,Empire State Manufacturing Index,21.1,20.4,19.0
,10:00am,USD,Low,Business Inventories m/m,0.5%,0.5%,0.7%
,10:30am,CAD,High,BOC Business Outlook Survey,,,
,10:34am,GBP,High,Prime Minister May Speaks,,,
,2:00pm,USD,Low,Federal Budget Balance,119.1B,71.0B,-214.1B
,5:45pm,NZD,High,CPI q/q,0.9%,0.7%,0.4%
,8:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
,9:30pm,CNY,Medium,CPI y/y,2.5%,2.5%,2.3%
,,CNY,Low,PPI y/y,3.6%,3.7%,4.1%
Tue Oct 16 2018,2:00am,EUR,Low,German Import Prices m/m,0.0%,0.1%,-0.2%
,4:30am,GBP,High,Average Earnings Index 3m/y,2.7%,2.6%,2.6%
,,GBP,Medium,Unemployment Rate,4.0%,4.0%,4.0%
,,GBP,Low,Claimant Count Change,18.5K,4.5K,14.2K
,5:00am,EUR,Low,Trade Balance,16.6B,15.0B,12.6B
,,EUR,Low,ZEW Economic Sentiment,-19.4,-9.2,-7.2
,,EUR,Low,German ZEW Economic Sentiment,-24.7,-12.3,-10.6
,6:04am,EUR,Low,Italian Trade Balance,2.56B,4.34B,5.66B
,8:30am,CAD,Medium,Foreign Securities Purchases,2.82B,10.05B,15.29B
,9:15am,USD,Low,Capacity Utilization Rate,78.1%,78.2%,78.1%
,,USD,Low,Industrial Production m/m,0.3%,0.2%,0.4%
,10:00am,USD,Low,JOLTS Job Openings,7.14M,6.90M,7.08M
,,USD,Low,NAHB Housing Market Index,68,68,67
,10:39am,NZD,Low,GDT Price Index,-0.3%,,-1.9%
,4:00pm,USD,Low,TIC Long-Term Purchases,131.8B,50.3B,66.7B
,4:15pm,USD,Medium,FOMC Member Daly Speaks,,,
,5:20pm,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,7:30pm,AUD,Low,MI Leading Index m/m,-0.1%,,0.0%
Wed Oct 17 2018,4:02am,CNY,Low,M2 Money Supply y/y,8.3%,8.2%,8.2%
,,CNY,Low,New Loans,1380B,1355B,1280B
,4:30am,GBP,High,CPI y/y,2.4%,2.6%,2.7%
,,GBP,Medium,PPI Input m/m,1.3%,0.9%,1.2%
,,GBP,Medium,RPI y/y,3.3%,3.5%,3.5%
,,GBP,Low,Core CPI y/y,1.9%,2.0%,2.1%
,,GBP,Low,FPC Meeting Minutes,,,
,,GBP,Low,HPI y/y,3.2%,2.9%,3.4%
,,GBP,Low,PPI Output m/m,0.4%,0.2%,0.2%
,5:00am,EUR,Low,Final CPI y/y,2.1%,2.1%,2.1%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,5:35am,EUR,Low,German 30-y Bond Auction,1.04|1.4,,1.10|2.0
,Day 1,EUR,High,EU Economic Summit,,,
,8:30am,CAD,Medium,Manufacturing Sales m/m,-0.4%,-0.6%,1.2%
,,USD,Medium,Building Permits,1.24M,1.27M,1.25M
,,USD,Medium,Housing Starts,1.20M,1.22M,1.27M
,9:15am,GBP,Medium,MPC Member Cunliffe Speaks,,,
,9:30am,GBP,Low,CB Leading Index m/m,-0.2%,,0.0%
,10:30am,USD,Medium,Crude Oil Inventories,6.5M,1.6M,6.0M
,12:10pm,USD,Medium,FOMC Member Brainard Speaks,,,
,12:30pm,EUR,Medium,German Buba President Weidmann Speaks,,,
,1:00pm,GBP,Medium,MPC Member Broadbent Speaks,,,
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,5:00pm,USD,Medium,Treasury Currency Report,,,
,7:50pm,JPY,Low,Trade Balance,-0.24T,-0.34T,-0.19T
,8:30pm,AUD,High,Employment Change,5.6K,15.2K,44.6K
,,AUD,High,Unemployment Rate,5.0%,5.3%,5.3%
,,AUD,Low,NAB Quarterly Business Confidence,3,,7
,,JPY,High,BOJ Gov Kuroda Speaks,,,
Thu Oct 18 2018,2:00am,CHF,Low,Trade Balance,2.43B,2.45B,2.08B
,,EUR,Low,German WPI m/m,0.4%,0.4%,0.3%
,3:00am,CNY,Low,Foreign Direct Investment ytd/y,2.9%,,2.3%
,4:30am,GBP,High,Retail Sales m/m,-0.8%,-0.4%,0.4%
,4:45am,EUR,Low,Spanish 10-y Bond Auction,1.64|2.1,,1.54|2.4
,Day 2,EUR,High,EU Economic Summit,,,
,8:30am,CAD,Low,ADP Non-Farm Employment Change,28.8K,,42.7K
,,USD,Medium,Philly Fed Manufacturing Index,22.2,19.7,22.9
,,USD,Low,Unemployment Claims,210K,211K,215K
,10:00am,USD,Low,CB Leading Index m/m,0.5%,0.5%,0.4%
,10:30am,USD,Low,Natural Gas Storage,81B,85B,90B
,12:15pm,USD,Medium,FOMC Member Quarles Speaks,,,
,5:45pm,NZD,Low,Visitor Arrivals m/m,-1.9%,,2.8%
,7:30pm,JPY,Low,National Core CPI y/y,1.0%,1.0%,0.9%
,10:00pm,CNY,High,GDP q/y,6.5%,6.6%,6.7%
,,CNY,Medium,Fixed Asset Investment ytd/y,5.4%,5.3%,5.3%
,,CNY,Medium,Industrial Production y/y,5.8%,6.0%,6.1%
,,CNY,Medium,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,9.2%,9.0%,9.0%
,,CNY,Low,Unemployment Rate,4.9%,,5.0%
,,NZD,Low,Credit Card Spending y/y,7.8%,,7.8%
Fri Oct 19 2018,2:30am,JPY,High,BOJ Gov Kuroda Speaks,,,
,4:00am,EUR,Low,Current Account,23.9B,21.4B,19.5B
,4:30am,GBP,Medium,Public Sector Net Borrowing,3.3B,4.6B,4.8B
,8:30am,CAD,High,CPI m/m,-0.4%,0.1%,-0.1%
,,CAD,High,Core Retail Sales m/m,-0.4%,0.1%,0.8%
,,CAD,Medium,Common CPI y/y,1.9%,,2.0%
,,CAD,Medium,Median CPI y/y,2.0%,,2.1%
,,CAD,Medium,Retail Sales m/m,-0.1%,0.3%,0.2%
,,CAD,Medium,Trimmed CPI y/y,2.1%,,2.2%
,,CAD,Low,Core CPI m/m,0.0%,,0.1%
,10:00am,USD,Low,Existing Home Sales,5.15M,5.29M,5.33M
,12:00pm,USD,Medium,FOMC Member Bostic Speaks,,,
,12:10pm,GBP,High,BOE Gov Carney Speaks,,,
Sat Oct 20 2018,12:00pm,USD,Medium,FOMC Member Bostic Speaks,,,
