Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 6 2018,6:30pm,AUD,Low,AIG Construction Index,55.4,,57.2
,7:00pm,USD,Medium,FOMC Member Quarles Speaks,,,
,7:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,9:30pm,AUD,Medium,NAB Business Confidence,10,,8
,,AUD,Low,ANZ Job Advertisements m/m,-0.2%,,-0.1%
Mon May 7 2018,2:00am,EUR,Low,German Factory Orders m/m,-0.9%,0.5%,0.3%
,3:00am,CHF,Low,Foreign Currency Reserves,757B,,738B
,All Day,GBP,Holiday,Bank Holiday,,,
,3:15am,CHF,Low,CPI m/m,0.2%,0.3%,0.4%
,4:00am,CAD,Medium,Gov Council Member Lane Speaks,,,
,4:10am,EUR,Low,Retail PMI,48.6,,50.1
,4:30am,EUR,Low,Sentix Investor Confidence,19.2,21.2,19.6
,8:25am,USD,Medium,FOMC Member Bostic Speaks,,,
,2:00pm,USD,Medium,FOMC Member Barkin Speaks,,,
,3:00pm,USD,Low,Consumer Credit m/m,11.6B,16.2B,13.6B
,7:30pm,JPY,Low,Household Spending y/y,-0.7%,1.2%,-0.9%
,9:30pm,AUD,High,Retail Sales m/m,0.0%,0.2%,0.6%
,11:00pm,NZD,High,Inflation Expectations q/q,2.01%,,2.11%
,11:13pm,CNY,Medium,Trade Balance,183B,187B,-30B
,11:15pm,CNY,Low,USD-Denominated Trade Balance,28.8B,27.5B,-5.0B
,11:35pm,JPY,Low,10-y Bond Auction,0.05|4.2,,0.03|4.2
Tue May 8 2018,1:45am,CHF,Low,Unemployment Rate,2.7%,2.9%,2.8%
,2:00am,EUR,Low,German Industrial Production m/m,1.0%,0.8%,-1.7%
,,EUR,Low,German Trade Balance,22.0B,19.9B,19.4B
,All Day,EUR,Holiday,French Bank Holiday,,,
,3:15am,USD,High,Fed Chair Powell Speaks,,,
,3:30am,GBP,Medium,Halifax HPI m/m,-3.1%,-0.3%,1.6%
,5:30am,AUD,High,Annual Budget Release,,,
,6:00am,USD,Low,NFIB Small Business Index,104.8,105.2,104.7
,8:13am,CAD,Low,Housing Starts,214K,218K,225K
,10:00am,USD,Low,JOLTS Job Openings,6.55M,6.02M,6.08M
,10:02am,USD,Low,IBD/TIPP Economic Optimism,53.6,51.3,52.6
,2:00pm,USD,High,President Trump Speaks,,,
,,USD,Low,Loan Officer Survey,,,
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,-4.2%,-0.7%,1.4%
,8:00pm,JPY,Low,Average Cash Earnings y/y,2.1%,1.1%,1.0%
Wed May 9 2018,1:03am,JPY,Low,Leading Indicators,105.0%,105.2%,106.0%
,2:45am,EUR,Low,French Industrial Production m/m,-0.4%,0.4%,1.1%
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.2%,0.1%,0.7%
,5:33am,EUR,Low,German 30-y Bond Auction,1.26|1.1,,1.12|1.0
,5:35am,GBP,Low,10-y Bond Auction,1.61|2.2,,1.60|2.4
,8:30am,CAD,Medium,Building Permits m/m,3.1%,2.0%,-2.8%
,,USD,High,PPI m/m,0.1%,0.2%,0.3%
,,USD,Medium,Core PPI m/m,0.2%,0.2%,0.3%
,10:00am,USD,Low,Final Wholesale Inventories m/m,0.3%,0.6%,0.5%
,10:30am,USD,High,Crude Oil Inventories,-2.2M,-0.2M,6.2M
,12:30pm,USD,Medium,FOMC Member Bostic Speaks,,,
,1:01pm,USD,Low,10-y Bond Auction,3.00|2.6,,2.80|2.5
,5:00pm,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Monetary Policy Statement,,,
,,NZD,High,RBNZ Rate Statement,,,
,6:00pm,NZD,High,RBNZ Press Conference,,,
,7:01pm,GBP,Low,RICS House Price Balance,-8%,-1%,0%
,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
,,JPY,Low,Bank Lending y/y,2.1%,1.9%,2.0%
,7:53pm,JPY,Low,Current Account,1.77T,1.62T,0.96T
,9:10pm,NZD,High,RBNZ Gov Orr Speaks,,,
,9:30pm,CNY,Medium,CPI y/y,1.8%,1.9%,2.1%
,,CNY,Medium,PPI y/y,3.4%,3.4%,3.1%
Thu May 10 2018,1:00am,JPY,Low,Economy Watchers Sentiment,49.0,49.2,48.9
,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,,EUR,Low,Italian Industrial Production m/m,1.2%,0.4%,-0.5%
,4:30am,GBP,High,Manufacturing Production m/m,-0.1%,-0.2%,-0.2%
,,GBP,Medium,Goods Trade Balance,-12.3B,-11.2B,-10.4B
,,GBP,Low,Construction Output m/m,-2.3%,-2.1%,-1.0%
,,GBP,Low,Industrial Production m/m,0.1%,0.1%,0.1%
,7:00am,GBP,High,BOE Monetary Policy Report,,,
,,GBP,High,MPC Official Bank Rate Votes,2-0-7,2-0-7,2-0-7
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,435B,435B,435B
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,7:01am,GBP,Low,NIESR GDP Estimate,0.1%,,0.1%
,8:30am,CAD,Medium,NHPI m/m,0.0%,0.0%,-0.2%
,,USD,High,CPI m/m,0.2%,0.3%,-0.1%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.2%
,,USD,Medium,Unemployment Claims,211K,219K,211K
,10:30am,USD,Low,Natural Gas Storage,89B,81B,62B
,1:01pm,USD,Low,30-y Bond Auction,3.13|2.4,,3.04|2.4
,2:00pm,USD,Low,Federal Budget Balance,214.3B,201.2B,-208.7B
,6:30pm,NZD,Medium,BusinessNZ Manufacturing Index,58.9,,53.1
,6:45pm,NZD,Low,FPI m/m,0.1%,,1.0%
,7:50pm,JPY,Low,M2 Money Stock y/y,3.3%,3.2%,3.1%
,9:30pm,AUD,Low,Home Loans m/m,-2.2%,-1.9%,-0.3%
Fri May 11 2018,5:00am,CNY,Low,M2 Money Supply y/y,8.3%,8.5%,8.2%
,,CNY,Low,New Loans,1180B,1100B,1120B
,8:30am,CAD,High,Employment Change,-1.1K,17.8K,32.3K
,,CAD,High,Unemployment Rate,5.8%,5.8%,5.8%
,,USD,Low,Import Prices m/m,0.3%,0.5%,-0.2%
,9:10am,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,9:15am,EUR,High,ECB President Draghi Speaks,,,
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,98.8,98.4,98.8
,,USD,Low,Prelim UoM Inflation Expectations,2.8%,,2.7%
Sat May 12 2018,,,No specified,,,,
