Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 29 2017,4:45pm,NZD,Medium,Trade Balance,-41M,-95M,-746M
,6:50pm,JPY,Low,Retail Sales y/y,0.6%,1.6%,1.7%
,All Day,CNY,Holiday,Bank Holiday,,,
Mon Jan 30 2017,All Day,EUR,Medium,German Prelim CPI m/m,-0.6%,-0.5%,0.7%
,2:45am,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,3:00am,CHF,Medium,KOF Economic Barometer,101.7,102.9,102.1
,,EUR,Medium,Spanish Flash GDP q/q,0.7%,0.7%,0.7%
,5:18am,EUR,Low,Italian 10-y Bond Auction,2.37|1.3,,1.77|1.4
,8:30am,USD,Medium,Core PCE Price Index m/m,0.1%,0.1%,0.0%
,,USD,Medium,Personal Spending m/m,0.5%,0.4%,0.2%
,,USD,Low,Personal Income m/m,0.3%,0.4%,0.1%
,10:00am,USD,Medium,Pending Home Sales m/m,1.6%,1.6%,-2.5%
,4:45pm,NZD,Low,Visitor Arrivals m/m,-1.3%,,0.4%
,6:22pm,GBP,Low,GfK Consumer Confidence,-5,-8,-7
,6:30pm,JPY,Medium,Household Spending y/y,-0.3%,-0.8%,-1.5%
,,JPY,Low,Unemployment Rate,3.1%,3.1%,3.1%
,6:50pm,JPY,Low,Prelim Industrial Production m/m,0.5%,0.4%,1.5%
,All Day,CNY,Holiday,Bank Holiday,,,
,7:30pm,AUD,Low,NAB Business Confidence,6,,6
,,AUD,Low,Private Sector Credit m/m,0.7%,0.5%,0.5%
,9:56pm,JPY,High,BOJ Outlook Report,,,
,,JPY,High,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
,,JPY,High,Monetary Policy Statement,,,
Tue Jan 31 2017,12:00am,JPY,Low,Housing Starts y/y,3.9%,8.5%,6.7%
,1:30am,EUR,Low,French Flash GDP q/q,0.4%,0.4%,0.2%
,,JPY,High,BOJ Press Conference,,,
,2:00am,EUR,Medium,German Retail Sales m/m,-0.9%,0.6%,-1.7%
,2:45am,EUR,Low,French Consumer Spending m/m,-0.8%,0.2%,0.6%
,,EUR,Low,French Prelim CPI m/m,-0.2%,-0.5%,0.3%
,3:00am,EUR,High,ECB President Draghi Speaks,,,
,,EUR,Medium,Spanish Flash CPI y/y,3.0%,2.4%,1.6%
,3:55am,EUR,Medium,German Unemployment Change,-26K,-5K,-20K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,12.0%,11.8%,12.0%
,4:30am,GBP,Medium,Net Lending to Individuals m/m,4.8B,5.3B,5.1B
,,GBP,Low,M4 Money Supply m/m,-0.5%,0.3%,0.4%
,,GBP,Low,Mortgage Approvals,68K,69K,67K
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.8%,1.5%,1.1%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,0.9%,0.9%
,,EUR,Medium,Prelim Flash GDP q/q,0.5%,0.4%,0.3%
,,EUR,Low,Unemployment Rate,9.6%,9.8%,9.7%
,5:33am,GBP,Low,10-y Bond Auction,1.45|2.3,,1.16|2.5
,8:30am,CAD,High,GDP m/m,0.4%,0.3%,-0.2%
,,CAD,Medium,RMPI m/m,6.5%,2.9%,-1.6%
,,CAD,Low,IPPI m/m,0.4%,0.5%,0.4%
,,USD,Medium,Employment Cost Index q/q,0.5%,0.6%,0.6%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,5.3%,5.0%,5.1%
,9:45am,USD,Medium,Chicago PMI,50.3,55.1,54.6
,10:00am,USD,High,CB Consumer Confidence,111.8,112.6,113.3
,4:45pm,NZD,High,Employment Change q/q,0.8%,0.8%,1.3%
,,NZD,High,Unemployment Rate,5.2%,4.8%,4.9%
,,NZD,Low,Labor Cost Index q/q,0.4%,0.5%,0.4%
,5:30pm,AUD,Low,AIG Manufacturing Index,51.2,,55.4
,5:35pm,CAD,High,BOC Gov Poloz Speaks,,,
,All Day,CNY,Holiday,Bank Holiday,,,
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-1.7%,,-1.4%
,7:30pm,JPY,Low,Final Manufacturing PMI,52.7,52.8,52.8
,8:00pm,CNY,High,Manufacturing PMI,51.3,51.2,51.4
,,CNY,Medium,Non-Manufacturing PMI,54.6,,54.5
Wed Feb 1 2017,12:30am,AUD,Low,Commodity Prices y/y,55.7%,,44.8%
,2:00am,GBP,Low,Nationwide HPI m/m,0.2%,0.0%,0.8%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,55.6,55.1,55.3
,3:30am,CHF,Low,Manufacturing PMI,54.6,56.1,56.0
,3:45am,EUR,Low,Italian Manufacturing PMI,53.0,53.3,53.2
,3:50am,EUR,Low,French Final Manufacturing PMI,53.6,53.4,53.4
,3:55am,EUR,Low,German Final Manufacturing PMI,56.4,56.5,56.5
,4:00am,EUR,Low,Final Manufacturing PMI,55.2,55.1,55.1
,4:30am,GBP,High,Final Manufacturing PMI,55.9,55.9,56.1
,8:15am,USD,High,ADP Non-Farm Employment Change,246K,165K,151K
,9:30am,CAD,Low,Manufacturing PMI,53.5,,51.8
,9:45am,USD,Low,Final Manufacturing PMI,55.0,55.1,55.1
,10:00am,USD,High,ISM Manufacturing PMI,56.0,55.0,54.7
,,USD,Low,Construction Spending m/m,-0.2%,0.2%,0.9%
,,USD,Low,ISM Manufacturing Prices,69.0,66.0,65.5
,All Day,USD,Low,Wards Total Vehicle Sales,17.5M,17.5M,18.1M
