Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 31 2015,All Day,NZD,Holiday,Bank Holiday,,,
,7:12pm,AUD,Low,AIG Manufacturing Index,52.3,,48.0
,7:50pm,JPY,Low,Capital Spending q/y,7.3%,-0.1%,2.8%
,8:24pm,AUD,Low,MI Inflation Gauge m/m,0.3%,,0.3%
,8:58pm,CNY,High,Manufacturing PMI,50.2,50.2,50.1
,9:00pm,CNY,Medium,Non-Manufacturing PMI,53.2,,53.4
,9:30pm,AUD,High,Building Approvals m/m,-4.4%,-1.7%,2.9%
,,AUD,Low,Company Operating Profits q/q,0.2%,0.1%,-0.4%
,9:35pm,JPY,Low,Final Manufacturing PMI,50.9,50.9,50.9
,9:45pm,CNY,High,Caixin Manufacturing PMI,49.2,49.2,49.1
Mon Jun 1 2015,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.0%,0.0%
,2:30am,AUD,Low,Commodity Prices y/y,-19.5%,,-20.7%
,3:15am,EUR,Medium,Spanish Manufacturing PMI,55.8,54.4,54.2
,3:30am,CHF,Low,Manufacturing PMI,49.4,47.2,47.9
,3:45am,EUR,Medium,Italian Manufacturing PMI,54.8,53.1,53.8
,3:50am,EUR,Low,French Final Manufacturing PMI,49.4,49.3,49.3
,3:55am,EUR,Medium,German Final Manufacturing PMI,51.1,51.4,51.4
,4:00am,EUR,Low,Final Manufacturing PMI,52.2,52.3,52.3
,4:30am,GBP,High,Final Manufacturing PMI,52.0,52.7,51.8
,8:30am,USD,Medium,Core PCE Price Index m/m,0.1%,0.2%,0.1%
,,USD,Medium,Personal Spending m/m,0.0%,0.2%,0.5%
,,USD,Low,Personal Income m/m,0.4%,0.3%,0.0%
,9:30am,CAD,Low,Manufacturing PMI,49.8,,49.0
,,USD,Medium,FOMC Member Fischer Speaks,,,
,9:45am,USD,Low,Final Manufacturing PMI,54.0,54.2,53.8
,10:00am,USD,High,ISM Manufacturing PMI,52.8,51.9,51.5
,,USD,Low,Construction Spending m/m,2.2%,0.7%,0.5%
,,USD,Low,ISM Manufacturing Prices,49.5,43.0,40.5
,6:45pm,NZD,Medium,Overseas Trade Index q/q,1.5%,1.6%,-2.3%
,7:50pm,JPY,Low,Monetary Base y/y,35.6%,34.3%,35.2%
,9:30pm,AUD,Medium,Current Account,-10.7B,-10.9B,-10.2B
,,JPY,Medium,Average Cash Earnings y/y,0.9%,0.4%,0.0%
,11:45pm,JPY,Low,10-y Bond Auction,0.45|2.7,,0.43|2.2
Tue Jun 2 2015,12:30am,AUD,High,Cash Rate,2.00%,2.00%,2.00%
,,AUD,High,RBA Rate Statement,,,
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,3:00am,EUR,Medium,Spanish Unemployment Change,-118.0K,-115.4K,-118.9K
,3:55am,EUR,Medium,German Unemployment Change,-6K,-10K,-9K
,4:30am,GBP,High,Construction PMI,55.9,55.1,54.2
,,GBP,Medium,Net Lending to Individuals m/m,2.9B,2.3B,3.3B
,,GBP,Low,M4 Money Supply m/m,0.4%,0.4%,0.3%
,,GBP,Low,Mortgage Approvals,68K,64K,62K
,5:00am,EUR,Medium,CPI Flash Estimate y/y,0.3%,0.2%,0.0%
,,EUR,Medium,Core CPI Flash Estimate y/y,0.9%,0.7%,0.6%
,,EUR,Low,PPI m/m,-0.1%,0.1%,0.2%
,5:38am,GBP,Low,10-y Bond Auction,2.02|1.2,,1.88|1.5
,10:00am,USD,Medium,FOMC Member Brainard Speaks,,,
,,USD,Medium,Factory Orders m/m,-0.4%,0.0%,2.2%
,,USD,Low,IBD/TIPP Economic Optimism,48.1,49.8,49.7
,10:08am,NZD,High,GDT Price Index,-4.3%,,-2.2%
,All Day,USD,Low,Total Vehicle Sales,17.8M,17.0M,16.5M
