Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 17 2020,7:00pm,USD,High,Fed Chair Powell Speaks,,,
,7:50pm,JPY,Low,Prelim GDP Price Index y/y,0.9%,0.7%,1.2%
,,JPY,Low,Prelim GDP q/q,-0.9%,-1.1%,-1.8%
Mon May 18 2020,12:30am,JPY,Low,Tertiary Industry Activity m/m,-4.2%,-3.6%,-0.7%
,6:00am,EUR,Low,German Buba Monthly Report,,,
,All Day,CAD,Holiday,Bank Holiday,,,
,9:30am,GBP,Low,CB Leading Index m/m,-1.3%,,-0.1%
,10:00am,USD,Low,NAHB Housing Market Index,37,35,30
,11:00am,GBP,Low,MPC Member Tenreyro Speaks,,,
,4:00pm,USD,Low,FOMC Financial Stability Report,,,
,6:45pm,NZD,Low,PPI Input q/q,-0.3%,-0.3%,0.3%
,,NZD,Low,PPI Output q/q,0.1%,0.1%,0.5%
,9:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
Tue May 19 2020,12:30am,JPY,Low,Revised Industrial Production m/m,-3.7%,-3.7%,-3.7%
,2:00am,GBP,High,Claimant Count Change,856.5K,675.0K,5.4K
,2:02am,GBP,Low,Average Earnings Index 3m/y,2.4%,2.7%,2.8%
,,GBP,Low,Unemployment Rate,3.9%,4.4%,4.0%
,5:00am,EUR,Low,ZEW Economic Sentiment,46.0,27.4,25.2
,,EUR,Low,German ZEW Economic Sentiment,51.0,30.0,28.2
,All Day,EUR,Low,ECOFIN Meetings,,,
,All Day,All,High,G7 Meetings,,,
,8:30am,USD,Medium,Building Permits,1.07M,1.00M,1.36M
,,USD,Low,Housing Starts,0.89M,0.95M,1.28M
,9:00am,CNY,Low,CB Leading Index m/m,-1.0%,,0.4%
,10:00am,USD,High,Fed Chair Powell Testifies,,,
,,USD,Low,FOMC Member Kashkari Speaks,,,
,10:30am,AUD,Low,CB Leading Index m/m,-0.3%,,-0.5%
,10:43am,NZD,Low,GDT Price Index,1.0%,,-0.8%
,6:45pm,NZD,Low,FPI m/m,1.0%,,0.7%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-0.4%,-6.8%,2.3%
,9:00pm,AUD,Low,MI Leading Index m/m,-1.5%,,-0.7%
,9:30pm,AUD,High,Retail Sales m/m,-17.9%,,8.5%
Wed May 20 2020,2:00am,GBP,Medium,CPI y/y,0.8%,0.9%,1.5%
,,GBP,Low,PPI Input m/m,-5.1%,-4.2%,-3.8%
,,GBP,Low,PPI Output m/m,-0.7%,-0.5%,-0.2%
,2:02am,GBP,Low,Core CPI y/y,1.4%,1.4%,1.6%
,,GBP,Low,RPI y/y,1.5%,1.6%,2.6%
,4:00am,EUR,Low,Current Account,27.4B,29.2B,37.8B
,4:30am,GBP,Low,HPI y/y,2.1%,1.5%,2.0%
,5:00am,EUR,Low,Final CPI y/y,0.3%,0.4%,0.4%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,5:33am,EUR,Low,German 10-y Bond Auction,-0.47|2.4,,-0.48|2.5
,8:30am,CAD,Medium,CPI m/m,-0.7%,-0.6%,-0.6%
,,CAD,Low,Common CPI y/y,1.6%,1.7%,1.7%
,,CAD,Low,Median CPI y/y,2.0%,1.9%,2.0%
,,CAD,Low,Trimmed CPI y/y,1.8%,1.8%,1.8%
,,CAD,Low,Wholesale Sales m/m,-2.2%,-4.5%,0.3%
,8:32am,CAD,Low,Core CPI m/m,-0.4%,,0.1%
,9:30am,GBP,High,BOE Gov Bailey Speaks,,,
,10:00am,EUR,Low,Consumer Confidence,-19,-23,-23
,10:30am,USD,Low,Crude Oil Inventories,-5.0M,1.7M,-0.7M
,2:00pm,CAD,Low,Gov Council Member Lane Speaks,,,
,,USD,Medium,FOMC Meeting Minutes,,,
,7:00pm,AUD,Low,Flash Manufacturing PMI,42.8,,44.1
,,AUD,Low,Flash Services PMI,25.5,,19.5
,7:50pm,JPY,Low,Trade Balance,-1.00T,-0.65T,-0.38T
,8:30pm,JPY,Low,Flash Manufacturing PMI,38.4,38.5,41.9
,10:30pm,AUD,High,RBA Gov Lowe Speaks,,,
,11:00pm,NZD,Low,Credit Card Spending y/y,-49.4%,,-9.4%
Thu May 21 2020,All Day,CHF,Holiday,Bank Holiday,,,
,All Day,EUR,Holiday,French Bank Holiday,,,
,All Day,EUR,Holiday,German Bank Holiday,,,
,3:15am,EUR,High,French Flash Services PMI,29.4,27.9,10.2
,,EUR,Medium,French Flash Manufacturing PMI,40.3,36.0,31.5
,3:30am,EUR,High,German Flash Manufacturing PMI,36.8,39.3,34.5
,,EUR,High,German Flash Services PMI,31.4,26.3,16.2
,4:00am,EUR,Medium,Flash Manufacturing PMI,39.5,38.0,33.4
,,EUR,Medium,Flash Services PMI,28.7,25.0,12.0
,4:30am,GBP,Medium,Flash Manufacturing PMI,40.6,35.1,32.6
,,GBP,Medium,Flash Services PMI,27.8,24.1,13.4
,4:55am,EUR,Low,Spanish 10-y Bond Auction,0.71|1.3,,0.69|2.0
,6:00am,GBP,Low,CBI Industrial Order Expectations,-62,-50,-56
,8:30am,CAD,Low,ADP Non-Farm Employment Change,-226.7K,,-17.2K
,,CAD,Low,NHPI m/m,0.0%,-0.1%,0.3%
,,USD,Medium,Philly Fed Manufacturing Index,-43.1,-40.0,-56.6
,,USD,Medium,Unemployment Claims,2438K,2400K,2687K
,9:45am,USD,High,Flash Manufacturing PMI,39.8,39.3,36.1
,,USD,Low,Flash Services PMI,36.9,32.6,26.7
,10:00am,USD,Low,CB Leading Index m/m,-4.4%,-5.5%,-7.4%
,,USD,Low,Existing Home Sales,4.33M,4.31M,5.27M
,,USD,Low,FOMC Member Williams Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,81B,83B,103B
,1:00pm,USD,Low,FOMC Member Clarida Speaks,,,
,2:30pm,USD,High,Fed Chair Powell Speaks,,,
,6:45pm,NZD,Medium,Retail Sales q/q,-0.7%,-1.5%,0.0%
,6:48pm,NZD,Low,Core Retail Sales q/q,0.6%,0.7%,-0.1%
,7:01pm,GBP,Low,GfK Consumer Confidence,-34,,-33
,7:30pm,JPY,Low,National Core CPI y/y,-0.2%,-0.1%,0.4%
,9:00pm,JPY,High,Monetary Policy Statement,,,
,,JPY,Low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
Fri May 22 2020,2:00am,GBP,High,Retail Sales m/m,-18.1%,-15.8%,-5.2%
,,GBP,Low,Public Sector Net Borrowing,61.4B,48.7B,14.0B
,7:30am,EUR,High,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Medium,Core Retail Sales m/m,-0.4%,-4.8%,0.1%
,,CAD,Low,Retail Sales m/m,-10.0%,-10.3%,0.4%
Sat May 23 2020,,,No specified,,,,
