Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Sep 13 2020,5:30am,EUR,Medium,ECB President Lagarde Speaks,,,
,6:52pm,NZD,Low,Visitor Arrivals m/m,8.8%,,60.8%
Mon Sep 14 2020,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.5%,0.6%,9.0%
,12:33am,JPY,Low,Revised Industrial Production m/m,8.7%,8.0%,8.0%
,5:00am,EUR,Low,Industrial Production m/m,4.1%,4.0%,9.5%
,4:58pm,NZD,Low,Westpac Consumer Sentiment,95.1,,97.2
,9:30pm,AUD,Medium,Monetary Policy Meeting Minutes,,,
,,AUD,Low,HPI q/q,-1.8%,-1.3%,1.6%
,10:00pm,CNY,Low,Fixed Asset Investment ytd/y,-0.3%,-0.5%,-1.6%
,,CNY,Low,Industrial Production y/y,5.6%,5.1%,4.8%
,,CNY,Low,Retail Sales y/y,0.5%,0.0%,-1.1%
,,CNY,Low,Unemployment Rate,5.6%,5.6%,5.7%
Tue Sep 15 2020,2:00am,GBP,Medium,Claimant Count Change,73.7K,99.5K,69.9K
,,GBP,Low,Average Earnings Index 3m/y,-1.0%,-1.3%,-1.2%
,,GBP,Low,Unemployment Rate,4.1%,4.1%,3.9%
,2:30am,CHF,Low,PPI m/m,-0.4%,0.2%,0.1%
,2:45am,EUR,Low,French Final CPI m/m,-0.1%,-0.1%,-0.1%
,5:00am,EUR,Low,ZEW Economic Sentiment,73.9,63.0,64.0
,,EUR,Low,German ZEW Economic Sentiment,77.4,69.7,71.5
,8:30am,CAD,Low,Manufacturing Sales m/m,7.0%,8.8%,23.0%
,,USD,Low,Empire State Manufacturing Index,17.0,6.2,3.7
,,USD,Low,Import Prices m/m,0.9%,0.5%,1.2%
,9:15am,USD,Low,Capacity Utilization Rate,71.4%,71.7%,71.1%
,,USD,Low,Industrial Production m/m,0.4%,1.2%,3.5%
,10:30am,AUD,Low,CB Leading Index m/m,-0.3%,,0.2%
,11:04am,NZD,Low,GDT Price Index,3.6%,,-1.0%
,6:45pm,NZD,Low,Current Account,1.83B,0.69B,1.90B
,7:50pm,JPY,Low,Trade Balance,0.35T,0.01T,0.04T
,8:30pm,AUD,Low,MI Leading Index m/m,0.5%,,0.1%
Wed Sep 16 2020,2:00am,GBP,Medium,CPI y/y,0.2%,0.1%,1.0%
,,GBP,Low,Core CPI y/y,0.9%,0.7%,1.8%
,,GBP,Low,PPI Input m/m,-0.4%,0.1%,1.8%
