Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Nov 4 2018,2:00am,CAD,Holiday,Daylight Saving Time Shift,,,
,,USD,Holiday,Daylight Saving Time Shift,,,
,4:30pm,AUD,Low,AIG Services Index,51.1,,52.5
,6:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,7:00pm,AUD,Low,MI Inflation Gauge m/m,0.1%,,0.3%
,,NZD,Low,ANZ Commodity Prices m/m,-2.4%,,-2.4%
,7:30pm,AUD,Low,ANZ Job Advertisements m/m,0.2%,,-0.7%
,8:00pm,JPY,Medium,BOJ Gov Kuroda Speaks,,,
,8:45pm,CNY,Low,Caixin Services PMI,50.8,52.9,53.1
Mon Nov 5 2018,3:00am,EUR,Low,Spanish Unemployment Change,52.2K,30.3K,20.4K
,4:30am,EUR,Low,Sentix Investor Confidence,8.8,9.9,11.4
,,GBP,High,Final Services PMI,52.2,53.4,53.9
,8:10am,CAD,High,BOC Gov Poloz Speaks,,,
,9:45am,USD,Low,Final Services PMI,54.8,54.7,54.7
,10:00am,USD,High,ISM Services PMI,60.3,59.3,61.6
,,USD,Low,IBD/TIPP Economic Optimism,56.4,59.2,57.8
,6:30pm,JPY,Low,Household Spending y/y,-1.6%,1.6%,2.8%
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,0.1%,0.6%,-0.2%
,10:30pm,AUD,High,RBA Rate Statement,,,
,,AUD,Medium,Cash Rate,1.50%,1.50%,1.50%
Tue Nov 6 2018,2:00am,EUR,Low,German Factory Orders m/m,0.3%,-0.4%,2.5%
,3:15am,EUR,Low,Spanish Services PMI,54.0,51.9,52.5
,3:45am,EUR,Low,Italian Services PMI,49.2,52.1,53.3
,3:50am,EUR,Low,French Final Services PMI,55.3,55.6,55.6
,3:55am,EUR,Low,German Final Services PMI,54.7,53.6,53.6
,4:00am,EUR,Low,Final Services PMI,53.7,53.3,53.3
,5:00am,EUR,Low,PPI m/m,0.5%,0.4%,0.4%
,5:35am,GBP,Low,10-y Bond Auction,1.49|2.0,,1.60|1.9
,8:30am,CAD,Low,Building Permits m/m,0.4%,0.3%,-1.1%
,10:00am,USD,Low,JOLTS Job Openings,7.01M,7.09M,7.29M
,All Day,USD,High,Congressional Elections,,,
,10:22am,NZD,Low,GDT Price Index,-2.0%,,-0.3%
,1:01pm,USD,Low,10-y Bond Auction,3.21|2.5,,3.23|2.4
,4:30pm,AUD,Low,AIG Construction Index,46.4,,49.3
,4:45pm,NZD,High,Employment Change q/q,1.1%,0.5%,0.6%
,,NZD,High,Unemployment Rate,3.9%,4.4%,4.4%
,,NZD,Low,Labor Cost Index q/q,0.5%,0.5%,0.6%
,7:00pm,JPY,Medium,Average Cash Earnings y/y,1.1%,1.2%,0.8%
,9:00pm,NZD,High,Inflation Expectations q/q,2.03%,,2.04%
Wed Nov 7 2018,12:00am,JPY,Low,Leading Indicators,103.9%,103.9%,104.5%
,2:00am,EUR,Low,German Industrial Production m/m,0.2%,0.0%,0.1%
,3:00am,CHF,Low,Foreign Currency Reserves,753B,,740B
,3:30am,GBP,Low,Halifax HPI m/m,0.7%,0.5%,-1.3%
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.8%,-0.1%,0.6%
,5:00am,EUR,Low,Retail Sales m/m,0.0%,0.1%,0.3%
,5:33am,EUR,Low,German 10-y Bond Auction,0.42|1.4,,0.55|1.1
,9:00am,CHF,Medium,Gov Board Member Zurbrugg Speaks,,,
,10:00am,CAD,Medium,Ivey PMI,61.8,50.9,50.4
,10:30am,USD,Medium,Crude Oil Inventories,5.8M,2.0M,3.2M
,1:01pm,USD,Low,30-y Bond Auction,3.42|2.1,,3.34|2.4
,3:00pm,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Monetary Policy Statement,,,
,,NZD,High,RBNZ Rate Statement,,,
,,USD,Low,Consumer Credit m/m,10.9B,15.7B,22.9B
,4:00pm,NZD,High,RBNZ Press Conference,,,
,6:50pm,JPY,Low,BOJ Summary of Opinions,,,
,,JPY,Low,Bank Lending y/y,2.2%,2.4%,2.3%
,,JPY,Low,Core Machinery Orders m/m,-18.3%,-9.5%,6.8%
,,JPY,Low,Current Account,1.33T,1.36T,1.43T
,7:01pm,GBP,Low,RICS House Price Balance,-10%,-2%,-2%
,10:00pm,CNY,Medium,Trade Balance,234B,209B,213B
,,CNY,Low,USD-Denominated Trade Balance,34.0B,35.0B,31.7B
Thu Nov 8 2018,12:00am,JPY,Low,Economy Watchers Sentiment,49.5,48.9,48.6
,1:45am,CHF,Low,Unemployment Rate,2.5%,2.5%,2.5%
,2:00am,EUR,Low,German Trade Balance,17.6B,18.2B,18.2B
,2:45am,EUR,Low,French Trade Balance,-5.7B,-6.1B,-5.7B
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,4:59am,EUR,Low,French 10-y Bond Auction,0.82|1.8,,0.86|1.6
,5:00am,EUR,Medium,EU Economic Forecasts,,,
,8:13am,CAD,Low,Housing Starts,206K,199K,190K
,8:30am,CAD,Low,NHPI m/m,0.0%,0.1%,0.0%
,,USD,Low,Unemployment Claims,214K,214K,215K
,10:00am,USD,Low,Mortgage Delinquencies,4.47%,,4.36%
,10:30am,USD,Low,Natural Gas Storage,65B,56B,48B
,12:30pm,CHF,Medium,Gov Board Member Maechler Speaks,,,
,2:00pm,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<2.25%,<2.25%,<2.25%
,6:50pm,JPY,Low,M2 Money Stock y/y,2.7%,2.8%,2.8%
,7:30pm,AUD,High,RBA Monetary Policy Statement,,,
,,AUD,Low,Home Loans m/m,-1.0%,-0.9%,-2.2%
,8:30pm,CNY,Low,CPI y/y,2.5%,2.5%,2.5%
,,CNY,Low,PPI y/y,3.3%,3.3%,3.6%
Fri Nov 9 2018,2:45am,EUR,Low,French Industrial Production m/m,-1.8%,-0.3%,0.2%
,4:30am,GBP,High,GDP m/m,0.0%,0.1%,0.0%
,,GBP,High,Manufacturing Production m/m,0.2%,0.1%,-0.1%
,,GBP,High,Prelim GDP q/q,0.6%,0.6%,0.4%
,,GBP,Medium,Prelim Business Investment q/q,-1.2%,0.2%,-0.7%
,,GBP,Low,Construction Output m/m,1.7%,0.2%,-0.3%
,,GBP,Low,Goods Trade Balance,-9.7B,-11.4B,-11.2B
,,GBP,Low,Index of Services 3m/3m,0.4%,0.5%,0.5%
,,GBP,Low,Industrial Production m/m,0.0%,-0.1%,0.0%
,8:30am,USD,High,PPI m/m,0.6%,0.2%,0.2%
