Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Apr 11 2021,Day 7,All,Low,IMF Meetings,,,
,7:00pm,USD,High,Fed Chair Powell Speaks,,,
,7:50pm,JPY,Low,Bank Lending y/y,6.3%,6.3%,6.2%
,,JPY,Low,PPI y/y,1.0%,0.5%,-0.6%
Mon Apr 12 2021,1:59am,JPY,Low,Prelim Machine Tool Orders y/y,65.0%,,36.7%
,4:00am,CNY,Low,M2 Money Supply y/y,9.4%,9.5%,10.1%
,,CNY,Low,New Loans,2730B,2300B,1360B
,5:00am,EUR,Low,Retail Sales m/m,3.0%,1.3%,-5.2%
,9:00am,GBP,Low,MPC Member Tenreyro Speaks,,,
,10:30am,CAD,High,BOC Business Outlook Survey,,,
,1:01pm,USD,Medium,10-y Bond Auction,1.68|2.4,,1.52|2.4
,2:00pm,USD,Low,Federal Budget Balance,-659.6B,-665.5B,-310.9B
,6:00pm,NZD,Medium,NZIER Business Confidence,-13,,-6
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,20.3%,11.9%,9.5%
,7:50pm,JPY,Low,M2 Money Stock y/y,9.5%,9.6%,9.6%
,9:30pm,AUD,Medium,NAB Business Confidence,15,,18
,11:06pm,CNY,Medium,Trade Balance,88B,330B,676B
,11:07pm,CNY,Medium,USD-Denominated Trade Balance,13.8B,52.0B,103.3B
Tue Apr 13 2021,2:00am,EUR,Low,German WPI m/m,1.7%,0.6%,1.4%
,,GBP,Low,Construction Output m/m,1.6%,0.5%,0.0%
,,GBP,Low,GDP m/m,0.4%,0.5%,-2.2%
,,GBP,Low,Goods Trade Balance,-16.4B,-10.4B,-12.6B
,,GBP,Low,Index of Services 3m/3m,-1.9%,-2.3%,-1.9%
,,GBP,Low,Industrial Production m/m,1.0%,0.5%,-1.8%
,,GBP,Low,Manufacturing Production m/m,1.3%,0.5%,-2.3%
,4:00am,EUR,Low,Italian Industrial Production m/m,0.2%,0.7%,1.1%
,5:00am,EUR,Low,ZEW Economic Sentiment,66.3,77.2,74.0
,,EUR,Low,German ZEW Economic Sentiment,70.7,79.1,76.6
,6:00am,USD,Low,NFIB Small Business Index,98.2,98.2,95.8
,8:28am,GBP,Low,NIESR GDP Estimate,-1.5%,,-1.6%
,8:30am,USD,High,CPI m/m,0.6%,0.5%,0.4%
,,USD,High,Core CPI m/m,0.3%,0.2%,0.1%
,1:01pm,USD,Medium,30-y Bond Auction,2.32|2.5,,2.30|2.3
,3:15pm,USD,Low,FOMC Member Bostic Speaks,,,
,6:51pm,NZD,Low,Visitor Arrivals m/m,-2.8%,,-7.7%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-8.5%,2.4%,-4.5%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,6.2%,,2.6%
,10:00pm,NZD,High,RBNZ Rate Statement,,,
,,NZD,Medium,Official Cash Rate,0.25%,0.25%,0.25%
Wed Apr 14 2021,5:00am,EUR,Low,Industrial Production m/m,-1.0%,-1.2%,0.8%
,5:34am,EUR,Low,German 30-y Bond Auction,0.22|1.3,,0.21|1.2
,8:30am,USD,Low,Import Prices m/m,1.2%,1.0%,1.3%
,10:00am,EUR,Medium,ECB President Lagarde Speaks,,,
,10:30am,GBP,Low,MPC Member Haskel Speaks,,,
,,USD,Medium,Crude Oil Inventories,-5.9M,-2.4M,-3.5M
,12:00pm,USD,High,Fed Chair Powell Speaks,,,
,2:00pm,USD,Low,Beige Book,,,
,2:30pm,USD,Low,FOMC Member Williams Speaks,,,
,3:45pm,USD,Low,FOMC Member Clarida Speaks,,,
,4:00pm,USD,Low,FOMC Member Bostic Speaks,,,
,6:45pm,NZD,Low,FPI m/m,0.0%,,-0.9%
,9:00pm,AUD,Low,MI Inflation Expectations,3.2%,,4.1%
,9:30pm,AUD,High,Employment Change,70.7K,35.2K,88.7K
,,AUD,High,Unemployment Rate,5.6%,5.7%,5.8%
Thu Apr 15 2021,2:00am,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%
,2:45am,EUR,Low,French Final CPI m/m,0.6%,0.6%,0.6%
,3:02am,CNY,Low,Foreign Direct Investment ytd/y,39.9%,,31.5%
,4:30am,GBP,Low,BOE Credit Conditions Survey,,,
,8:30am,CAD,Low,Manufacturing Sales m/m,-1.6%,-1.1%,3.4%
,,USD,High,Core Retail Sales m/m,8.4%,5.1%,-2.5%
,,USD,High,Retail Sales m/m,9.8%,5.8%,-2.7%
,,USD,Medium,Philly Fed Manufacturing Index,50.2,41.0,51.8
,,USD,Medium,Unemployment Claims,576K,703K,769K
,,USD,Low,Empire State Manufacturing Index,26.3,19.3,17.4
,8:32am,CAD,Low,ADP Non-Farm Employment Change,634.8K,,271.7K
,9:15am,USD,Low,Capacity Utilization Rate,74.4%,75.6%,73.8%
,,USD,Low,Industrial Production m/m,1.4%,2.7%,-2.2%
,9:30am,GBP,Low,CB Leading Index m/m,-0.4%,,-0.5%
,10:00am,CHF,Medium,Gov Board Member Maechler Speaks,,,
,,USD,Low,Business Inventories m/m,0.5%,0.5%,0.4%
,,USD,Low,NAHB Housing Market Index,83,84,82
,10:30am,USD,Low,Natural Gas Storage,61B,67B,20B
,11:30am,USD,Low,FOMC Member Bostic Speaks,,,
,2:00pm,USD,Low,FOMC Member Daly Speaks,,,
,4:00pm,USD,Low,TIC Long-Term Purchases,4.2B,120.5B,91.0B
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,63.6,,54.2
,10:00pm,CNY,High,GDP q/y,18.3%,18.3%,6.5%
,,CNY,Low,Fixed Asset Investment ytd/y,25.6%,27.0%,35.0%
,,CNY,Low,Industrial Production y/y,14.1%,18.3%,35.1%
,,CNY,Low,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,34.2%,28.0%,33.8%
,,CNY,Low,Unemployment Rate,5.3%,5.4%,5.5%
Fri Apr 16 2021,2:30am,CHF,Low,PPI m/m,0.6%,0.2%,0.0%
,4:05am,EUR,Low,Italian Trade Balance,4.75B,4.95B,1.58B
,5:00am,EUR,Low,Final CPI y/y,1.3%,1.3%,1.3%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,,EUR,Low,Trade Balance,18.4B,21.9B,28.7B
,,GBP,Low,MPC Member Cunliffe Speaks,,,
,All Day,EUR,Low,ECOFIN Meetings,,,
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:30am,CAD,Low,Foreign Securities Purchases,8.52B,6.05B,1.11B
,,CAD,Low,Wholesale Sales m/m,-0.7%,-0.5%,4.0%
,,USD,Low,Building Permits,1.77M,1.75M,1.72M
,,USD,Low,Housing Starts,1.74M,1.60M,1.46M
,9:00am,USD,Medium,Treasury Currency Report,,,
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,86.5,88.9,84.9
,,USD,Low,Prelim UoM Inflation Expectations,3.7%,,3.1%
Sat Apr 17 2021,,,No specified,,,,
