Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jul 10 2016,7:50pm,JPY,Low,Core Machinery Orders m/m,-1.4%,3.1%,-11.0%
,,JPY,Low,M2 Money Stock y/y,3.4%,3.4%,3.4%
,9:30pm,AUD,Low,Home Loans m/m,-1.0%,-1.9%,1.4%
Mon Jul 11 2016,2:00am,JPY,Low,Prelim Machine Tool Orders y/y,-19.9%,,-24.7%
,4:00am,EUR,Low,Italian Industrial Production m/m,-0.6%,0.1%,0.4%
,All Day,EUR,Medium,Eurogroup Meetings,,,
,8:13am,CAD,Low,Housing Starts,218K,192K,187K
,10:00am,USD,Medium,FOMC Member George Speaks,,,
,,USD,Low,Labor Market Conditions Index m/m,-1.9,,-3.6
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,-0.5%,,0.5%
,7:50pm,JPY,Low,PPI y/y,-4.2%,-4.1%,-4.3%
,9:30pm,AUD,Medium,NAB Business Confidence,6,,3
,,USD,Medium,FOMC Member Mester Speaks,,,
,11:45pm,JPY,Low,30-y Bond Auction,0.12|2.6,,0.31|3.4
Tue Jul 12 2016,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.7%,-0.7%,0.7%
,2:00am,EUR,Low,German Final CPI m/m,0.1%,0.1%,0.1%
,,EUR,Low,German WPI m/m,0.6%,0.3%,0.9%
,4:30am,GBP,Low,FPC Meeting Minutes,,,
,4:48am,CNY,Low,Foreign Direct Investment ytd/y,5.1%,,3.8%
,5:00am,GBP,High,BOE Gov Carney Speaks,,,
,6:00am,USD,Low,NFIB Small Business Index,94.5,94.1,93.8
,7:00am,GBP,Low,BOE Quarterly Bulletin,,,
,9:15am,USD,Low,FOMC Member Tarullo Speaks,,,
,9:35am,USD,Medium,FOMC Member Bullard Speaks,,,
,10:00am,USD,Medium,JOLTS Job Openings,5.50M,5.74M,5.85M
,,USD,Low,Final Wholesale Inventories m/m,0.1%,0.2%,0.7%
,1:01pm,USD,Low,10-y Bond Auction,1.52|2.3,,1.70|2.7
,6:45pm,NZD,Low,FPI m/m,0.4%,,-0.5%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,-3.0%,,-1.0%
,,NZD,Medium,RBNZ Assist Gov McDermott Speaks,,,
Wed Jul 13 2016,12:34am,JPY,Low,Revised Industrial Production m/m,-2.6%,-2.2%,-2.3%
,2:45am,EUR,Low,French Final CPI m/m,0.1%,0.2%,0.2%
,3:00am,CNY,High,Trade Balance,311B,320B,325B
,3:34am,CNY,Low,USD-Denominated Trade Balance,48.1B,46.0B,50.0B
,4:30am,GBP,Medium,BOE Credit Conditions Survey,,,
,5:00am,EUR,Low,Industrial Production m/m,-1.2%,-0.8%,1.4%
,5:32am,EUR,Low,German 10-y Bond Auction,-0.05|1.2,,0.01|1.1
,8:30am,USD,Medium,Import Prices m/m,0.2%,0.6%,1.4%
,10:00am,CAD,High,BOC Monetary Policy Report,,,
,,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,0.50%,0.50%,0.50%
,10:30am,USD,High,Crude Oil Inventories,-2.5M,-2.3M,-2.2M
,11:15am,CAD,High,BOC Press Conference,,,
,1:01pm,USD,Low,30-y Bond Auction,2.17|2.5,,2.48|2.4
,2:00pm,USD,Low,Beige Book,,,
,,USD,Low,Federal Budget Balance,6.3B,24.2B,-52.5B
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,57.7,,57.2
,7:01pm,GBP,Low,RICS House Price Balance,16%,8%,19%
,9:00pm,AUD,Low,MI Inflation Expectations,3.7%,,3.5%
,9:30pm,AUD,High,Employment Change,7.9K,10.1K,19.2K
,,AUD,High,Unemployment Rate,5.8%,5.8%,5.7%
,,AUD,Low,New Motor Vehicle Sales m/m,3.1%,,-1.0%
Thu Jul 14 2016,All Day,EUR,Holiday,French Bank Holiday,,,
,3:15am,CHF,Medium,PPI m/m,0.1%,0.2%,0.4%
,7:00am,GBP,High,MPC Official Bank Rate Votes,0-1-8,0-9-0,0-0-9
