Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 12 2020,7:00pm,AUD,Low,MI Inflation Gauge m/m,0.3%,,0.0%
,All Day,JPY,Holiday,Bank Holiday,,,
Mon Jan 13 2020,2:00am,EUR,Low,German WPI m/m,0.0%,0.2%,-0.1%
,4:00am,EUR,Low,Italian Retail Sales m/m,-0.2%,0.1%,-0.3%
,4:30am,GBP,Medium,GDP m/m,-0.3%,0.0%,0.1%
,,GBP,Medium,Manufacturing Production m/m,-1.7%,-0.3%,0.5%
,,GBP,Low,Construction Output m/m,1.9%,0.6%,-2.2%
,,GBP,Low,Goods Trade Balance,-5.3B,-11.8B,-10.9B
,,GBP,Low,Index of Services 3m/3m,0.1%,0.2%,0.3%
,,GBP,Low,Industrial Production m/m,-1.2%,-0.1%,0.4%
,9:49am,GBP,Low,NIESR GDP Estimate,0.0%,,0.1%
,10:30am,CAD,High,BOC Business Outlook Survey,,,
,2:00pm,USD,Low,Federal Budget Balance,-13.3B,5.0B,-208.8B
,4:00pm,NZD,High,NZIER Business Confidence,-21,,-40
,4:45pm,NZD,Low,Building Consents m/m,-8.5%,,-1.3%
,5:00pm,USD,Medium,Treasury Currency Report,,,
,6:50pm,JPY,Low,Bank Lending y/y,1.8%,2.1%,2.1%
,,JPY,Low,Current Account,1.79T,1.78T,1.73T
,10:24pm,CNY,Medium,USD-Denominated Trade Balance,46.8B,45.8B,38.7B
,10:25pm,CNY,Medium,Trade Balance,329B,315B,274B
Tue Jan 14 2020,12:00am,JPY,Low,Economy Watchers Sentiment,39.8,40.9,39.4
,5:50am,USD,Low,NFIB Small Business Index,102.7,104.9,104.7
,8:30am,USD,High,CPI m/m,0.2%,0.2%,0.3%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.2%
,9:00am,USD,Low,FOMC Member Williams Speaks,,,
,10:00am,USD,Low,IBD/TIPP Economic Optimism,57.4,57.3,57.0
,4:45pm,NZD,Low,FPI m/m,-0.2%,,-0.7%
,6:50pm,JPY,Low,M2 Money Stock y/y,2.7%,2.7%,2.7%
,7:30pm,JPY,Medium,BOJ Gov Kuroda Speaks,,,
Wed Jan 15 2020,12:58am,JPY,Low,Prelim Machine Tool Orders y/y,-33.6%,,-37.9%
,2:45am,EUR,Low,French Final CPI m/m,0.4%,0.4%,0.4%
,3:40am,GBP,High,MPC Member Saunders Speaks,,,
,4:30am,GBP,High,CPI y/y,1.3%,1.5%,1.5%
,,GBP,Medium,PPI Input m/m,0.1%,0.2%,0.5%
,,GBP,Low,Core CPI y/y,1.4%,1.7%,1.7%
,,GBP,Low,HPI y/y,2.2%,1.1%,1.3%
,,GBP,Low,PPI Output m/m,0.0%,0.0%,-0.2%
,,GBP,Low,RPI y/y,2.2%,2.3%,2.2%
,5:00am,EUR,Low,Industrial Production m/m,0.2%,0.3%,-0.9%
,,EUR,Low,Trade Balance,19.2B,22.3B,24.0B
,5:34am,EUR,Low,German 30-y Bond Auction,0.31|1.1,,0.14|1.2
,8:30am,USD,Medium,Core PPI m/m,0.1%,0.2%,-0.2%
,,USD,Medium,PPI m/m,0.1%,0.2%,0.0%
,,USD,Low,Empire State Manufacturing Index,4.8,3.7,3.5
,9:30am,GBP,Low,CB Leading Index m/m,-0.2%,,-0.4%
,10:30am,USD,Medium,Crude Oil Inventories,-2.5M,0.4M,1.2M
,11:00am,USD,Medium,FOMC Member Harker Speaks,,,
,12:00pm,USD,Medium,FOMC Member Kaplan Speaks,,,
,1:00pm,EUR,Low,German Buba President Weidmann Speaks,,,
,2:00pm,USD,Low,Beige Book,,,
,6:50pm,JPY,Low,Core Machinery Orders m/m,18.0%,3.1%,-6.0%
,,JPY,Low,PPI y/y,0.9%,0.9%,0.1%
,7:01pm,GBP,Low,RICS House Price Balance,-2%,-9%,-11%
Thu Jan 16 2020,1:59am,CNY,Medium,New Loans,1140B,1250B,1390B
,2:00am,EUR,Low,German Final CPI m/m,0.5%,0.5%,0.5%
,2:02am,CNY,Low,M2 Money Supply y/y,8.7%,8.4%,8.2%
,4:30am,GBP,Medium,BOE Credit Conditions Survey,,,
,7:30am,EUR,High,ECB Monetary Policy Meeting Accounts,,,
,8:30am,CAD,Low,ADP Non-Farm Employment Change,46.2K,,27.6K
,,USD,High,Core Retail Sales m/m,0.7%,0.5%,0.0%
,,USD,High,Retail Sales m/m,0.3%,0.3%,0.3%
,,USD,Medium,Philly Fed Manufacturing Index,17.0,3.7,0.3
,,USD,Low,Import Prices m/m,0.3%,0.3%,0.1%
,,USD,Low,Unemployment Claims,204K,217K,214K
,10:00am,USD,Medium,FOMC Member Bowman Speaks,,,
,,USD,Low,Business Inventories m/m,-0.2%,-0.1%,0.1%
,,USD,Low,NAHB Housing Market Index,75,74,76
,10:30am,USD,Low,Natural Gas Storage,-109B,-91B,-44B
,1:00pm,EUR,High,ECB President Lagarde Speaks,,,
,4:00pm,USD,Low,TIC Long-Term Purchases,22.9B,34.5B,31.5B
,4:30pm,NZD,Low,BusinessNZ Manufacturing Index,49.3,,51.2
,9:00pm,CNY,High,GDP q/y,6.0%,6.0%,6.0%
,,CNY,Medium,Fixed Asset Investment ytd/y,5.4%,5.2%,5.2%
,,CNY,Medium,Industrial Production y/y,6.9%,5.9%,6.2%
,,CNY,Low,NBS Press Conference,,,
,,CNY,Low,Retail Sales y/y,8.0%,7.9%,8.0%
