Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 1 2020,4:30pm,AUD,Low,AIG Manufacturing Index,44.3,,45.4
,4:45pm,NZD,Low,Overseas Trade Index q/q,2.6%,0.8%,1.7%
,6:50pm,JPY,Low,Capital Spending q/y,-3.5%,-2.5%,7.1%
,7:00pm,AUD,Low,MI Inflation Gauge m/m,-0.1%,,0.3%
,7:30pm,AUD,Medium,Company Operating Profits q/q,-3.5%,-1.2%,-0.6%
,,AUD,Low,ANZ Job Advertisements m/m,0.7%,,4.0%
,,JPY,Low,Final Manufacturing PMI,47.8,47.6,47.6
,8:45pm,CNY,High,Caixin Manufacturing PMI,40.3,46.1,51.1
Mon Mar 2 2020,12:30am,AUD,Low,Commodity Prices y/y,-6.1%,,-2.6%
,3:15am,EUR,Low,Spanish Manufacturing PMI,50.4,48.9,48.5
,3:30am,CHF,Low,Manufacturing PMI,49.5,47.9,47.8
,3:45am,EUR,Low,Italian Manufacturing PMI,48.7,48.0,48.9
,3:50am,EUR,Low,French Final Manufacturing PMI,49.8,49.7,49.7
,3:55am,EUR,Low,German Final Manufacturing PMI,48.0,47.8,47.8
,4:00am,EUR,Low,Final Manufacturing PMI,49.2,49.1,49.1
,4:30am,GBP,Medium,Final Manufacturing PMI,51.7,51.9,51.9
,,GBP,Low,M4 Money Supply m/m,0.6%,0.2%,0.1%
,,GBP,Low,Mortgage Approvals,71K,68K,68K
,4:32am,GBP,Low,Net Lending to Individuals m/m,5.2B,5.9B,5.7B
,9:30am,CAD,Low,Manufacturing PMI,51.8,,50.6
,9:45am,USD,Low,Final Manufacturing PMI,50.7,50.8,50.8
,10:00am,USD,High,ISM Manufacturing PMI,50.1,50.5,50.9
,,USD,Low,Construction Spending m/m,1.8%,0.6%,0.2%
,,USD,Low,ISM Manufacturing Prices,45.9,51.2,53.3
,6:50pm,JPY,Low,Monetary Base y/y,3.6%,3.0%,2.9%
,7:30pm,AUD,High,Building Approvals m/m,-15.3%,1.1%,3.9%
,,AUD,Medium,Current Account,1.0B,2.3B,6.5B
,10:30pm,AUD,High,Cash Rate,0.50%,0.50%,0.75%
,,AUD,High,RBA Rate Statement,,,
,10:35pm,JPY,Low,10-y Bond Auction,-0.10|3.2,,-0.05|3.6
Tue Mar 3 2020,12:00am,JPY,Low,Consumer Confidence,38.4,38.4,39.1
,1:45am,CHF,Low,GDP q/q,0.3%,0.2%,0.4%
,2:45am,EUR,Low,French Gov Budget Balance,-20.0B,,-92.8B
,3:00am,EUR,Low,Spanish Unemployment Change,-7.8K,8.2K,90.2K
,4:00am,EUR,Low,Italian Monthly Unemployment Rate,9.8%,9.8%,9.8%
,4:30am,GBP,High,Monetary Policy Report Hearings,,,
,,GBP,Low,Construction PMI,52.6,49.0,48.4
,5:00am,EUR,Medium,CPI Flash Estimate y/y,1.2%,1.4%,1.4%
,,EUR,Low,Core CPI Flash Estimate y/y,1.2%,1.2%,1.1%
,,EUR,Low,PPI m/m,0.4%,0.5%,0.1%
,,EUR,Low,Unemployment Rate,7.4%,7.4%,7.4%
,All Day,All,High,G7 Meetings,,,
,9:38am,NZD,Low,GDT Price Index,-1.2%,,-2.9%
,10:00am,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<1.25%,,<1.75%
,,USD,Low,IBD/TIPP Economic Optimism,53.9,58.1,59.8
,All Day,USD,Low,Wards Total Vehicle Sales,16.8M,16.8M,16.8M
,11:00am,USD,High,FOMC Press Conference,,,
,2:50pm,USD,Low,FOMC Member Mester Speaks,,,
,4:30pm,AUD,Low,AIG Construction Index,42.7,,41.3
,4:45pm,NZD,Low,Building Consents m/m,-2.0%,,9.8%
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,-2.1%,,-0.9%
,7:30pm,AUD,High,GDP q/q,0.5%,0.4%,0.6%
,8:45pm,CNY,Medium,Caixin Services PMI,26.5,48.0,51.8
Wed Mar 4 2020,2:00am,EUR,Low,German Retail Sales m/m,0.9%,1.0%,-2.0%
,2:30am,CHF,Low,CPI m/m,0.1%,0.2%,-0.2%
,3:15am,EUR,Low,Spanish Services PMI,52.1,52.5,52.3
,3:45am,EUR,Low,Italian Services PMI,52.1,51.4,51.4
,3:50am,EUR,Low,French Final Services PMI,52.5,52.6,52.6
,3:55am,EUR,Low,German Final Services PMI,52.5,53.3,53.3
,4:00am,EUR,Low,Final Services PMI,52.6,52.8,52.8
,4:30am,GBP,Medium,Final Services PMI,53.2,53.2,53.3
,5:00am,EUR,Low,Retail Sales m/m,0.6%,0.6%,-1.1%
,All Day,All,Medium,OPEC-JMMC Meetings,,,
,8:15am,USD,High,ADP Non-Farm Employment Change,183K,170K,209K
,8:30am,CAD,Low,Labor Productivity q/q,-0.1%,0.2%,0.2%
,9:15am,GBP,High,BOE Gov Bailey Speaks,,,
,9:45am,USD,Low,Final Services PMI,49.4,49.4,49.4
,10:00am,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,1.25%,1.25%,1.75%
,,USD,High,ISM Services PMI,57.3,54.9,55.5
,10:30am,USD,Medium,Crude Oil Inventories,0.8M,2.8M,0.5M
,1:00pm,GBP,Medium,MPC Member Broadbent Speaks,,,
,2:00pm,USD,Low,Beige Book,,,
,7:30pm,AUD,High,Trade Balance,5.21B,4.80B,5.38B
,10:35pm,JPY,Low,30-y Bond Auction,0.34|3.6,,0.43|3.7
Thu Mar 5 2020,All Day,All,High,OPEC Meetings,,,
,4:48am,EUR,Low,Spanish 10-y Bond Auction,0.17|1.4,,0.24|2.3
,5:01am,EUR,Low,French 10-y Bond Auction,-0.32|2.2,,-0.11|2.2
,7:30am,USD,Low,Challenger Job Cuts y/y,-26.3%,,27.8%
,8:00am,GBP,Low,MPC Member Haldane Speaks,,,
,8:30am,USD,Low,Revised Nonfarm Productivity q/q,1.2%,1.4%,1.4%
,,USD,Low,Revised Unit Labor Costs q/q,0.9%,1.5%,1.4%
,,USD,Low,Unemployment Claims,216K,215K,219K
,10:00am,USD,Low,Factory Orders m/m,-0.5%,-0.2%,1.9%
,10:30am,USD,Low,Natural Gas Storage,-109B,-112B,-143B
,12:00pm,GBP,High,BOE Gov Carney Speaks,,,
,12:45pm,CAD,High,BOC Gov Poloz Speaks,,,
,4:30pm,AUD,Low,AIG Services Index,47.0,,47.4
,6:30pm,JPY,Low,Average Cash Earnings y/y,1.5%,0.2%,-0.2%
,,JPY,Low,Household Spending y/y,-3.9%,-3.9%,-4.8%
,,USD,Medium,FOMC Member Kaplan Speaks,,,
,7:30pm,AUD,High,Retail Sales m/m,-0.3%,0.0%,-0.7%
