Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 8 2016,7:50pm,JPY,Medium,Monetary Policy Meeting Minutes,,,
,8:00pm,JPY,Low,Average Cash Earnings y/y,1.4%,0.6%,0.7%
,9:30pm,AUD,Low,ANZ Job Advertisements m/m,-0.8%,,0.1%
Mon May 9 2016,1:00am,JPY,Low,Consumer Confidence,40.8,40.8,41.7
,2:00am,EUR,Medium,German Factory Orders m/m,1.9%,0.7%,-0.8%
,3:15am,CHF,Low,CPI m/m,0.3%,0.2%,0.3%
,3:30am,GBP,Medium,Halifax HPI m/m,-0.8%,0.1%,2.2%
,4:30am,EUR,Low,Sentix Investor Confidence,6.2,6.1,5.7
,All Day,EUR,High,Eurogroup Meetings,,,
,8:13am,CAD,Low,Housing Starts,192K,195K,205K
,10:00am,USD,Low,Labor Market Conditions Index m/m,-0.9,,-2.1
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,-0.9%,,-0.7%
,9:30pm,CNY,Medium,CPI y/y,2.3%,2.3%,2.3%
,,CNY,Medium,PPI y/y,-3.4%,-3.8%,-4.3%
,11:45pm,JPY,Low,10-y Bond Auction,-0.10|3.4,,-0.07|3.9
Tue May 10 2016,1:45am,CHF,Low,Unemployment Rate,3.5%,3.5%,3.4%
,2:00am,EUR,Low,German Industrial Production m/m,-1.3%,-0.2%,-0.7%
,,EUR,Low,German Trade Balance,23.6B,20.4B,20.0B
,2:45am,EUR,Low,French Gov Budget Balance,-27.5B,,-25.6B
,,EUR,Low,French Industrial Production m/m,-0.3%,0.6%,-1.3%
,3:15am,USD,Medium,FOMC Member Dudley Speaks,,,
,3:35am,CNY,Low,Foreign Direct Investment ytd/y,4.8%,,4.5%
,4:00am,EUR,Low,Italian Industrial Production m/m,0.0%,0.3%,-0.7%
,4:30am,GBP,Medium,Goods Trade Balance,-11.2B,-11.2B,-11.4B
,6:00am,USD,Low,NFIB Small Business Index,93.6,93.2,92.6
,10:00am,USD,Medium,JOLTS Job Openings,5.76M,5.55M,5.61M
,,USD,Low,Final Wholesale Inventories m/m,0.1%,0.2%,-0.6%
,5:00pm,NZD,High,RBNZ Financial Stability Report,,,
,7:00pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,8:30pm,AUD,Low,Westpac Consumer Sentiment,8.5%,,-4.0%
,9:10pm,NZD,High,RBNZ Gov Wheeler Speaks,,,
,9:30pm,AUD,Low,Home Loans m/m,-0.9%,-1.4%,0.9%
Wed May 11 2016,1:00am,JPY,Low,Leading Indicators,98.4%,96.4%,96.8%
,4:30am,GBP,High,Manufacturing Production m/m,0.1%,0.4%,-0.9%
,,GBP,Low,Industrial Production m/m,0.3%,0.7%,-0.2%
,8:45am,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,10:00am,GBP,Low,NIESR GDP Estimate,0.3%,,0.4%
,10:30am,USD,High,Crude Oil Inventories,-3.4M,0.1M,2.8M
,1:01pm,USD,Low,10-y Bond Auction,1.71|2.7,,1.77|2.7
,2:00pm,USD,Low,Federal Budget Balance,106.5B,116.2B,-108.0B
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,56.5,,54.7
,6:45pm,NZD,Low,FPI m/m,0.3%,,0.5%
,7:00pm,AUD,Medium,RBA Assist Gov Edey Speaks,,,
,7:01pm,GBP,Low,RICS House Price Balance,41%,38%,42%
,7:50pm,JPY,Medium,Current Account,1.89T,1.90T,1.69T
,,JPY,Low,BOJ Summary of Opinions,,,
,,JPY,Low,Bank Lending y/y,2.2%,,2.0%
,9:00pm,AUD,Low,MI Inflation Expectations,3.2%,,3.6%
,11:45pm,JPY,Low,30-y Bond Auction,0.32|3.0,,0.39|3.4
Thu May 12 2016,1:00am,JPY,Low,Economy Watchers Sentiment,43.5,44.9,45.4
,2:00am,EUR,Low,German WPI m/m,0.3%,0.2%,0.3%
,2:45am,EUR,Low,French Final CPI m/m,0.1%,0.1%,0.1%
,5:00am,EUR,Low,Industrial Production m/m,-0.8%,0.1%,-1.2%
,7:00am,GBP,High,BOE Monetary Policy Report,,,
,,GBP,High,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
,,GBP,High,Monetary Policy Summary,,,
,,GBP,High,Official Bank Rate,0.50%,0.50%,0.50%
,,GBP,Medium,Asset Purchase Facility,375B,375B,375B
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,7:30am,GBP,High,BOE Gov Carney Speaks,,,
,8:30am,CAD,Medium,NHPI m/m,0.2%,0.3%,0.2%
,,USD,High,Unemployment Claims,294K,277K,274K
,,USD,Medium,Import Prices m/m,0.3%,0.6%,0.3%
,10:00am,USD,Medium,Mortgage Delinquencies,4.77%,,4.77%
,10:30am,USD,Low,Natural Gas Storage,56B,60B,68B
,11:00am,USD,Medium,FOMC Member Mester Speaks,,,
,11:45am,USD,Medium,FOMC Member Rosengren Speaks,,,
,1:01pm,USD,Low,30-y Bond Auction,2.62|2.2,,2.60|2.4
,2:15pm,USD,Medium,FOMC Member George Speaks,,,
,6:45pm,NZD,High,Retail Sales q/q,0.8%,1.0%,1.1%
,6:51pm,NZD,Medium,Core Retail Sales q/q,1.0%,1.1%,1.3%
,7:50pm,JPY,Low,M2 Money Stock y/y,3.3%,3.2%,3.2%
Fri May 13 2016,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.7%,-0.2%,0.2%
,2:00am,EUR,Medium,German Prelim GDP q/q,0.7%,0.6%,0.3%
,,EUR,Low,German Final CPI m/m,-0.4%,-0.2%,-0.2%
,2:45am,EUR,Low,French Prelim Private Payrolls q/q,0.2%,0.2%,0.2%
