Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jun 24 2018,7:50pm,JPY,Low,BOJ Summary of Opinions,,,
Mon Jun 25 2018,4:00am,EUR,Medium,German ifo Business Climate,101.8,101.9,102.3
,10:00am,USD,Low,New Home Sales,689K,665K,646K
,7:50pm,JPY,Low,SPPI y/y,1.0%,1.0%,1.0%
,10:00pm,NZD,Medium,RBNZ Statement of Intent,,,
Tue Jun 26 2018,1:00am,JPY,Low,BOJ Core CPI y/y,0.5%,0.6%,0.5%
,4:30am,GBP,Low,High Street Lending,39.2K,38.2K,38.3K
,5:00am,GBP,Medium,MPC Member Haskel Speaks,,,
,5:30am,GBP,Medium,MPC Member McCafferty Speaks,,,
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,6.6%,6.9%,6.7%
,9:59am,USD,Low,Richmond Manufacturing Index,20,15,16
,10:00am,USD,High,CB Consumer Confidence,126.4,127.6,128.8
,1:00pm,USD,Medium,FOMC Member Bostic Speaks,,,
,6:45pm,NZD,Medium,Trade Balance,294M,100M,193M
,9:00pm,NZD,High,ANZ Business Confidence,-39.0,,-27.2
Wed Jun 27 2018,1:58am,GBP,Low,Nationwide HPI m/m,0.5%,0.3%,-0.2%
,4:00am,CHF,Medium,Credit Suisse Economic Expectations,8.0,,28.0
,,EUR,Medium,M3 Money Supply y/y,4.0%,3.8%,3.8%
,,EUR,Low,Private Loans y/y,2.9%,3.0%,2.9%
,5:30am,GBP,Medium,BOE Financial Stability Report,,,
,,GBP,Low,FPC Statement,,,
,6:00am,GBP,High,BOE Gov Carney Speaks,,,
,,GBP,Low,CBI Realized Sales,32,10,11
,8:30am,USD,High,Core Durable Goods Orders m/m,-0.3%,0.5%,1.9%
,,USD,Medium,Durable Goods Orders m/m,-0.6%,-0.9%,-1.6%
,,USD,Low,Goods Trade Balance,-64.8B,-68.9B,-67.3B
,,USD,Low,Prelim Wholesale Inventories m/m,0.5%,0.2%,0.1%
,9:00am,CHF,Low,SNB Quarterly Bulletin,,,
,,CNY,Low,CB Leading Index m/m,2.1%,,1.6%
,10:00am,USD,Low,Pending Home Sales m/m,-0.5%,0.4%,-1.3%
,10:30am,USD,High,Crude Oil Inventories,-9.9M,-2.4M,-5.9M
,11:00am,USD,Medium,FOMC Member Quarles Speaks,,,
,3:00pm,CAD,High,BOC Gov Poloz Speaks,,,
,5:00pm,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Rate Statement,,,
,7:50pm,JPY,Low,Retail Sales y/y,0.6%,1.3%,1.5%
Thu Jun 28 2018,2:00am,EUR,Low,German GfK Consumer Climate,10.7,10.6,10.7
,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.2%,0.5%
,3:00am,EUR,Medium,Spanish Flash CPI y/y,2.3%,2.3%,2.1%
,4:00am,EUR,Low,ECB Economic Bulletin,,,
,5:00am,EUR,Low,Italian Prelim CPI m/m,0.3%,0.2%,0.3%
,5:17am,EUR,Low,Italian 10-y Bond Auction,2.77|1.3,,3.00|1.5
,Day 1,EUR,High,EU Economic Summit,,,
,8:30am,USD,High,Final GDP q/q,2.0%,2.2%,2.2%
,,USD,Medium,Unemployment Claims,227K,220K,218K
,,USD,Low,Final GDP Price Index q/q,2.2%,1.9%,1.9%
,9:30am,GBP,Medium,MPC Member Haldane Speaks,,,
,10:30am,USD,Low,Natural Gas Storage,66B,73B,91B
,12:00pm,USD,Medium,FOMC Member Bostic Speaks,,,
,4:30pm,USD,Low,Bank Stress Test Results,,,
,6:45pm,NZD,Low,Building Consents m/m,7.1%,,-3.6%
,7:01pm,GBP,Low,GfK Consumer Confidence,-9,-7,-7
,7:30pm,JPY,Low,Tokyo Core CPI y/y,0.7%,0.6%,0.5%
,,JPY,Low,Unemployment Rate,2.2%,2.5%,2.5%
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-0.2%,-1.1%,0.5%
,9:08pm,AUD,Low,HIA New Home Sales m/m,-4.4%,,-4.2%
,9:30pm,AUD,Low,Private Sector Credit m/m,0.2%,0.4%,0.4%
Fri Jun 29 2018,1:00am,JPY,Low,Housing Starts y/y,1.3%,-5.9%,0.3%
,1:03am,JPY,Low,Consumer Confidence,43.7,43.9,43.8
,2:00am,EUR,Medium,German Retail Sales m/m,-2.1%,-0.5%,1.6%
,,EUR,Low,German Import Prices m/m,1.6%,1.0%,0.6%
,All Day,EUR,Holiday,Italian Bank Holiday,,,
,2:48am,EUR,Low,French Prelim CPI m/m,0.1%,0.1%,0.4%
,2:52am,EUR,Low,French Consumer Spending m/m,0.9%,0.8%,-1.8%
,3:00am,CHF,Medium,KOF Economic Barometer,101.7,100.3,100.0
,3:55am,EUR,Low,German Unemployment Change,-15K,-8K,-12K
,4:30am,GBP,High,Current Account,-17.7B,-18.0B,-19.5B
,,GBP,Medium,Final GDP q/q,0.2%,0.1%,0.1%
,,GBP,Medium,Net Lending to Individuals m/m,5.3B,5.2B,5.6B
,,GBP,Low,Index of Services 3m/3m,0.2%,0.0%,0.3%
,,GBP,Low,M4 Money Supply m/m,0.4%,0.3%,0.1%
,,GBP,Low,Mortgage Approvals,65K,62K,63K
,,GBP,Low,Revised Business Investment q/q,-0.4%,-0.2%,-0.2%
,5:00am,EUR,Medium,CPI Flash Estimate y/y,2.0%,2.0%,1.9%
,,EUR,Medium,Core CPI Flash Estimate y/y,1.0%,1.0%,1.1%
,Day 2,EUR,Medium,EU Economic Summit,,,
,8:30am,CAD,High,GDP m/m,0.1%,0.0%,0.3%
,,CAD,Medium,RMPI m/m,3.8%,1.2%,0.8%
,,CAD,Low,IPPI m/m,1.0%,0.9%,0.4%
,,USD,Medium,Core PCE Price Index m/m,0.2%,0.2%,0.2%
,,USD,Medium,Personal Spending m/m,0.2%,0.4%,0.5%
,,USD,Low,Personal Income m/m,0.4%,0.4%,0.2%
,9:45am,USD,Medium,Chicago PMI,64.1,60.1,62.7
,10:00am,USD,Medium,Revised UoM Consumer Sentiment,98.2,99.1,99.3
,,USD,Low,Revised UoM Inflation Expectations,3.0%,,2.9%
,10:30am,CAD,High,BOC Business Outlook Survey,,,
,9:00pm,CNY,Medium,Manufacturing PMI,51.5,51.7,51.9
,,CNY,Medium,Non-Manufacturing PMI,55.0,54.7,54.9
Sat Jun 30 2018,,,No specified,,,,
