Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 3 2019,4:45pm,NZD,Low,Building Consents m/m,5.1%,,-1.9%
,6:50pm,JPY,Low,Monetary Base y/y,4.7%,4.6%,4.8%
,7:00pm,AUD,Low,MI Inflation Gauge m/m,-0.1%,,0.4%
,All Day,CNY,Holiday,Bank Holiday,,,
,7:30pm,AUD,Medium,Building Approvals m/m,-8.4%,2.1%,-9.8%
,,AUD,Low,ANZ Job Advertisements m/m,-1.7%,,-0.7%
Mon Feb 4 2019,3:00am,EUR,Low,Spanish Unemployment Change,83.5K,60.3K,-50.6K
,4:30am,EUR,Low,Sentix Investor Confidence,-3.7,-1.1,-1.5
,,GBP,Low,Construction PMI,50.6,52.6,52.8
,5:00am,EUR,Low,PPI m/m,-0.8%,-0.7%,-0.3%
,,EUR,Low,Italian Prelim CPI m/m,0.1%,0.1%,-0.1%
,10:00am,USD,Low,Factory Orders m/m,-0.6%,0.3%,-2.1%
,2:00pm,USD,Low,Loan Officer Survey,,,
,4:30pm,AUD,Low,AIG Services Index,44.3,,52.1
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,2.1%,,-0.2%
,All Day,CNY,Holiday,Bank Holiday,,,
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,1.8%,-0.2%,-0.7%
,7:30pm,AUD,High,Retail Sales m/m,-0.4%,0.0%,0.5%
,,AUD,Medium,Trade Balance,3.68B,2.25B,2.26B
,10:30pm,AUD,High,RBA Rate Statement,,,
,,AUD,Medium,Cash Rate,1.50%,1.50%,1.50%
,10:35pm,JPY,Low,10-y Bond Auction,-0.01|4.8,,0.02|4.0
Tue Feb 5 2019,3:15am,EUR,Low,Spanish Services PMI,54.7,53.1,54.0
,3:45am,EUR,Low,Italian Services PMI,49.7,50.0,50.5
,3:50am,EUR,Low,French Final Services PMI,47.8,47.5,47.5
,3:55am,EUR,Low,German Final Services PMI,53.0,53.1,53.1
,4:00am,EUR,Low,Final Services PMI,51.2,50.8,50.8
,4:30am,GBP,Medium,Final Services PMI,50.1,51.1,51.2
,5:00am,EUR,Low,Retail Sales m/m,-1.6%,-1.5%,0.8%
,9:45am,USD,Low,Final Services PMI,54.2,54.2,54.2
,10:00am,USD,High,ISM Services PMI,56.7,57.2,57.6
,,USD,Low,IBD/TIPP Economic Optimism,50.3,53.1,52.3
,All Day,NZD,Holiday,Bank Holiday,,,
,All Day,CNY,Holiday,Bank Holiday,,,
,8:30pm,AUD,High,RBA Gov Lowe Speaks,,,
,9:00pm,USD,High,President Trump Speaks,,,
Wed Feb 6 2019,2:00am,EUR,Low,German Factory Orders m/m,-1.6%,0.3%,-0.2%
,8:30am,CAD,Low,Building Permits m/m,6.0%,-0.9%,2.1%
,,USD,Low,Trade Balance,-49.3B,-54.0B,-55.7B
,8:35am,CAD,Medium,Gov Council Member Lane Speaks,,,
