Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jul 9 2017,7:50pm,JPY,Low,Bank Lending y/y,3.3%,3.2%,3.2%
,,JPY,Low,Core Machinery Orders m/m,-3.6%,1.7%,-3.1%
,,JPY,Low,Current Account,1.40T,1.63T,1.81T
,9:30pm,CNY,Medium,CPI y/y,1.5%,1.6%,1.5%
,,CNY,Medium,PPI y/y,5.5%,5.5%,5.5%
Mon Jul 10 2017,1:00am,JPY,Low,Economy Watchers Sentiment,50.0,49.0,48.6
,2:00am,EUR,Low,German Trade Balance,20.3B,20.3B,19.7B
,4:30am,EUR,Low,Sentix Investor Confidence,28.3,28.1,28.4
,All Day,EUR,Medium,Eurogroup Meetings,,,
,10:00am,USD,Low,Labor Market Conditions Index m/m,1.5,,3.3
,3:00pm,USD,Low,Consumer Credit m/m,18.4B,12.1B,12.9B
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,1.2%,,-0.4%
,7:50pm,JPY,Low,M2 Money Stock y/y,3.9%,3.9%,3.8%
,9:30pm,AUD,Medium,NAB Business Confidence,9,,8
,,AUD,Low,Home Loans m/m,1.0%,1.5%,-2.0%
Tue Jul 11 2017,1:57am,JPY,Low,Prelim Machine Tool Orders y/y,31.1%,,24.5%
,4:00am,EUR,Low,Italian Industrial Production m/m,0.7%,0.5%,-0.5%
,6:00am,GBP,Medium,MPC Member Haldane Speaks,,,
,,USD,Low,NFIB Small Business Index,103.6,104.4,104.5
,All Day,EUR,Medium,ECOFIN Meetings,,,
,8:13am,CAD,Medium,Housing Starts,213K,200K,195K
,8:30am,GBP,Medium,MPC Member Broadbent Speaks,,,
,9:30am,GBP,Low,CB Leading Index m/m,-0.1%,,-0.3%
,10:00am,USD,Medium,JOLTS Job Openings,5.67M,5.98M,5.97M
,,USD,Low,Final Wholesale Inventories m/m,0.4%,0.3%,0.3%
,12:30pm,USD,Medium,FOMC Member Brainard Speaks,,,
,1:20pm,USD,Medium,FOMC Member Kashkari Speaks,,,
,7:50pm,JPY,Low,PPI y/y,2.1%,2.1%,2.1%
,8:30pm,AUD,Low,Westpac Consumer Sentiment,0.4%,,-1.8%
Wed Jul 12 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.1%,-0.5%,1.4%
,2:00am,EUR,Low,German WPI m/m,0.0%,0.2%,-0.7%
,4:00am,CNY,Low,M2 Money Supply y/y,9.4%,9.5%,9.6%
,,CNY,Low,New Loans,1540B,1258B,1110B
,4:30am,GBP,High,Average Earnings Index 3m/y,1.8%,1.8%,2.1%
,,GBP,Medium,Claimant Count Change,5.9K,10.5K,7.5K
,,GBP,Medium,Unemployment Rate,4.5%,4.6%,4.6%
,5:00am,EUR,Low,Industrial Production m/m,1.3%,1.0%,0.3%
,5:32am,EUR,Low,German 10-y Bond Auction,0.59|1.4,,0.26|1.5
,10:00am,CAD,High,BOC Monetary Policy Report,,,
,,CAD,High,BOC Rate Statement,,,
,,CAD,High,Overnight Rate,0.75%,0.75%,0.50%
,,USD,High,Fed Chair Yellen Testifies,,,
,10:30am,USD,High,Crude Oil Inventories,-7.6M,-3.2M,-6.3M
,11:15am,CAD,High,BOC Press Conference,,,
,1:01pm,USD,Low,10-y Bond Auction,2.33|2.4,,2.20|2.5
,2:00pm,USD,Low,Beige Book,,,
,6:45pm,NZD,Low,FPI m/m,0.2%,,2.4%
,7:01pm,GBP,Low,RICS House Price Balance,7%,15%,17%
,9:00pm,AUD,Low,MI Inflation Expectations,4.4%,,3.6%
,10:07pm,CNY,Low,Foreign Direct Investment ytd/y,-0.1%,,-0.7%
,11:20pm,CNY,Medium,Trade Balance,294B,273B,282B
,11:22pm,CNY,Low,USD-Denominated Trade Balance,42.8B,42.9B,40.8B
Thu Jul 13 2017,2:00am,EUR,Low,German Final CPI m/m,0.2%,0.2%,0.2%
,2:45am,EUR,Low,French Final CPI m/m,0.0%,0.0%,0.0%
,3:15am,CHF,Medium,PPI m/m,-0.1%,0.0%,-0.3%
,4:30am,GBP,Medium,BOE Credit Conditions Survey,,,
,8:30am,CAD,Medium,NHPI m/m,0.7%,0.3%,0.8%
,,USD,High,PPI m/m,0.1%,0.0%,0.0%
,,USD,High,Unemployment Claims,247K,245K,250K
,,USD,Medium,Core PPI m/m,0.1%,0.2%,0.3%
,9:30am,USD,High,Fed Chair Yellen Testifies,,,
,10:30am,USD,Low,Natural Gas Storage,57B,59B,72B
,1:00pm,USD,Medium,FOMC Member Brainard Speaks,,,
,1:01pm,USD,Low,30-y Bond Auction,2.94|2.3,,2.87|2.3
,1:58pm,USD,Low,Federal Budget Balance,-90.2B,-36.2B,-88.4B
,6:30pm,NZD,Medium,BusinessNZ Manufacturing Index,56.2,,58.2
Fri Jul 14 2017,12:32am,JPY,Low,Revised Industrial Production m/m,-3.6%,-3.3%,-3.3%
,All Day,EUR,Holiday,French Bank Holiday,,,
,5:00am,EUR,Low,Italian Trade Balance,4.34B,2.43B,3.60B
,,EUR,Low,Trade Balance,19.7B,20.3B,18.6B
,8:30am,USD,High,CPI m/m,0.0%,0.1%,-0.1%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.1%
,,USD,High,Core Retail Sales m/m,-0.2%,0.2%,-0.3%
,,USD,High,Retail Sales m/m,-0.2%,0.1%,-0.1%
,9:15am,USD,Medium,Capacity Utilization Rate,76.6%,76.7%,76.4%
,,USD,Medium,Industrial Production m/m,0.4%,0.3%,0.1%
,9:30am,USD,Medium,FOMC Member Kaplan Speaks,,,
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,93.1,95.1,95.1
,,USD,Low,Business Inventories m/m,0.3%,0.3%,-0.2%
,,USD,Low,Prelim UoM Inflation Expectations,2.7%,,2.6%
Sat Jul 15 2017,,,No specified,,,,
