Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Feb 10 2019,All Day,JPY,Holiday,Bank Holiday,,,
Mon Feb 11 2019,2:30am,CHF,Low,CPI m/m,-0.3%,-0.2%,-0.3%
,4:30am,GBP,High,GDP m/m,-0.4%,0.0%,0.2%
,,GBP,High,Manufacturing Production m/m,-0.7%,0.2%,-0.1%
,,GBP,High,Prelim GDP q/q,0.2%,0.3%,0.6%
,,GBP,Medium,Prelim Business Investment q/q,-1.4%,-1.3%,-1.1%
,,GBP,Low,Construction Output m/m,-2.8%,0.2%,0.1%
,,GBP,Low,Goods Trade Balance,-12.1B,-12.0B,-12.4B
,,GBP,Low,Index of Services 3m/3m,0.4%,0.3%,0.4%
,,GBP,Low,Industrial Production m/m,-0.5%,0.1%,-0.3%
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:18am,GBP,Low,NIESR GDP Estimate,0.2%,,0.2%
,11:15am,USD,Medium,FOMC Member Bowman Speaks,,,
,6:50pm,JPY,Low,M2 Money Stock y/y,2.4%,2.4%,2.4%
,7:03pm,USD,Low,NFIB Small Business Index,101.2,103.2,104.4
,7:30pm,AUD,Low,Home Loans m/m,-6.1%,-2.0%,-0.9%
,,AUD,Low,NAB Business Confidence,4,,3
,9:00pm,NZD,High,Inflation Expectations q/q,2.02%,,2.03%
,11:30pm,JPY,Low,Tertiary Industry Activity m/m,-0.3%,-0.1%,-0.4%
Tue Feb 12 2019,12:59am,JPY,Low,Prelim Machine Tool Orders y/y,-18.8%,,-18.3%
,3:20am,EUR,Medium,German Buba President Weidmann Speaks,,,
,All Day,EUR,Low,ECOFIN Meetings,,,
,8:00am,GBP,High,BOE Gov Carney Speaks,,,
,10:00am,USD,Low,JOLTS Job Openings,7.34M,6.84M,7.17M
,12:45pm,USD,High,Fed Chair Powell Speaks,,,
,6:30pm,AUD,Low,Westpac Consumer Sentiment,4.3%,,-4.7%
,6:50pm,JPY,Low,PPI y/y,0.6%,1.0%,1.5%
,7:30pm,USD,Medium,FOMC Member George Speaks,,,
,8:00pm,NZD,High,Official Cash Rate,1.75%,1.75%,1.75%
,,NZD,High,RBNZ Monetary Policy Statement,,,
,,NZD,High,RBNZ Rate Statement,,,
,9:00pm,NZD,High,RBNZ Press Conference,,,
Wed Feb 13 2019,4:30am,GBP,High,CPI y/y,1.8%,1.9%,2.1%
