Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 27 2017,,,No specified,,,,
Mon Aug 28 2017,All Day,GBP,Holiday,Bank Holiday,,,
,4:00am,EUR,Medium,M3 Money Supply y/y,4.5%,4.9%,5.0%
,,EUR,Low,Private Loans y/y,2.6%,2.7%,2.6%
,8:30am,USD,Low,Goods Trade Balance,-65.1B,-64.5B,-64.0B
,,USD,Low,Prelim Wholesale Inventories m/m,0.4%,0.3%,0.7%
,7:30pm,JPY,Low,Household Spending y/y,-0.2%,0.8%,2.3%
,,JPY,Low,Unemployment Rate,2.8%,2.8%,2.8%
,9:07pm,AUD,Low,HIA New Home Sales m/m,-3.7%,,-6.9%
Tue Aug 29 2017,1:00am,JPY,Low,BOJ Core CPI y/y,0.4%,0.2%,0.3%
,2:00am,EUR,Low,German GfK Consumer Climate,10.9,10.8,10.8
,,GBP,Low,Nationwide HPI m/m,-0.1%,0.0%,0.2%
,2:45am,EUR,Low,French Consumer Spending m/m,0.7%,0.7%,-0.7%
,,EUR,Low,French Prelim GDP q/q,0.5%,0.5%,0.5%
,8:30am,CAD,Medium,RMPI m/m,-0.6%,-0.2%,-3.6%
,,CAD,Low,IPPI m/m,-1.5%,-0.7%,-1.1%
,9:00am,USD,Low,S&P/CS Composite-20 HPI y/y,5.7%,5.6%,5.7%
,10:00am,USD,High,CB Consumer Confidence,122.9,120.9,120.0
,6:45pm,NZD,Low,Building Consents m/m,-0.7%,,-1.3%
,7:01pm,GBP,Low,BRC Shop Price Index y/y,-0.3%,,-0.4%
,7:50pm,JPY,Low,Retail Sales y/y,1.9%,1.0%,2.2%
,9:30pm,AUD,Medium,Building Approvals m/m,-1.7%,-5.4%,11.7%
,,AUD,Medium,Construction Work Done q/q,9.3%,0.9%,0.9%
,,NZD,High,RBNZ Gov Wheeler Speaks,,,
Wed Aug 30 2017,2:00am,CHF,Low,UBS Consumption Indicator,1.38,,1.30
,All Day,EUR,Medium,German Prelim CPI m/m,0.1%,0.1%,0.4%
,3:00am,CHF,Medium,KOF Economic Barometer,104.1,107.0,108.0
,,EUR,Medium,Spanish Flash CPI y/y,1.6%,1.7%,1.5%
,4:00am,CHF,Low,Credit Suisse Economic Expectations,25.0,,34.7
,4:30am,GBP,Medium,Net Lending to Individuals m/m,4.8B,5.3B,5.5B
,,GBP,Low,M4 Money Supply m/m,0.5%,0.4%,-0.1%
,,GBP,Low,Mortgage Approvals,69K,66K,65K
,5:18am,EUR,Low,Italian 10-y Bond Auction,2.09|1.6,,2.16|1.7
,8:15am,USD,High,ADP Non-Farm Employment Change,237K,185K,201K
,8:30am,CAD,Medium,Current Account,-16.3B,-17.3B,-12.9B
,,USD,High,Prelim GDP q/q,3.0%,2.7%,2.6%
,,USD,Low,Prelim GDP Price Index q/q,1.0%,1.0%,1.0%
,9:15am,USD,Medium,FOMC Member Powell Speaks,,,
,10:30am,USD,High,Crude Oil Inventories,-5.4M,-1.8M,-3.3M
,7:01pm,GBP,Low,GfK Consumer Confidence,-10,-13,-12
,7:50pm,JPY,Low,Prelim Industrial Production m/m,-0.8%,-0.4%,2.2%
