Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 17 2015,7:01pm,GBP,Low,Rightmove HPI m/m,-0.1%,,1.6%
,7:30pm,AUD,Medium,RBA Deputy Gov Lowe Speaks,,,
,7:50pm,JPY,Medium,Core Machinery Orders m/m,2.9%,1.7%,-0.4%
,9:30pm,AUD,Low,New Motor Vehicle Sales m/m,-1.5%,,0.7%
Mon May 18 2015,12:30am,JPY,Low,Revised Industrial Production m/m,-0.8%,-0.3%,-0.3%
,12:34am,JPY,Low,Tertiary Industry Activity m/m,-1.0%,-0.5%,0.4%
,2:00am,USD,Medium,FOMC Member Evans Speaks,,,
,3:15am,CHF,Medium,Retail Sales y/y,-2.8%,-2.0%,-3.1%
,4:00am,EUR,Low,Italian Trade Balance,4.06B,2.47B,3.54B
,6:00am,EUR,Low,German Buba Monthly Report,,,
,All Day,CAD,Holiday,Bank Holiday,,,
,10:00am,USD,Medium,NAHB Housing Market Index,54,57,56
,6:45pm,NZD,Medium,PPI Input q/q,-1.1%,-0.6%,-0.4%
,,NZD,Low,PPI Output q/q,-0.9%,0.1%,-0.1%
,8:00pm,AUD,Low,CB Leading Index m/m,-0.1%,,0.5%
,9:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,11:00pm,NZD,High,Inflation Expectations q/q,1.85%,,1.80%
Tue May 19 2015,4:30am,GBP,High,CPI y/y,-0.1%,0.0%,0.0%
,,GBP,Medium,PPI Input m/m,0.4%,0.8%,0.4%
,,GBP,Medium,RPI y/y,0.9%,0.9%,0.9%
,,GBP,Low,Core CPI y/y,0.8%,1.0%,1.0%
,,GBP,Low,ONS HPI y/y,9.6%,7.7%,7.4%
,,GBP,Low,PPI Output m/m,0.1%,0.2%,0.1%
,5:00am,EUR,High,German ZEW Economic Sentiment,41.9,48.8,53.3
,,EUR,Medium,Final CPI y/y,0.0%,0.0%,0.0%
,,EUR,Medium,ZEW Economic Sentiment,61.2,62.4,64.8
,,EUR,Low,Final Core CPI y/y,0.6%,0.6%,0.6%
,,EUR,Low,Trade Balance,19.7B,22.9B,22.6B
,8:30am,USD,High,Building Permits,1.14M,1.06M,1.04M
,,USD,Medium,Housing Starts,1.14M,1.02M,0.94M
,10:29am,NZD,High,GDT Price Index,-2.2%,,-3.5%
,11:45am,CAD,High,BOC Gov Poloz Speaks,,,
,12:00pm,CHF,Medium,Gov Board Member Danthine Speaks,,,
,7:15pm,AUD,Medium,RBA Deputy Gov Lowe Speaks,,,
,7:50pm,JPY,High,Prelim GDP q/q,0.6%,0.4%,0.4%
,,JPY,Low,Prelim GDP Price Index y/y,3.4%,3.6%,2.4%
,8:30pm,AUD,Medium,Westpac Consumer Sentiment,6.4%,,-3.2%
Wed May 20 2015,2:00am,EUR,Low,German PPI m/m,0.1%,0.1%,0.1%
,3:00am,USD,Medium,FOMC Member Evans Speaks,,,
,4:30am,GBP,High,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
,,GBP,Medium,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
,5:00am,CHF,Low,Credit Suisse Economic Expectations,-0.1,,-23.2
,8:30am,CAD,High,Wholesale Sales m/m,0.8%,0.9%,-0.6%
,10:30am,USD,Medium,Crude Oil Inventories,-2.7M,-1.3M,-2.2M
,2:00pm,USD,High,FOMC Meeting Minutes,,,
,6:45pm,NZD,Low,Visitor Arrivals m/m,1.4%,,-4.0%
,6:50pm,AUD,Medium,RBA Assist Gov Edey Speaks,,,
,9:00pm,AUD,Medium,MI Inflation Expectations,3.6%,,3.4%
,9:35pm,JPY,Low,Flash Manufacturing PMI,50.9,50.3,49.9
,9:45pm,CNY,High,Caixin Flash Manufacturing PMI,49.1,49.4,48.9
,10:00pm,NZD,Medium,Annual Budget Release,,,
,11:00pm,NZD,Low,Credit Card Spending y/y,7.1%,,5.2%
Thu May 21 2015,12:30am,JPY,Low,All Industries Activity m/m,-1.3%,-0.4%,0.2%
,3:00am,EUR,High,French Flash Manufacturing PMI,49.3,48.6,48.0
,,EUR,Medium,French Flash Services PMI,51.6,52.0,51.4
,3:30am,EUR,High,German Flash Manufacturing PMI,51.4,51.9,52.1
,,EUR,Medium,German Flash Services PMI,52.9,53.9,54.0
,4:00am,EUR,Medium,Flash Manufacturing PMI,52.3,51.8,52.0
,,EUR,Medium,Flash Services PMI,53.3,53.9,54.1
,,EUR,Low,Current Account,18.6B,26.1B,27.3B
,4:30am,GBP,High,Retail Sales m/m,1.2%,0.4%,-0.7%
,6:00am,GBP,Low,CBI Industrial Order Expectations,-5,3,1
,7:30am,EUR,High,ECB Monetary Policy Meeting Accounts,,,
,8:30am,USD,High,Unemployment Claims,274K,271K,264K
,9:45am,USD,Medium,Flash Manufacturing PMI,53.8,54.6,54.1
,10:00am,EUR,Low,Consumer Confidence,-6,-5,-5
,,USD,High,Existing Home Sales,5.04M,5.23M,5.21M
,,USD,High,Philly Fed Manufacturing Index,6.7,8.1,7.5
,,USD,Low,CB Leading Index m/m,0.7%,0.3%,0.4%
