Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Aug 30 2020,7:50pm,JPY,Low,Prelim Industrial Production m/m,8.0%,5.0%,1.9%
,,JPY,Low,Retail Sales y/y,-2.8%,-1.7%,-1.3%
,9:00pm,AUD,Low,MI Inflation Gauge m/m,0.1%,,0.9%
,,CNY,Medium,Manufacturing PMI,51.0,51.1,51.1
,,CNY,Low,Non-Manufacturing PMI,55.2,54.0,54.2
,,NZD,Low,ANZ Business Confidence,-41.8,,-42.4
,9:30pm,AUD,Low,Company Operating Profits q/q,15.0%,-6.0%,1.4%
,,AUD,Low,Private Sector Credit m/m,-0.1%,-0.1%,-0.2%
Mon Aug 31 2020,1:00am,JPY,Low,Consumer Confidence,29.3,28.7,29.5
,1:02am,JPY,Low,Housing Starts y/y,-11.4%,-12.0%,-12.8%
,All Day,EUR,Low,German Prelim CPI m/m,-0.1%,0.0%,-0.5%
,2:30am,CHF,Low,Retail Sales y/y,4.1%,0.9%,3.3%
,3:00am,EUR,Low,Spanish Flash CPI y/y,-0.5%,-0.4%,-0.6%
,All Day,GBP,Holiday,Bank Holiday,,,
,5:00am,EUR,Low,Italian Prelim CPI m/m,0.3%,0.3%,-0.2%
,8:30am,CAD,Low,Building Permits m/m,-3.0%,-1.0%,5.7%
,,CAD,Low,IPPI m/m,0.7%,0.8%,0.2%
,,CAD,Low,RMPI m/m,3.0%,4.3%,7.5%
,9:00am,USD,Low,FOMC Member Clarida Speaks,,,
,6:30pm,AUD,Low,AIG Manufacturing Index,49.3,,53.5
,6:45pm,NZD,Low,Building Consents m/m,-4.5%,,0.7%
,7:30pm,JPY,Low,Unemployment Rate,2.9%,3.0%,2.8%
,7:50pm,JPY,Low,Capital Spending q/y,-11.3%,-4.0%,0.1%
,8:30pm,JPY,Low,Final Manufacturing PMI,47.2,46.6,46.6
,9:30pm,AUD,Low,Building Approvals m/m,12.0%,-0.9%,-4.2%
,,AUD,Low,Current Account,17.7B,13.0B,9.0B
,9:45pm,CNY,Medium,Caixin Manufacturing PMI,53.1,52.6,52.8
,11:35pm,JPY,Low,10-y Bond Auction,0.03|3.2,,0.02|3.6
Tue Sep 1 2020,12:30am,AUD,High,Cash Rate,0.25%,0.25%,0.25%
,,AUD,High,RBA Rate Statement,,,
,2:30am,AUD,Low,Commodity Prices y/y,-9.2%,,-13.7%
,3:15am,EUR,Low,Spanish Manufacturing PMI,49.9,52.5,53.5
,3:30am,CHF,Low,Manufacturing PMI,51.8,51.4,49.2
,3:45am,EUR,Low,Italian Manufacturing PMI,53.1,52.0,51.9
,3:50am,EUR,Low,French Final Manufacturing PMI,49.8,49.0,49.0
,3:55am,EUR,Low,German Final Manufacturing PMI,52.2,53.0,53.0
,,EUR,Low,German Unemployment Change,-9K,-3K,-17K
,4:00am,EUR,Low,Final Manufacturing PMI,51.7,51.7,51.7
,,EUR,Low,Italian Monthly Unemployment Rate,9.7%,9.1%,9.3%
,4:30am,GBP,Low,Final Manufacturing PMI,55.2,55.3,55.3
,,GBP,Low,M4 Money Supply m/m,0.9%,1.2%,1.1%
,,GBP,Low,Mortgage Approvals,66K,55K,40K
,4:32am,GBP,Low,Net Lending to Individuals m/m,3.9B,3.8B,2.0B
,5:00am,EUR,Low,CPI Flash Estimate y/y,-0.2%,0.2%,0.4%
,,EUR,Low,Core CPI Flash Estimate y/y,0.4%,0.9%,1.2%
,,EUR,Low,Unemployment Rate,7.9%,8.0%,7.7%
,9:30am,CAD,Medium,Manufacturing PMI,55.1,,52.9
,9:45am,USD,Low,Final Manufacturing PMI,53.1,53.6,53.6
