Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 15 2017,4:45pm,NZD,Low,FPI m/m,-0.8%,,-0.1%
,6:50pm,JPY,Low,Core Machinery Orders m/m,-5.1%,-1.3%,4.1%
,,JPY,Low,PPI y/y,-1.2%,-1.4%,-2.2%
,7:00pm,AUD,Low,MI Inflation Gauge m/m,0.5%,,0.1%
,7:01pm,GBP,Low,Rightmove HPI m/m,0.4%,,-2.1%
,11:30pm,JPY,Low,Tertiary Industry Activity m/m,0.2%,0.2%,0.0%
Mon Jan 16 2017,12:59am,JPY,Low,Prelim Machine Tool Orders y/y,4.4%,,-5.6%
,5:00am,EUR,Low,Trade Balance,22.7B,23.2B,19.9B
,All Day,USD,Holiday,Bank Holiday,,,
,1:30pm,GBP,High,BOE Gov Carney Speaks,,,
,4:00pm,NZD,Medium,NZIER Business Confidence,28,,26
,7:30pm,AUD,Low,Home Loans m/m,0.9%,0.1%,-0.6%
,,AUD,Low,New Motor Vehicle Sales m/m,0.3%,,-0.7%
,11:30pm,JPY,Low,Revised Industrial Production m/m,1.5%,1.5%,1.5%
Tue Jan 17 2017,4:00am,EUR,Low,Italian Trade Balance,4.20B,3.84B,4.29B
,Day 1,All,Medium,WEF Annual Meetings,,,
,4:30am,GBP,High,CPI y/y,1.6%,1.4%,1.2%
,,GBP,Medium,PPI Input m/m,1.8%,2.2%,-0.6%
,,GBP,Medium,RPI y/y,2.5%,2.3%,2.2%
,,GBP,Low,Core CPI y/y,1.6%,1.4%,1.4%
,,GBP,Low,HPI y/y,6.7%,6.3%,6.4%
,,GBP,Low,PPI Output m/m,0.1%,0.3%,0.1%
,5:00am,EUR,Medium,German ZEW Economic Sentiment,16.6,18.9,13.8
,,EUR,Low,ZEW Economic Sentiment,23.2,24.2,18.1
,5:36am,EUR,Low,French Gov Budget Balance,-93.3B,,-85.5B
,6:45am,GBP,High,Prime Minister May Speaks,,,
,8:30am,USD,Medium,Empire State Manufacturing Index,6.5,8.1,9.0
,8:45am,USD,Medium,FOMC Member Dudley Speaks,,,
,8:47am,NZD,High,GDT Price Index,0.6%,,-3.9%
,9:30am,GBP,Low,CB Leading Index m/m,0.0%,,0.1%
,10:00am,USD,High,Treasury Sec Lew Speaks,,,
,,USD,Medium,FOMC Member Brainard Speaks,,,
,6:30pm,AUD,Low,Westpac Consumer Sentiment,0.1%,,-3.9%
Wed Jan 18 2017,2:00am,EUR,Low,German Final CPI m/m,0.7%,0.7%,0.7%
,Day 2,All,Medium,WEF Annual Meetings,,,
,4:30am,GBP,High,Average Earnings Index 3m/y,2.8%,2.6%,2.6%
,,GBP,High,Claimant Count Change,-10.1K,4.6K,1.3K
,,GBP,Medium,Unemployment Rate,4.8%,4.8%,4.8%
,5:00am,EUR,Medium,Final CPI y/y,1.1%,1.1%,1.1%
,,EUR,Low,Final Core CPI y/y,0.9%,0.9%,0.9%
,8:30am,USD,High,CPI m/m,0.3%,0.3%,0.2%
,,USD,High,Core CPI m/m,0.2%,0.2%,0.2%
,9:15am,USD,Medium,Capacity Utilization Rate,75.5%,75.6%,74.9%
,,USD,Medium,Industrial Production m/m,0.8%,0.8%,-0.7%
