Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun May 12 2019,6:45pm,NZD,Low,FPI m/m,-0.1%,,0.5%
,9:30pm,AUD,Low,Home Loans m/m,-2.5%,2.2%,1.4%
Mon May 13 2019,1:00am,JPY,Low,Leading Indicators,96.3%,96.4%,97.1%
,3:00am,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,9:10am,USD,Medium,FOMC Member Clarida Speaks,,,
,5:30pm,CAD,Medium,Gov Council Member Lane Speaks,,,
,6:45pm,NZD,Low,Visitor Arrivals m/m,2.5%,,-1.6%
,7:50pm,JPY,Low,Bank Lending y/y,2.4%,2.3%,2.3%
,7:54pm,JPY,Low,Current Account,1.27T,1.71T,1.90T
,9:30pm,AUD,Low,NAB Business Confidence,0,,-1
,11:35pm,JPY,Low,30-y Bond Auction,0.53|4.6,,0.54|4.6
Tue May 14 2019,1:00am,JPY,Low,Economy Watchers Sentiment,45.3,45.9,44.8
,2:00am,EUR,Low,German Final CPI m/m,1.0%,1.0%,1.0%
,,EUR,Low,German WPI m/m,0.6%,0.4%,0.3%
,2:30am,CHF,Low,PPI m/m,0.0%,0.2%,0.3%
,3:15am,USD,Medium,FOMC Member Williams Speaks,,,
,4:30am,GBP,High,Average Earnings Index 3m/y,3.2%,3.4%,3.5%
,,GBP,Medium,Unemployment Rate,3.8%,3.9%,3.9%
,,GBP,Low,Claimant Count Change,24.7K,24.2K,22.6K
,5:00am,EUR,Medium,German ZEW Economic Sentiment,-2.1,5.1,3.1
,,EUR,Low,Industrial Production m/m,-0.3%,-0.3%,-0.1%
,,EUR,Low,ZEW Economic Sentiment,-1.6,5.0,4.5
,5:31am,USD,Low,NFIB Small Business Index,103.5,102.3,101.8
,8:30am,USD,Low,Import Prices m/m,0.2%,0.7%,0.6%
,10:00am,USD,Low,Mortgage Delinquencies,4.42%,,4.06%
,12:45pm,USD,Medium,FOMC Member George Speaks,,,
,7:50pm,JPY,Low,M2 Money Stock y/y,2.6%,2.3%,2.4%
,8:30pm,AUD,Medium,Westpac Consumer Sentiment,0.6%,,1.9%
,9:30pm,AUD,High,Wage Price Index q/q,0.5%,0.6%,0.5%
,10:00pm,CNY,Medium,Fixed Asset Investment ytd/y,6.1%,6.4%,6.3%
,,CNY,Medium,Industrial Production y/y,5.4%,6.5%,8.5%
,,CNY,Low,Retail Sales y/y,7.2%,8.6%,8.7%
,,CNY,Low,Unemployment Rate,5.0%,,5.2%
Wed May 15 2019,2:00am,EUR,High,German Prelim GDP q/q,0.4%,0.4%,0.0%
,,JPY,Low,Prelim Machine Tool Orders y/y,-33.4%,,-28.5%
,2:45am,EUR,Low,French Final CPI m/m,0.3%,0.2%,0.2%
,5:00am,EUR,Medium,Flash GDP q/q,0.4%,0.4%,0.4%
,,EUR,Low,Flash Employment Change q/q,0.3%,0.2%,0.3%
,5:35am,EUR,Low,German 30-y Bond Auction,0.53|1.8,,0.68|2.1
,8:30am,CAD,High,CPI m/m,0.4%,0.4%,0.7%
,,CAD,Medium,Common CPI y/y,1.8%,1.8%,1.8%
,,CAD,Medium,Median CPI y/y,1.9%,2.0%,2.1%
,,CAD,Medium,Trimmed CPI y/y,2.0%,2.1%,2.1%
,,USD,High,Core Retail Sales m/m,0.1%,0.7%,1.3%
,,USD,High,Retail Sales m/m,-0.2%,0.2%,1.7%
,,USD,Low,Empire State Manufacturing Index,17.8,8.2,10.1
,8:32am,CAD,Low,Core CPI m/m,0.0%,,0.3%
,9:15am,USD,Low,Capacity Utilization Rate,77.9%,78.7%,78.5%
,,USD,Low,Industrial Production m/m,-0.5%,0.0%,0.2%
,9:37am,USD,Medium,FOMC Member Quarles Speaks,,,
,10:00am,USD,Low,Business Inventories m/m,0.0%,0.0%,0.3%
,,USD,Low,NAHB Housing Market Index,66,64,63
,10:30am,USD,Low,Crude Oil Inventories,5.4M,0.0M,-4.0M
,4:00pm,USD,Low,TIC Long-Term Purchases,-28.4B,36.3B,51.9B
,7:50pm,JPY,Low,PPI y/y,1.2%,1.1%,1.3%
,9:00pm,AUD,Low,MI Inflation Expectations,3.3%,,3.9%
,9:30pm,AUD,High,Employment Change,28.4K,15.2K,27.7K
,,AUD,High,Unemployment Rate,5.2%,5.0%,5.1%
,10:45pm,AUD,Medium,RBA Assist Gov Bullock Speaks,,,
Thu May 16 2019,3:01am,CNY,Low,Foreign Direct Investment ytd/y,6.4%,,6.5%
,4:15am,EUR,Medium,German Buba President Weidmann Speaks,,,
,5:00am,EUR,Low,Trade Balance,17.9B,19.0B,20.6B
,5:04am,EUR,Low,Italian Trade Balance,4.63B,4.24B,3.24B
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:30am,CAD,Medium,Manufacturing Sales m/m,2.1%,1.5%,-0.2%
,,CAD,Low,ADP Non-Farm Employment Change,61.7K,,76.7K
,,CAD,Low,Foreign Securities Purchases,-1.49B,11.55B,12.39B
,,USD,Medium,Building Permits,1.30M,1.29M,1.29M
,,USD,Medium,Philly Fed Manufacturing Index,16.6,10.0,8.5
,,USD,Low,Housing Starts,1.24M,1.21M,1.17M
,,USD,Low,Unemployment Claims,212K,220K,228K
,10:30am,CAD,Low,BOC Financial System Review,,,
,,USD,Low,Natural Gas Storage,106B,105B,85B
,11:15am,CAD,High,BOC Gov Poloz Speaks,,,
,12:15pm,USD,Medium,FOMC Member Brainard Speaks,,,
,1:30pm,GBP,Medium,MPC Member Haskel Speaks,,,
,6:30pm,NZD,Low,BusinessNZ Manufacturing Index,53.0,,52.0
,6:45pm,NZD,Low,PPI Input q/q,-0.9%,-0.8%,1.6%
,,NZD,Low,PPI Output q/q,-0.5%,-0.4%,0.7%
Fri May 17 2019,12:30am,JPY,Low,Tertiary Industry Activity m/m,-0.4%,0.1%,-0.6%
,5:00am,EUR,Low,Final CPI y/y,1.7%,1.7%,1.7%
,,EUR,Low,Final Core CPI y/y,1.3%,1.2%,1.2%
,All Day,EUR,Low,ECOFIN Meetings,,,
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,102.4,97.8,97.2
,,USD,Low,CB Leading Index m/m,0.2%,0.2%,0.3%
,,USD,Low,Prelim UoM Inflation Expectations,2.8%,,2.5%
,1:40pm,USD,Medium,FOMC Member Clarida Speaks,,,
,All Day,AUD,High,Parliamentary Elections,,,
Sat May 18 2019,All Day,All,Medium,OPEC-JMMC Meetings,,,
