Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 10 2019,3:00am,CAD,Holiday,Daylight Saving Time Shift,,,
,,USD,Holiday,Daylight Saving Time Shift,,,
,7:00pm,USD,High,Fed Chair Powell Speaks,,,
,7:50pm,JPY,Low,M2 Money Stock y/y,2.4%,2.4%,2.3%
Mon Mar 11 2019,2:00am,JPY,Low,Prelim Machine Tool Orders y/y,-29.3%,,-18.8%
,3:00am,EUR,Low,German Industrial Production m/m,-0.8%,0.5%,0.8%
,,EUR,Low,German Trade Balance,18.5B,21.2B,19.9B
,All Day,EUR,Low,Eurogroup Meetings,,,
,8:30am,USD,High,Core Retail Sales m/m,0.9%,0.4%,-2.1%
,,USD,High,Retail Sales m/m,0.2%,0.0%,-1.6%
,9:00am,GBP,Medium,MPC Member Haskel Speaks,,,
,9:56am,USD,Low,Business Inventories m/m,0.6%,0.6%,0.0%
,7:00pm,USD,High,Fed Chair Powell Speaks,,,
,7:50pm,JPY,Low,BSI Manufacturing Index,-7.3,4.8,5.5
,8:30pm,AUD,Low,Home Loans m/m,-2.6%,-2.0%,-6.0%
,,AUD,Low,NAB Business Confidence,2,,4
Tue Mar 12 2019,2:30am,EUR,Low,French Final Private Payrolls q/q,0.3%,0.1%,0.1%
,2:58am,AUD,Medium,RBA Deputy Gov Debelle Speaks,,,
,5:30am,GBP,High,GDP m/m,0.5%,0.2%,-0.4%
,,GBP,High,Manufacturing Production m/m,0.8%,0.2%,-0.7%
,,GBP,Low,Construction Output m/m,2.8%,0.9%,-2.8%
,,GBP,Low,Goods Trade Balance,-13.1B,-12.2B,-12.7B
,,GBP,Low,Index of Services 3m/3m,0.5%,0.5%,0.4%
,,GBP,Low,Industrial Production m/m,0.6%,0.2%,-0.5%
,6:00am,USD,Low,NFIB Small Business Index,101.7,102.0,101.2
,All Day,EUR,Low,ECOFIN Meetings,,,
,8:30am,USD,High,CPI m/m,0.2%,0.2%,0.0%
,,USD,High,Core CPI m/m,0.1%,0.2%,0.2%
,8:45am,USD,Medium,FOMC Member Brainard Speaks,,,
,9:07am,GBP,Low,NIESR GDP Estimate,0.1%,,0.2%
,1:01pm,USD,Low,10-y Bond Auction,2.62|2.6,,2.69|2.3
,3:22pm,GBP,High,Parliament Brexit Vote,Reject,Reject,
,5:45pm,NZD,Low,FPI m/m,0.4%,,1.0%
,7:30pm,AUD,Low,Westpac Consumer Sentiment,-4.8%,,4.3%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-5.4%,-1.6%,-0.1%
,,JPY,Low,PPI y/y,0.8%,0.7%,0.6%
Wed Mar 13 2019,12:30am,JPY,Low,Tertiary Industry Activity m/m,0.4%,-0.3%,-0.5%
,5:00am,EUR,Low,Italian Quarterly Unemployment Rate,10.6%,10.5%,10.3%
,6:00am,EUR,Low,Industrial Production m/m,1.4%,1.0%,-0.9%
,6:35am,EUR,Low,German 30-y Bond Auction,0.74|1.5,,0.72|1.2
,8:30am,USD,High,Core Durable Goods Orders m/m,-0.1%,0.1%,0.3%
,,USD,High,PPI m/m,0.1%,0.2%,-0.1%
,,USD,Medium,Core PPI m/m,0.1%,0.2%,0.3%
,,USD,Medium,Durable Goods Orders m/m,0.4%,-0.5%,1.3%
,8:42am,GBP,High,Annual Budget Release,,,
,10:00am,USD,Low,Construction Spending m/m,1.3%,0.4%,-0.8%
,10:30am,USD,Low,Crude Oil Inventories,-3.9M,2.7M,7.1M
,1:01pm,USD,Low,30-y Bond Auction,3.01|2.3,,3.02|2.3
,3:16pm,GBP,High,Parliament Brexit Vote,Reject,Reject,
,8:00pm,AUD,Low,MI Inflation Expectations,4.1%,,3.7%
,8:01pm,GBP,Low,RICS House Price Balance,-28%,-24%,-22%
,10:00pm,CNY,Medium,Fixed Asset Investment ytd/y,6.1%,6.1%,5.9%
,,CNY,Medium,Industrial Production y/y,5.3%,5.5%,5.7%
,,CNY,Low,Retail Sales y/y,8.2%,8.1%,8.2%
,,CNY,Low,Unemployment Rate,5.3%,,4.9%
Thu Mar 14 2019,2:45am,CHF,Low,SECO Economic Forecasts,,,
,3:00am,EUR,Low,German Final CPI m/m,0.4%,0.5%,0.5%
,3:30am,CHF,Low,PPI m/m,0.2%,-0.1%,-0.7%
,3:45am,EUR,Low,French Final CPI m/m,0.0%,0.0%,0.0%
,6:37am,GBP,Low,30-y Bond Auction,1.74|2.3,,1.91|2.4
,8:30am,CAD,Low,NHPI m/m,-0.1%,0.0%,0.0%
,,USD,Low,Import Prices m/m,0.6%,0.3%,0.1%
,,USD,Low,Unemployment Claims,229K,225K,223K
,10:00am,USD,Low,New Home Sales,607K,622K,652K
,10:30am,USD,Low,Natural Gas Storage,-204B,-211B,-149B
,2:23pm,GBP,High,Parliament Brexit Vote,Pass,Pass,
,5:30pm,NZD,Low,BusinessNZ Manufacturing Index,53.7,,53.0
,5:47pm,NZD,Low,Visitor Arrivals m/m,-0.1%,,-2.7%
,6:50pm,CAD,Medium,Gov Council Member Wilkins Speaks,,,
,10:40pm,JPY,High,Monetary Policy Statement,,,
,,JPY,Low,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
,11:19pm,CNY,Low,Foreign Direct Investment ytd/y,5.5%,,4.8%
Fri Mar 15 2019,2:32am,JPY,High,BOJ Press Conference,,,
,3:00am,EUR,Low,German WPI m/m,0.3%,0.3%,-0.7%
,4:55am,JPY,Medium,BOJ Gov Kuroda Speaks,,,
,6:00am,EUR,Low,Final CPI y/y,1.5%,1.5%,1.5%
,,EUR,Low,Final Core CPI y/y,1.0%,1.0%,1.0%
,8:30am,CAD,Medium,Manufacturing Sales m/m,1.0%,0.4%,-1.1%
,,USD,Low,Empire State Manufacturing Index,3.7,10.1,8.8
,9:15am,USD,Low,Capacity Utilization Rate,78.2%,78.5%,78.3%
,,USD,Low,Industrial Production m/m,0.1%,0.4%,-0.4%
,9:30am,GBP,Low,CB Leading Index m/m,-0.4%,,-0.6%
,10:00am,USD,Medium,Prelim UoM Consumer Sentiment,97.8,95.5,93.8
,,USD,Low,JOLTS Job Openings,7.58M,7.27M,7.48M
,,USD,Low,Prelim UoM Inflation Expectations,2.4%,,2.6%
,4:00pm,USD,Low,TIC Long-Term Purchases,-7.2B,-6.9B,-48.3B
Sat Mar 16 2019,,,No specified,,,,
