Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Nov 11 2018,6:50pm,JPY,Low,PPI y/y,2.9%,2.8%,3.0%
Mon Nov 12 2018,12:59am,JPY,Low,Prelim Machine Tool Orders y/y,-1.1%,,2.9%
,4:00am,EUR,Low,Italian Industrial Production m/m,-0.2%,-0.5%,1.7%
,All Day,CAD,Holiday,Bank Holiday,,,
,All Day,USD,Holiday,Bank Holiday,,,
,2:30pm,USD,Medium,FOMC Member Daly Speaks,,,
,4:45pm,NZD,Low,FPI m/m,-0.6%,,-0.1%
,7:30pm,AUD,Medium,NAB Business Confidence,4,,6
,10:35pm,JPY,Low,30-y Bond Auction,0.87|4.0,,0.90|3.9
Tue Nov 13 2018,2:00am,EUR,Low,German Final CPI m/m,0.2%,0.2%,0.2%
,2:45am,EUR,Low,French Prelim Private Payrolls q/q,0.2%,0.3%,0.1%
,3:15am,CHF,Low,PPI m/m,0.2%,0.1%,-0.2%
,3:45am,CNY,Low,M2 Money Supply y/y,8.0%,8.3%,8.3%
,,CNY,Low,New Loans,697B,915B,1380B
,4:30am,GBP,High,Average Earnings Index 3m/y,3.0%,3.0%,2.8%
,,GBP,Medium,Unemployment Rate,4.1%,4.0%,4.0%
,,GBP,Low,Claimant Count Change,20.2K,4.3K,23.2K
,5:00am,EUR,Medium,German ZEW Economic Sentiment,-24.1,-24.2,-24.7
,,EUR,Low,ZEW Economic Sentiment,-22.0,-17.3,-19.4
,5:14am,USD,Low,NFIB Small Business Index,107.4,108.0,107.9
,10:00am,USD,Medium,FOMC Member Brainard Speaks,,,
,2:00pm,USD,Low,Federal Budget Balance,-100.5B,-116.6B,119.1B
,,USD,Low,Loan Officer Survey,,,
,6:30pm,AUD,Medium,Westpac Consumer Sentiment,2.8%,,1.0%
,6:50pm,JPY,Medium,Prelim GDP q/q,-0.3%,-0.3%,0.7%
,,JPY,Low,Prelim GDP Price Index y/y,-0.3%,-0.1%,0.0%
,7:30pm,AUD,High,Wage Price Index q/q,0.6%,0.6%,0.5%
,9:00pm,CNY,Medium,Fixed Asset Investment ytd/y,5.7%,5.5%,5.4%
,,CNY,Medium,Industrial Production y/y,5.9%,5.8%,5.8%
,,CNY,Low,Retail Sales y/y,8.6%,9.2%,9.2%
