Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Jan 10 2021,7:00pm,AUD,Low,MI Inflation Gauge m/m,0.5%,,0.3%
,All Day,JPY,Holiday,Bank Holiday,,,
,7:30pm,AUD,Low,Retail Sales m/m,7.1%,7.0%,7.0%
,8:30pm,CNY,Low,CPI y/y,0.2%,0.0%,-0.5%
,,CNY,Low,PPI y/y,-0.4%,-0.7%,-1.5%
Mon Jan 11 2021,4:30am,EUR,Low,Sentix Investor Confidence,1.3,2.0,-2.7
,9:00am,GBP,Low,MPC Member Tenreyro Speaks,,,
,10:30am,CAD,Medium,BOC Business Outlook Survey,,,
,12:00pm,USD,Low,FOMC Member Bostic Speaks,,,
,6:50pm,JPY,Low,Bank Lending y/y,6.2%,6.5%,6.2%
,,JPY,Low,Current Account,2.34T,2.00T,1.98T
,7:01pm,GBP,Low,BRC Retail Sales Monitor y/y,4.8%,5.9%,7.7%
Tue Jan 12 2021,12:00am,JPY,Low,Economy Watchers Sentiment,35.5,36.9,45.6
,4:00am,EUR,Low,Italian Retail Sales m/m,-6.9%,-4.5%,0.5%
,5:00am,GBP,Medium,MPC Member Broadbent Speaks,,,
,6:00am,USD,Low,NFIB Small Business Index,95.9,100.1,101.4
,6:01am,CNY,Low,M2 Money Supply y/y,10.1%,10.7%,10.7%
,,CNY,Low,New Loans,1260B,1250B,1430B
,9:35am,USD,Low,FOMC Member Brainard Speaks,,,
,10:00am,USD,Low,JOLTS Job Openings,6.53M,6.42M,6.63M
,10:02am,USD,Low,IBD/TIPP Economic Optimism,50.1,50.1,49.0
,1:01pm,USD,Low,10-y Bond Auction,1.16|2.5,,0.95|2.3
,6:50pm,JPY,Low,M2 Money Stock y/y,9.2%,9.2%,9.1%
,7:00pm,NZD,Low,ANZ Commodity Prices m/m,1.8%,,0.9%
Wed Jan 13 2021,12:58am,JPY,Low,Prelim Machine Tool Orders y/y,8.7%,,8.6%
,2:00am,EUR,Low,German WPI m/m,0.6%,0.1%,0.1%
,4:00am,EUR,Medium,ECB President Lagarde Speaks,,,
,,EUR,Low,Italian Industrial Production m/m,-1.4%,-0.4%,1.4%
,5:00am,EUR,Low,Industrial Production m/m,2.5%,0.2%,2.3%
,8:30am,USD,Medium,CPI m/m,0.4%,0.4%,0.2%
,,USD,Medium,Core CPI m/m,0.1%,0.1%,0.2%
,10:30am,USD,Low,Crude Oil Inventories,-3.2M,-3.2M,-8.0M
,1:00pm,USD,Low,FOMC Member Brainard Speaks,,,
,1:01pm,USD,Low,30-y Bond Auction,1.83|2.5,,1.67|2.5
,2:00pm,USD,Low,Beige Book,,,
,,USD,Low,Federal Budget Balance,-143.6B,-144.5B,-145.3B
,3:00pm,USD,Low,FOMC Member Clarida Speaks,,,
,4:45pm,NZD,Low,Building Consents m/m,1.2%,,8.9%
,6:50pm,JPY,Low,Core Machinery Orders m/m,1.5%,-6.4%,17.1%
,,JPY,Low,PPI y/y,-2.0%,-2.2%,-2.3%
,7:01pm,GBP,Low,RICS House Price Balance,65%,61%,66%
,9:09pm,CNY,Low,USD-Denominated Trade Balance,78.2B,72.0B,75.4B
,9:10pm,CNY,Low,Trade Balance,517B,466B,507B
Thu Jan 14 2021,7:30am,EUR,Low,ECB Monetary Policy Meeting Accounts,,,
,8:30am,USD,Low,Import Prices m/m,0.9%,0.7%,0.2%
,,USD,Low,Unemployment Claims,965K,785K,784K
,9:30am,GBP,Low,CB Leading Index m/m,-2.1%,,-1.7%
,10:30am,USD,Low,Natural Gas Storage,-134B,-129B,-130B
,12:30pm,USD,High,Fed Chair Powell Speaks,,,
,4:45pm,NZD,Low,FPI m/m,0.1%,,-0.9%
,7:15pm,USD,High,President Biden Speaks,,,
,11:30pm,JPY,Low,Tertiary Industry Activity m/m,-0.7%,0.3%,1.6%
Fri Jan 15 2021,2:00am,GBP,Low,Construction Output m/m,1.9%,0.8%,1.5%
,,GBP,Low,GDP m/m,-2.6%,-4.6%,0.6%
,,GBP,Low,Goods Trade Balance,-16.0B,-11.1B,-13.3B
,,GBP,Low,Index of Services 3m/3m,3.7%,2.5%,10.0%
,,GBP,Low,Industrial Production m/m,-0.1%,0.5%,1.1%
,,GBP,Low,Manufacturing Production m/m,0.7%,1.0%,1.6%
,2:45am,EUR,Low,French Final CPI m/m,0.2%,0.2%,0.2%
,,EUR,Low,French Gov Budget Balance,-176.8B,,-159.9B
,5:00am,EUR,Low,Trade Balance,25.1B,22.3B,25.2B
,8:06am,GBP,Low,NIESR GDP Estimate,0.9%,,4.1%
,8:30am,USD,High,Core Retail Sales m/m,-1.4%,-0.1%,-1.3%
,,USD,High,Retail Sales m/m,-0.7%,0.0%,-1.4%
,,USD,Low,Core PPI m/m,0.1%,0.1%,0.1%
,,USD,Low,Empire State Manufacturing Index,3.5,5.7,4.9
,,USD,Low,PPI m/m,0.3%,0.4%,0.1%
,9:15am,USD,Low,Capacity Utilization Rate,74.5%,73.4%,73.4%
,,USD,Low,Industrial Production m/m,1.6%,0.5%,0.5%
,10:00am,USD,Low,Business Inventories m/m,0.5%,0.5%,0.8%
,,USD,Low,Prelim UoM Consumer Sentiment,79.2,79.5,80.7
,,USD,Low,Prelim UoM Inflation Expectations,3.0%,,2.5%
Sat Jan 16 2021,,,No specified,,,,
