Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 12 2017,3:00am,CAD,Holiday,Daylight Saving Time Shift,,,
,,USD,Holiday,Daylight Saving Time Shift,,,
,5:45pm,NZD,Low,FPI m/m,0.2%,,2.8%
,7:50pm,JPY,Low,Core Machinery Orders m/m,-3.2%,0.0%,6.7%
,,JPY,Low,PPI y/y,1.0%,1.0%,0.5%
Mon Mar 13 2017,12:30am,JPY,Low,Tertiary Industry Activity m/m,0.0%,0.2%,-0.3%
,5:00am,EUR,Low,Italian Industrial Production m/m,-2.3%,-0.6%,1.4%
,9:30am,EUR,High,ECB President Draghi Speaks,,,
,8:30pm,AUD,Low,NAB Business Confidence,7,,10
,10:00pm,CNY,High,Industrial Production y/y,6.3%,6.2%,6.0%
,,CNY,Medium,Fixed Asset Investment ytd/y,8.9%,8.2%,8.1%
,,CNY,Low,Retail Sales y/y,9.5%,10.5%,10.9%
Tue Mar 14 2017,3:00am,EUR,Low,German Final CPI m/m,0.6%,0.6%,0.6%
,6:00am,EUR,Medium,German ZEW Economic Sentiment,12.8,13.2,10.4
,,EUR,Low,Industrial Production m/m,0.9%,1.2%,-1.2%
,,EUR,Low,ZEW Economic Sentiment,25.6,19.3,17.1
,,USD,Low,NFIB Small Business Index,105.3,106.1,105.9
,6:33am,GBP,Low,10-y Bond Auction,1.31|2.2,,1.18|2.3
,8:30am,USD,High,PPI m/m,0.3%,0.1%,0.6%
,,USD,Medium,Core PPI m/m,0.3%,0.2%,0.4%
,9:30am,GBP,Low,CB Leading Index m/m,0.4%,,0.1%
,5:45pm,NZD,Medium,Current Account,-2.34B,-2.43B,-5.03B
,7:30pm,AUD,Low,Westpac Consumer Sentiment,0.1%,,2.3%
,8:30pm,AUD,Low,New Motor Vehicle Sales m/m,-2.7%,,0.5%
Wed Mar 15 2017,12:30am,JPY,Low,Revised Industrial Production m/m,-0.4%,-0.8%,-0.8%
,3:45am,EUR,Low,French Final CPI m/m,0.1%,0.1%,0.1%
,4:15am,CHF,Medium,PPI m/m,-0.2%,0.4%,0.4%
,All Day,EUR,High,Dutch Parliamentary Election,,,
,5:00am,EUR,Low,Italian Retail Sales m/m,1.4%,0.1%,-0.5%
,5:30am,GBP,High,Average Earnings Index 3m/y,2.2%,2.4%,2.6%
,,GBP,High,Claimant Count Change,-11.3K,3.2K,-41.4K
,,GBP,Medium,Unemployment Rate,4.7%,4.8%,4.8%
,6:00am,EUR,Low,Final Employment Change q/q,0.3%,0.2%,0.2%
,6:36am,EUR,Low,German 30-y Bond Auction,1.18|1.4,,1.04|1.3
,8:30am,USD,High,CPI m/m,0.1%,0.0%,0.6%
,,USD,High,Core CPI m/m,0.2%,0.2%,0.3%
,,USD,High,Core Retail Sales m/m,0.2%,0.1%,1.2%
,,USD,High,Retail Sales m/m,0.1%,0.2%,0.6%
,,USD,Medium,Empire State Manufacturing Index,16.4,15.3,18.7
,10:00am,USD,Low,Business Inventories m/m,0.3%,0.3%,0.4%
,,USD,Low,NAHB Housing Market Index,71,65,65
,10:30am,USD,High,Crude Oil Inventories,-0.2M,3.3M,8.2M
,2:00pm,USD,High,FOMC Economic Projections,,,
,,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<1.00%,<1.00%,<0.75%
,2:20pm,USD,High,President Trump Speaks,,,
