Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
Sun Mar 17 2019,7:50pm,JPY,Low,Trade Balance,0.12T,0.09T,-0.29T
,8:01pm,GBP,Low,Rightmove HPI m/m,0.4%,,0.7%
Mon Mar 18 2019,12:30am,JPY,Low,Revised Industrial Production m/m,-3.4%,-3.7%,-3.7%
,6:00am,EUR,Low,Trade Balance,17.0B,17.2B,16.0B
,All Day,All,Medium,OPEC-JMMC Meetings,,,
,7:00am,EUR,Low,German Buba Monthly Report,,,
,8:30am,CAD,Low,Foreign Securities Purchases,28.40B,15.03B,-20.49B
,10:00am,USD,Low,NAHB Housing Market Index,62,63,62
,4:00pm,NZD,Medium,Westpac Consumer Sentiment,103.8,,109.1
,6:00pm,AUD,Medium,RBA Assist Gov Kent Speaks,,,
,8:30pm,AUD,High,Monetary Policy Meeting Minutes,,,
,,AUD,Medium,HPI q/q,-2.4%,-1.9%,-1.5%
Tue Mar 19 2019,3:00am,CHF,Low,Trade Balance,3.13B,2.88B,3.04B
,5:10am,EUR,Low,Italian Trade Balance,0.32B,3.45B,2.76B
,5:18am,GBP,High,Average Earnings Index 3m/y,3.4%,3.2%,3.5%
,,GBP,Medium,Unemployment Rate,3.9%,4.0%,4.0%
,,GBP,Low,Claimant Count Change,27.0K,13.1K,15.7K
,6:00am,EUR,Medium,German ZEW Economic Sentiment,-3.6,-11.0,-13.4
,,EUR,Low,ZEW Economic Sentiment,-2.5,-15.1,-16.6
,10:00am,USD,Low,Factory Orders m/m,0.1%,0.3%,0.1%
,10:17am,NZD,Low,GDT Price Index,1.9%,,3.3%
,4:00pm,CAD,Low,Annual Budget Release,,,
,5:45pm,NZD,Medium,Current Account,-3.26B,-3.55B,-6.18B
,7:30pm,AUD,Low,MI Leading Index m/m,0.0%,,0.1%
,7:50pm,JPY,Low,Monetary Policy Meeting Minutes,,,
,8:00pm,AUD,Medium,RBA Assist Gov Bullock Speaks,,,
Wed Mar 20 2019,3:00am,EUR,Low,German PPI m/m,-0.1%,0.2%,0.4%
,5:30am,GBP,High,CPI y/y,1.9%,1.8%,1.8%
,,GBP,Medium,PPI Input m/m,0.6%,0.6%,-0.3%
,,GBP,Medium,RPI y/y,2.5%,2.5%,2.5%
,,GBP,Low,Core CPI y/y,1.8%,1.9%,1.9%
,,GBP,Low,HPI y/y,1.7%,2.3%,2.2%
,,GBP,Low,PPI Output m/m,0.1%,0.1%,0.0%
,7:00am,GBP,Low,CBI Industrial Order Expectations,1,3,6
,10:30am,USD,Low,Crude Oil Inventories,-9.6M,0.5M,-3.9M
,2:00pm,USD,High,FOMC Economic Projections,,,
,,USD,High,FOMC Statement,,,
,,USD,High,Federal Funds Rate,<2.50%,<2.50%,<2.50%
